UTC time,nat_gas,solar
2023-10-21 00:00:00,916.0,23.0
2023-10-21 01:00:00,918.0,1.0
2023-10-21 02:00:00,917.0,0.0
2023-10-21 03:00:00,923.0,0.0
2023-10-21 04:00:00,904.0,0.0
2023-10-21 05:00:00,886.0,0.0
2023-10-21 06:00:00,892.0,0.0
2023-10-21 07:00:00,876.0,0.0
2023-10-21 08:00:00,850.0,0.0
2023-10-21 09:00:00,817.0,0.0
2023-10-21 10:00:00,789.0,0.0
2023-10-21 11:00:00,789.0,0.0
2023-10-21 12:00:00,789.0,0.0
2023-10-21 13:00:00,819.0,0.0
2023-10-21 14:00:00,746.0,4.0
2023-10-21 15:00:00,656.0,52.0
2023-10-21 16:00:00,429.0,83.0
2023-10-21 17:00:00,348.0,111.0
2023-10-21 18:00:00,433.0,133.0
2023-10-21 19:00:00,646.0,154.0
2023-10-21 20:00:00,825.0,129.0
2023-10-21 21:00:00,835.0,99.0
2023-10-21 22:00:00,873.0,69.0
2023-10-21 23:00:00,909.0,30.0
