UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_solar_production_forecast
2023-04-08 00:00:00,2024-07-17 00:00:00,3.1,4.844279460729968,295.03024951447094,274.94223785201734,683.7820224638343,0.0013332995127513,411.67565,75.03948
2023-04-08 01:00:00,2024-07-17 00:00:00,3.1,3.882709770601575,289.9166473037519,276.8165439515619,37.83013830042586,0.0002942017015778,425.18063,41.83982
2023-04-08 02:00:00,2024-07-17 00:00:00,3.1,3.882709770601575,289.9166473037519,276.8165439515619,37.83013830042586,0.0002942017015778,433.47372,18.38121
2023-04-08 03:00:00,2024-07-17 00:00:00,3.1,3.882709770601575,289.9166473037519,276.8165439515619,37.83013830042586,0.0002942017015778,437.61953,9.38954
2023-04-08 04:00:00,2024-07-17 00:00:00,3.1,3.4023460716779708,287.7736517618745,277.6439261693092,18.914801016408624,0.0017793262421804,452.98185,2.69819
2023-04-08 05:00:00,2024-07-17 00:00:00,3.1,3.4023460716779708,287.7736517618745,277.6439261693092,18.914801016408624,0.0017793262421804,461.34496,6.96231
2023-04-08 06:00:00,2024-07-17 00:00:00,3.1,3.4023460716779708,287.7736517618745,277.6439261693092,18.914801016408624,0.0017793262421804,468.08739,3.78171
2023-04-08 07:00:00,2024-07-17 00:00:00,3.1,2.8056222622731486,286.20136994189386,277.8849953944504,0.0,0.0037864328439518,457.49976,3.12871
2023-04-08 08:00:00,2024-07-17 00:00:00,3.1,2.8056222622731486,286.20136994189386,277.8849953944504,0.0,0.0037864328439518,458.93454,2.53285
2023-04-08 09:00:00,2024-07-17 00:00:00,3.1,2.8056222622731486,286.20136994189386,277.8849953944504,0.0,0.0037864328439518,448.67946,0.0
2023-04-08 10:00:00,2024-07-17 00:00:00,3.1,2.568877664076915,285.1964801120156,277.7841770641254,0.0,0.010592494769963,425.42618,0.0
2023-04-08 11:00:00,2024-07-17 00:00:00,3.1,2.568877664076915,285.1964801120156,277.7841770641254,0.0,0.010592494769963,415.22567,0.0
2023-04-08 12:00:00,2024-07-17 00:00:00,3.1,2.568877664076915,285.1964801120156,277.7841770641254,0.0,0.010592494769963,408.35011,0.0
2023-04-08 13:00:00,2024-07-17 00:00:00,3.1,2.8719638590294543,290.0293968564799,278.2054473172542,147.2479671672758,0.0244281331403113,402.42979,1.85476
2023-04-08 14:00:00,2024-07-17 00:00:00,3.1,2.8719638590294543,290.0293968564799,278.2054473172542,147.2479671672758,0.0244281331403113,385.70283,28.30596
2023-04-08 15:00:00,2024-07-17 00:00:00,3.1,2.8719638590294543,290.0293968564799,278.2054473172542,147.2479671672758,0.0244281331403113,382.04714,64.31743
2023-04-08 16:00:00,2024-07-17 00:00:00,3.1,3.0530402857428625,295.44780186150103,276.756500058513,419.8321191517952,0.0413769245849993,371.53199,102.06187
2023-04-08 17:00:00,2024-07-17 00:00:00,3.1,3.0530402857428625,295.44780186150103,276.756500058513,419.8321191517952,0.0413769245849993,364.62969,122.58726
2023-04-08 18:00:00,2024-07-17 00:00:00,3.1,3.0530402857428625,295.44780186150103,276.756500058513,419.8321191517952,0.0413769245849993,367.91223,122.16508
2023-04-08 19:00:00,2024-07-17 00:00:00,3.1,3.747355772036888,298.24219180696787,274.7842401902568,890.542760781533,0.0125546313018836,367.20219,120.12715
2023-04-08 20:00:00,2024-07-17 00:00:00,3.1,3.747355772036888,298.24219180696787,274.7842401902568,890.542760781533,0.0125546313018836,370.44117,117.56002
2023-04-08 21:00:00,2024-07-17 00:00:00,3.1,3.747355772036888,298.24219180696787,274.7842401902568,890.542760781533,0.0125546313018836,380.92558,108.78527
2023-04-08 22:00:00,2024-07-17 00:00:00,3.1,4.99770892351914,296.9263101865725,274.77355904424564,691.1391895818829,0.1828256987985456,398.80927,104.44008
2023-04-08 23:00:00,2024-07-17 00:00:00,3.1,4.99770892351914,296.9263101865725,274.77355904424564,691.1391895818829,0.1828256987985456,404.56122,95.90858
2023-04-09 00:00:00,2024-07-17 00:00:00,3.1,4.99770892351914,296.9263101865725,274.77355904424564,691.1391895818829,0.1828256987985456,445.31318,70.45506
2023-04-09 01:00:00,2024-07-17 00:00:00,3.1,4.396363810726042,291.1383765207245,276.6123884601725,37.53958743925881,0.4516946722871754,449.38036,39.43086
