UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_solar_production_forecast
2023-02-17 00:00:00,2024-07-17 00:00:00,3.1,4.584309954273595,282.3101532772367,261.6196263878793,556.9230690660844,0.0,306.39344,62.98274
2023-02-17 01:00:00,2024-07-17 00:00:00,3.1,3.746668913640473,279.0532350447775,261.7482715028583,7.709703669818321,0.0005959783570597,308.53608,33.64259
2023-02-17 02:00:00,2024-07-17 00:00:00,3.1,3.746668913640473,279.0532350447775,261.7482715028583,7.709703669818321,0.0005959783570597,305.45958,12.56146
2023-02-17 03:00:00,2024-07-17 00:00:00,3.1,3.746668913640473,279.0532350447775,261.7482715028583,7.709703669818321,0.0005959783570597,300.41234,5.05286
2023-02-17 04:00:00,2024-07-17 00:00:00,3.1,3.374034611894821,277.9135114365586,262.18391377043093,3.854837124488685,0.0020233839935837,303.31347,0.0
2023-02-17 05:00:00,2024-07-17 00:00:00,3.1,3.374034611894821,277.9135114365586,262.18391377043093,3.854837124488685,0.0020233839935837,300.90898,4.27883
2023-02-17 06:00:00,2024-07-17 00:00:00,3.1,3.374034611894821,277.9135114365586,262.18391377043093,3.854837124488685,0.0020233839935837,298.50561,3.23071
2023-02-17 07:00:00,2024-07-17 00:00:00,3.1,3.139082981324278,277.0875447783376,262.8710787312767,0.0,0.0234281261056234,293.59885,2.32569
2023-02-17 08:00:00,2024-07-17 00:00:00,3.1,3.139082981324278,277.0875447783376,262.8710787312767,0.0,0.0234281261056234,301.07639,1.81109
2023-02-17 09:00:00,2024-07-17 00:00:00,3.1,3.139082981324278,277.0875447783376,262.8710787312767,0.0,0.0234281261056234,297.48067,0.0
2023-02-17 10:00:00,2024-07-17 00:00:00,3.1,3.246872786400302,276.6480720006889,264.1489722075496,0.0,0.1628739848190266,289.26201,0.0
2023-02-17 11:00:00,2024-07-17 00:00:00,3.1,3.246872786400302,276.6480720006889,264.1489722075496,0.0,0.1628739848190266,287.506,0.16086
2023-02-17 12:00:00,2024-07-17 00:00:00,3.1,3.246872786400302,276.6480720006889,264.1489722075496,0.0,0.1628739848190266,285.77692,0.0
2023-02-17 13:00:00,2024-07-17 00:00:00,3.1,3.992501096396836,278.1435235222589,265.8280156154151,27.73883348607649,0.1602330858250125,285.32111,0.0
2023-02-17 14:00:00,2024-07-17 00:00:00,3.1,3.992501096396836,278.1435235222589,265.8280156154151,27.73883348607649,0.1602330858250125,277.52644,16.36619
2023-02-17 15:00:00,2024-07-17 00:00:00,3.1,3.992501096396836,278.1435235222589,265.8280156154151,27.73883348607649,0.1602330858250125,287.16401,43.896
