UTC time,nat_gas,solar
2023-10-24 00:00:00,814.0,63.0
2023-10-24 01:00:00,859.0,26.0
2023-10-24 02:00:00,862.0,5.0
2023-10-24 03:00:00,856.0,0.0
2023-10-24 04:00:00,833.0,0.0
2023-10-24 05:00:00,763.0,0.0
2023-10-24 06:00:00,757.0,0.0
2023-10-24 07:00:00,760.0,0.0
2023-10-24 08:00:00,761.0,0.0
2023-10-24 09:00:00,764.0,0.0
2023-10-24 10:00:00,763.0,0.0
2023-10-24 11:00:00,767.0,0.0
2023-10-24 12:00:00,768.0,0.0
2023-10-24 13:00:00,760.0,0.0
2023-10-24 14:00:00,756.0,4.0
2023-10-24 15:00:00,741.0,88.0
2023-10-24 16:00:00,566.0,139.0
2023-10-24 17:00:00,559.0,147.0
2023-10-24 18:00:00,563.0,139.0
2023-10-24 19:00:00,613.0,108.0
2023-10-24 20:00:00,709.0,110.0
2023-10-24 21:00:00,768.0,73.0
2023-10-24 22:00:00,872.0,33.0
2023-10-24 23:00:00,893.0,5.0
