UTC time,nat_gas,solar
2023-02-22 00:00:00,382.0,39.0
2023-02-22 01:00:00,445.0,12.0
2023-02-22 02:00:00,508.0,1.0
2023-02-22 03:00:00,528.0,0.0
2023-02-22 04:00:00,516.0,0.0
2023-02-22 05:00:00,481.0,0.0
2023-02-22 06:00:00,431.0,0.0
2023-02-22 07:00:00,338.0,0.0
2023-02-22 08:00:00,309.0,0.0
2023-02-22 09:00:00,288.0,0.0
2023-02-22 10:00:00,282.0,0.0
2023-02-22 11:00:00,278.0,0.0
2023-02-22 12:00:00,312.0,0.0
2023-02-22 13:00:00,351.0,0.0
2023-02-22 14:00:00,388.0,0.0
2023-02-22 15:00:00,394.0,22.0
2023-02-22 16:00:00,338.0,52.0
2023-02-22 17:00:00,274.0,71.0
2023-02-22 18:00:00,247.0,81.0
2023-02-22 19:00:00,242.0,71.0
2023-02-22 20:00:00,217.0,84.0
2023-02-22 21:00:00,181.0,87.0
2023-02-22 22:00:00,226.0,83.0
2023-02-22 23:00:00,290.0,72.0
