UTC time,nat_gas,solar
2023-01-16 00:00:00,377.0,8.0
2023-01-16 01:00:00,441.0,0.0
2023-01-16 02:00:00,470.0,0.0
2023-01-16 03:00:00,472.0,0.0
2023-01-16 04:00:00,446.0,0.0
2023-01-16 05:00:00,416.0,0.0
2023-01-16 06:00:00,368.0,0.0
2023-01-16 07:00:00,314.0,0.0
2023-01-16 08:00:00,276.0,0.0
2023-01-16 09:00:00,279.0,0.0
2023-01-16 10:00:00,263.0,0.0
2023-01-16 11:00:00,261.0,0.0
2023-01-16 12:00:00,280.0,0.0
2023-01-16 13:00:00,313.0,0.0
2023-01-16 14:00:00,377.0,0.0
2023-01-16 15:00:00,464.0,1.0
2023-01-16 16:00:00,508.0,8.0
2023-01-16 17:00:00,527.0,25.0
2023-01-16 18:00:00,536.0,42.0
2023-01-16 19:00:00,523.0,46.0
2023-01-16 20:00:00,539.0,39.0
2023-01-16 21:00:00,541.0,34.0
2023-01-16 22:00:00,520.0,28.0
2023-01-16 23:00:00,533.0,24.0
