UTC time,nat_gas,solar
2023-07-03 00:00:00,831.0,33.0
2023-07-03 01:00:00,822.0,49.0
2023-07-03 02:00:00,724.0,31.0
2023-07-03 03:00:00,754.0,5.0
2023-07-03 04:00:00,763.0,1.0
2023-07-03 05:00:00,771.0,0.0
2023-07-03 06:00:00,746.0,0.0
2023-07-03 07:00:00,736.0,0.0
2023-07-03 08:00:00,686.0,0.0
2023-07-03 09:00:00,633.0,0.0
2023-07-03 10:00:00,569.0,0.0
2023-07-03 11:00:00,497.0,0.0
2023-07-03 12:00:00,471.0,0.0
2023-07-03 13:00:00,496.0,15.0
2023-07-03 14:00:00,526.0,104.0
2023-07-03 15:00:00,519.0,152.0
2023-07-03 16:00:00,569.0,179.0
2023-07-03 17:00:00,603.0,207.0
2023-07-03 18:00:00,631.0,230.0
2023-07-03 19:00:00,803.0,220.0
2023-07-03 20:00:00,844.0,216.0
2023-07-03 21:00:00,879.0,205.0
2023-07-03 22:00:00,1076.0,176.0
2023-07-03 23:00:00,1021.0,146.0
