,UTC time,carbon_intensity,coal,nat_gas,nuclear,hydro,solar,wind,other
13153,2021-07-02 01:00:00,449.3,11779,38500,4999,94,2871,5914,181
13154,2021-07-02 02:00:00,465.59,11781,38345,4999,94,487,5778,124
13155,2021-07-02 03:00:00,467.96,11610,36403,4999,56,35,5677,103
13156,2021-07-02 04:00:00,463.48,11487,32414,5001,56,36,5933,114
13157,2021-07-02 05:00:00,457.69,11504,27976,5002,56,35,6340,116
13158,2021-07-02 06:00:00,442.3,10517,24940,5003,57,35,6955,109
13159,2021-07-02 07:00:00,440.45,10032,22923,5003,68,35,6485,105
13160,2021-07-02 08:00:00,444.64,10028,21568,5004,49,35,5926,105
13161,2021-07-02 09:00:00,443.97,10076,20384,5005,49,35,5908,107
13162,2021-07-02 10:00:00,444.35,10317,19645,5009,49,13,6034,132
13163,2021-07-02 11:00:00,449.04,10388,20408,5008,49,0,5731,121
13164,2021-07-02 12:00:00,455.36,10344,22441,5008,49,4,5251,112
13165,2021-07-02 13:00:00,457.55,10620,23318,5009,49,921,4475,104
13166,2021-07-02 14:00:00,451.17,11239,23861,5008,69,3563,3230,104
13167,2021-07-02 15:00:00,455.22,11771,26204,5008,107,4725,2313,107
13168,2021-07-02 16:00:00,462.7,11803,29874,5007,168,4769,1628,105
13169,2021-07-02 17:00:00,467.53,11479,33472,4990,169,4788,987,102
13170,2021-07-02 18:00:00,468.13,11490,35101,4909,131,4937,987,115
13171,2021-07-02 19:00:00,458.91,11528,35993,4898,135,5535,1724,122
13172,2021-07-02 20:00:00,455.01,11442,37251,4897,101,5493,2356,129
13173,2021-07-02 21:00:00,449.59,11220,38208,4900,93,5360,3147,130
13174,2021-07-02 22:00:00,450.61,11656,38216,4896,93,4940,3756,124
13175,2021-07-02 23:00:00,448.64,11797,37009,4892,93,4372,4570,115
13176,2021-07-03 00:00:00,452.88,11839,35732,4884,93,3176,5014,127
13177,2021-07-03 01:00:00,466.82,11843,35600,4881,93,1350,4838,121
13178,2021-07-03 02:00:00,469.92,11844,34140,4879,92,121,5517,116
13179,2021-07-03 03:00:00,466.24,11721,32357,4875,56,0,5932,105
13180,2021-07-03 04:00:00,464.11,11550,29809,4875,55,0,5911,102
13181,2021-07-03 05:00:00,463.86,11657,26640,4877,55,0,5845,115
13182,2021-07-03 06:00:00,463.5,11005,25585,4880,55,0,5303,109
13183,2021-07-03 07:00:00,467.64,10377,24472,4882,69,0,4330,123
13184,2021-07-03 08:00:00,472.66,10238,23569,4886,51,0,3712,99
13185,2021-07-03 09:00:00,474.4,10121,22515,4889,49,0,3427,96
13186,2021-07-03 10:00:00,482.6,10037,22730,4905,49,0,2638,92
13187,2021-07-03 11:00:00,489.77,10170,22977,4957,49,0,2073,94
13188,2021-07-03 12:00:00,493.63,10177,23188,4988,47,3,1722,94
13189,2021-07-03 13:00:00,500.13,10496,23868,4990,2,146,1293,100
13190,2021-07-03 14:00:00,496.37,11040,25123,4990,20,750,1375,95
13191,2021-07-03 15:00:00,487.83,11533,26252,4991,53,1582,1694,93
13192,2021-07-03 16:00:00,482.78,11606,28105,4991,134,2692,1159,92
13193,2021-07-03 17:00:00,474.41,11775,29120,4991,129,4008,986,91
13194,2021-07-03 18:00:00,470.37,12033,29923,4992,100,4725,1042,117
13195,2021-07-03 19:00:00,467.47,12153,30378,4992,53,4917,1369,132
13196,2021-07-03 20:00:00,463.47,12297,30095,4991,45,4925,1946,134
13197,2021-07-03 21:00:00,461.68,12292,30012,4992,45,4556,2498,143
13198,2021-07-03 22:00:00,462.18,12292,30127,4993,45,4095,2870,145
13199,2021-07-03 23:00:00,463.87,12341,29932,4993,45,3378,3349,130
13200,2021-07-04 00:00:00,454.66,12307,27897,4991,45,3321,4338,128
13201,2021-07-04 01:00:00,465.54,12311,27964,4986,45,1339,4913,126
13202,2021-07-04 02:00:00,471.61,12395,27570,4984,45,188,5345,122
13203,2021-07-04 03:00:00,468.5,12343,26418,4981,45,0,5766,110
13204,2021-07-04 04:00:00,465.84,12287,24459,4982,45,0,5903,99
13205,2021-07-04 05:00:00,465.53,12352,22376,4984,45,0,5873,101
13206,2021-07-04 06:00:00,460.57,11394,21236,4986,45,0,5531,94
13207,2021-07-04 07:00:00,463.69,10934,20366,4986,59,0,4810,100
13208,2021-07-04 08:00:00,473.39,10907,19916,4988,40,0,3925,101
13209,2021-07-04 09:00:00,476.27,10872,19242,4989,39,0,3632,100
13210,2021-07-04 10:00:00,481.15,10900,19081,4990,39,0,3245,101
13211,2021-07-04 11:00:00,482.57,10812,19180,4991,40,0,3067,104
13212,2021-07-04 12:00:00,486.93,11005,19236,4992,40,10,2844,107
13213,2021-07-04 13:00:00,480.4,11214,18535,4993,40,925,2660,101
13214,2021-07-04 14:00:00,465.03,11516,18425,4993,59,3120,2146,106
13215,2021-07-04 15:00:00,451.48,11632,19305,4994,59,4737,2068,105
13216,2021-07-04 16:00:00,449.05,11803,21512,4995,136,5656,1732,103
13217,2021-07-04 17:00:00,456.39,12228,24596,4996,129,5993,1251,106
13218,2021-07-04 18:00:00,460.43,12278,27919,4995,102,6112,981,100
13219,2021-07-04 19:00:00,460.76,12331,30045,4996,82,5898,1340,102
13220,2021-07-04 20:00:00,455.94,12324,30920,4996,39,5493,2416,112
13221,2021-07-04 21:00:00,447.13,12318,30905,4998,39,5408,3622,110
13222,2021-07-04 22:00:00,437.51,12309,30108,5000,39,5511,4711,105
13223,2021-07-04 23:00:00,429.67,11813,29413,4999,39,5109,5609,119
13224,2021-07-05 00:00:00,413.73,11616,26439,4998,39,4734,7439,100
13225,2021-07-05 01:00:00,400.9,11067,24203,4997,39,2937,9800,100
13226,2021-07-05 02:00:00,415.84,11512,23696,4995,39,369,10544,98
13227,2021-07-05 03:00:00,418.21,11493,22634,4996,39,0,10395,125
13228,2021-07-05 04:00:00,414.42,11065,21517,4997,40,0,10233,143
13229,2021-07-05 05:00:00,410.26,10936,19659,4996,39,0,10227,137
13230,2021-07-05 06:00:00,415.36,10707,18481,4996,39,0,9195,128
13231,2021-07-05 07:00:00,423.05,10338,18022,4997,59,0,7917,106
13232,2021-07-05 08:00:00,435.9,10351,17945,4998,41,0,6681,105
13233,2021-07-05 09:00:00,441.34,10247,17865,4999,39,0,6071,100
13234,2021-07-05 10:00:00,451.73,10519,18166,5000,39,0,5397,100
13235,2021-07-05 11:00:00,459.3,10704,18820,5000,39,0,4925,94
13236,2021-07-05 12:00:00,467.67,10728,19740,5001,39,11,4252,95
13237,2021-07-05 13:00:00,471,10731,20504,5001,39,346,3687,95
13238,2021-07-05 14:00:00,474.72,11004,22427,5001,58,879,3125,110
13239,2021-07-05 15:00:00,468.5,11255,24417,5002,58,1742,3183,96
13240,2021-07-05 16:00:00,460.79,11144,27252,5002,136,2762,3046,99
13241,2021-07-05 17:00:00,457.93,11165,29953,5001,129,3116,3252,96
13242,2021-07-05 18:00:00,457.34,11226,31728,4999,102,3546,3129,89
13243,2021-07-05 19:00:00,458.17,11205,32985,4998,47,3474,3222,92
13244,2021-07-05 20:00:00,449.7,11189,33134,4998,39,4433,3431,100
13245,2021-07-05 21:00:00,441.47,11211,33236,5000,39,5213,3836,97
13246,2021-07-05 22:00:00,436.8,11363,33084,5001,39,5111,4695,106
13247,2021-07-05 23:00:00,428.8,11303,31678,5000,67,5150,5502,96
13248,2021-07-06 00:00:00,426.5,11374,29669,4999,87,4694,5989,97
13249,2021-07-06 01:00:00,436.88,11409,29103,4998,86,2683,6415,98
13250,2021-07-06 02:00:00,457.26,11455,30056,4998,59,459,6100,96
13251,2021-07-06 03:00:00,462.65,11372,29731,5000,39,0,5824,100
13252,2021-07-06 04:00:00,459.8,11324,26872,5000,39,0,5923,99
13253,2021-07-06 05:00:00,461.84,11443,23974,5000,39,0,5616,104
13254,2021-07-06 06:00:00,464.52,10586,22998,5001,39,0,4610,93
13255,2021-07-06 07:00:00,466.54,10237,21917,5001,58,0,4073,93
13256,2021-07-06 08:00:00,470.27,10243,20639,5001,40,0,3707,99
13257,2021-07-06 09:00:00,475.18,10347,20403,5002,39,0,3356,98
13258,2021-07-06 10:00:00,484.7,10392,21079,5002,39,0,2604,92
13259,2021-07-06 11:00:00,497.8,10725,22601,5003,39,0,1745,95
13260,2021-07-06 12:00:00,502.4,10891,24183,5003,39,6,1430,94
13261,2021-07-06 13:00:00,500.74,10967,25195,5003,39,528,1114,96
13262,2021-07-06 14:00:00,487.21,11365,24928,5006,58,2065,1160,93
13263,2021-07-06 15:00:00,482.98,11930,25791,5008,59,2950,1154,96
13264,2021-07-06 16:00:00,474.19,11628,27893,5008,102,3618,1234,101
13265,2021-07-06 17:00:00,463.64,11393,29947,5009,87,3955,2024,98
13266,2021-07-06 18:00:00,457.85,11362,32107,5009,87,4563,2274,98
13267,2021-07-06 19:00:00,450.75,11347,33490,5008,59,5117,2798,100
13268,2021-07-06 20:00:00,445.08,11352,34524,5008,39,5359,3475,121
13269,2021-07-06 21:00:00,444.39,11380,35451,5006,39,5394,3669,134
13270,2021-07-06 22:00:00,445.75,11392,36113,5006,39,5190,3748,140
13271,2021-07-06 23:00:00,447.94,11355,36162,5007,39,5105,3487,135
13272,2021-07-07 00:00:00,447,11463,34296,5007,39,4650,3943,128
13273,2021-07-07 01:00:00,462.24,11628,34104,5007,39,2856,3709,127
13274,2021-07-07 02:00:00,485.11,11670,34820,5007,39,417,3228,104
13275,2021-07-07 03:00:00,488.8,11734,33980,5008,39,0,3223,89
13276,2021-07-07 04:00:00,489.73,11763,30950,5009,65,0,3119,110
13277,2021-07-07 05:00:00,490.85,11802,27318,5010,86,0,3023,136
13278,2021-07-07 06:00:00,488.19,11493,24201,5010,86,0,3044,98
13279,2021-07-07 07:00:00,491.64,11249,22680,5010,58,0,2590,89
13280,2021-07-07 08:00:00,500.69,11151,22294,5011,39,0,1782,89
13281,2021-07-07 09:00:00,505.52,11238,21627,5013,39,0,1462,90
13282,2021-07-07 10:00:00,509.58,11146,22014,5012,39,0,1071,94
13283,2021-07-07 11:00:00,510.18,11205,22832,5011,39,0,1027,91
13284,2021-07-07 12:00:00,507.37,11188,23928,5011,39,8,1200,95
13285,2021-07-07 13:00:00,501.74,11151,24673,5012,39,857,843,96
13286,2021-07-07 14:00:00,474.6,11391,23319,5012,39,3656,882,97
13287,2021-07-07 15:00:00,464.2,11923,23628,5013,40,4980,1112,103
13288,2021-07-07 16:00:00,465.18,12028,26300,5015,40,4927,1285,101
13289,2021-07-07 17:00:00,466.95,12050,29094,5022,39,4882,1289,106
13290,2021-07-07 18:00:00,462.25,11943,31124,5022,39,5296,1492,104
13291,2021-07-07 19:00:00,463.59,12085,33575,5018,39,5411,1479,99
13292,2021-07-07 20:00:00,462.01,12112,35194,5012,71,5398,1806,131
13293,2021-07-07 21:00:00,460.69,12122,35870,5013,85,5139,2269,150
13294,2021-07-07 22:00:00,460.42,12148,36511,5012,103,5120,2366,145
13295,2021-07-07 23:00:00,457.94,12137,36370,5011,103,5137,2676,150
13296,2021-07-08 00:00:00,464.92,12153,36394,5010,78,4245,2585,133
13297,2021-07-08 01:00:00,480.86,12104,36571,5009,40,2566,2093,133
13298,2021-07-08 02:00:00,498.29,11978,36610,5010,39,404,1929,140
13299,2021-07-08 03:00:00,494.39,11977,34550,5010,39,0,2763,110
13300,2021-07-08 04:00:00,490.12,11804,31466,5012,39,0,3126,105
13301,2021-07-08 05:00:00,487,11698,27831,5013,39,0,3366,106
13302,2021-07-08 06:00:00,480.3,11039,25529,5014,40,1,3523,102
13303,2021-07-08 07:00:00,473.89,9939,24600,5014,39,0,3295,99
13304,2021-07-08 08:00:00,471.98,9763,23193,5013,39,0,3288,102
13305,2021-07-08 09:00:00,466.83,9609,22039,5013,39,0,3577,102
13306,2021-07-08 10:00:00,469.62,9544,22140,5014,39,0,3283,97
13307,2021-07-08 11:00:00,467.36,9523,22804,5014,39,0,3498,96
13308,2021-07-08 12:00:00,473.23,9661,24028,5014,39,11,3115,96
13309,2021-07-08 13:00:00,474.57,9742,25380,5014,39,988,2192,92
13310,2021-07-08 14:00:00,454.63,10094,24856,5014,73,4021,1561,94
13311,2021-07-08 15:00:00,447.93,10639,25686,5015,39,5694,1297,97
13312,2021-07-08 16:00:00,448.08,10708,28310,5014,39,6056,1258,97
13313,2021-07-08 17:00:00,454.25,10924,31486,5015,39,5594,1401,98
13314,2021-07-08 18:00:00,456.07,10816,34597,5015,39,5277,1621,101
13315,2021-07-08 19:00:00,452.41,10824,35898,5014,40,5521,1989,99
13316,2021-07-08 20:00:00,449.48,10911,36992,5014,60,5561,2509,106
13317,2021-07-08 21:00:00,448.06,11207,37213,5015,59,5515,3023,108
13318,2021-07-08 22:00:00,444.21,11396,36704,5016,59,5429,3759,99
13319,2021-07-08 23:00:00,440.43,11347,35838,5016,86,5148,4403,106
13320,2021-07-09 00:00:00,437.71,11345,34249,5016,77,4693,5024,100
13321,2021-07-09 01:00:00,441.67,11333,33337,5016,39,3081,5875,98
13322,2021-07-09 02:00:00,448.79,11325,32725,5017,39,450,7281,97
13323,2021-07-09 03:00:00,433.59,11311,29533,5017,39,0,9304,98
13324,2021-07-09 04:00:00,408.2,11182,24361,5017,39,0,11668,136
13325,2021-07-09 05:00:00,384.05,10204,20652,5017,39,0,12857,128
13326,2021-07-09 06:00:00,369.21,8931,18788,5018,39,0,12629,104
13327,2021-07-09 07:00:00,368.02,8373,17906,5018,39,1,11769,101
13328,2021-07-09 08:00:00,368.75,8172,17073,5018,39,0,11145,100
13329,2021-07-09 09:00:00,372.57,7958,16962,5018,65,0,10381,101
13330,2021-07-09 10:00:00,388.56,8438,17450,5019,85,0,9326,101
13331,2021-07-09 11:00:00,397.84,8539,18698,5018,86,0,8767,105
13332,2021-07-09 12:00:00,414.35,8982,20192,5019,58,11,7821,103
13333,2021-07-09 13:00:00,421.89,9453,20566,5019,39,959,6712,100
13334,2021-07-09 14:00:00,407.49,9445,20285,5018,39,3736,5665,102
13335,2021-07-09 15:00:00,398.22,9801,20470,5019,39,4989,6015,106
13336,2021-07-09 16:00:00,408,10492,21733,5019,73,5433,5413,109
13337,2021-07-09 17:00:00,416.04,10918,23247,5020,39,5699,4959,130
13338,2021-07-09 18:00:00,419.6,11215,24686,5020,39,5851,4907,107
13339,2021-07-09 19:00:00,417.14,11170,25645,5020,39,5919,5287,108
13340,2021-07-09 20:00:00,405.37,10913,24490,5019,59,5979,6292,121
13341,2021-07-09 21:00:00,396.8,10871,23686,5020,59,5884,7308,115
13342,2021-07-09 22:00:00,390.59,10873,23595,5019,59,5667,8352,116
13343,2021-07-09 23:00:00,385.26,10742,23491,5019,59,5492,9092,113
13344,2021-07-10 00:00:00,388.38,10926,23036,5019,94,5292,8875,105
13345,2021-07-10 01:00:00,405.36,11074,24114,5019,40,3393,8753,106
13346,2021-07-10 02:00:00,431.33,11072,26218,5019,39,552,8411,103
13347,2021-07-10 03:00:00,431.64,11036,25789,5019,39,0,8785,99
13348,2021-07-10 04:00:00,410.33,10910,22089,5019,39,0,10629,102
13349,2021-07-10 05:00:00,385.78,10526,18300,5019,39,0,12330,106
13350,2021-07-10 06:00:00,355.41,9476,15398,5019,39,0,13867,109
13351,2021-07-10 07:00:00,339.24,9016,13412,5020,39,0,14446,112
13352,2021-07-10 08:00:00,353.08,9456,12901,5021,45,0,13125,102
13353,2021-07-10 09:00:00,368.93,9786,13463,5021,39,0,11936,102
13354,2021-07-10 10:00:00,383.61,10070,13719,5022,39,0,10750,100
13355,2021-07-10 11:00:00,391.46,10141,14303,5021,39,0,10162,99
13356,2021-07-10 12:00:00,401.71,9876,15772,5022,39,4,9164,101
13357,2021-07-10 13:00:00,405.85,9658,17434,5021,66,664,8242,101
13358,2021-07-10 14:00:00,385.48,9764,17217,5021,57,2777,8631,100
13359,2021-07-10 15:00:00,383.54,10409,18365,5021,39,3459,9346,108
13360,2021-07-10 16:00:00,388.42,10709,20825,5021,73,3849,9350,96
13361,2021-07-10 17:00:00,379.74,11082,21584,5020,39,4727,10437,100
13362,2021-07-10 18:00:00,374.06,11006,23392,5018,39,5104,11409,98
13363,2021-07-10 19:00:00,375.24,10892,25225,5032,39,5298,11478,100
13364,2021-07-10 20:00:00,372.74,11156,25893,5034,59,5614,12119,105
13365,2021-07-10 21:00:00,384.67,11289,28395,5018,58,5592,11100,104
13366,2021-07-10 22:00:00,392.5,11288,29828,5025,59,5515,10267,108
13367,2021-07-10 23:00:00,402.59,11304,31197,5015,58,5553,8966,109
13368,2021-07-11 00:00:00,411.9,11346,31367,5015,58,5284,7841,105
13369,2021-07-11 01:00:00,422.11,11357,31386,5015,41,3372,8110,105
13370,2021-07-11 02:00:00,434.61,11367,31488,5015,67,458,9035,105
13371,2021-07-11 03:00:00,414.36,11265,27896,5015,58,0,11568,95
13372,2021-07-11 04:00:00,395.16,11380,23541,5016,39,0,13434,98
13373,2021-07-11 05:00:00,379.45,11196,19842,5016,39,0,14387,100
13374,2021-07-11 06:00:00,352.82,9682,17858,5016,39,0,15485,122
13375,2021-07-11 07:00:00,341.35,8625,16916,5016,39,0,15202,121
13376,2021-07-11 08:00:00,346.01,8371,16474,5017,39,0,14010,119
13377,2021-07-11 09:00:00,366.07,8709,16582,5017,39,0,11992,118
13378,2021-07-11 10:00:00,386.05,8947,16676,5017,39,0,10020,104
13379,2021-07-11 11:00:00,409.27,9030,17961,5017,39,0,7984,100
13380,2021-07-11 12:00:00,414.45,9134,17796,5018,39,2,7534,92
13381,2021-07-11 13:00:00,389.11,8209,17239,5018,39,381,8640,90
13382,2021-07-11 14:00:00,397.43,8834,17919,5019,39,2069,7114,118
13383,2021-07-11 15:00:00,388.1,8862,19123,5019,67,3650,7007,98
13384,2021-07-11 16:00:00,386.19,9124,20933,5019,86,4180,7534,98
13385,2021-07-11 17:00:00,402.93,10375,23323,5018,58,4835,6819,98
13386,2021-07-11 18:00:00,414.62,11342,25379,5019,39,5333,6271,96
13387,2021-07-11 19:00:00,421.79,11434,28626,5017,39,5124,6160,97
13388,2021-07-11 20:00:00,423.39,11449,30748,5017,59,4977,6413,96
13389,2021-07-11 21:00:00,426.02,11434,32477,5016,58,4149,7053,93
13390,2021-07-11 22:00:00,433.89,11457,34807,5015,59,3346,7002,95
13391,2021-07-11 23:00:00,434.91,11516,35246,5014,59,2701,7559,98
13392,2021-07-12 00:00:00,428.91,11508,33926,5015,58,1727,9158,116
13393,2021-07-12 01:00:00,435.2,11528,33138,5014,42,683,9132,104
13394,2021-07-12 02:00:00,443.39,11512,32264,5014,39,118,8411,93
13395,2021-07-12 03:00:00,440.59,11486,30509,5014,39,2,8671,99
13396,2021-07-12 04:00:00,453.59,11338,29223,5014,39,0,6810,107
13397,2021-07-12 05:00:00,454.59,10643,26952,5014,39,0,5936,105
13398,2021-07-12 06:00:00,456.38,10562,24333,5014,39,0,5476,103
13399,2021-07-12 07:00:00,463.2,10573,22750,5015,39,0,4699,95
13400,2021-07-12 08:00:00,469.51,10600,21842,5015,39,0,4085,95
13401,2021-07-12 09:00:00,475.76,10600,21411,5015,39,0,3509,90
13402,2021-07-12 10:00:00,475.43,10632,21280,5016,39,2,3555,92
13403,2021-07-12 11:00:00,472.9,10708,21748,5016,39,0,3854,92
13404,2021-07-12 12:00:00,470.07,10764,22667,5016,39,9,4186,97
13405,2021-07-12 13:00:00,469.64,10782,24317,5016,40,704,3671,101
13406,2021-07-12 14:00:00,454.02,10762,24800,5017,40,3340,2828,92
13407,2021-07-12 15:00:00,440.07,10762,25978,5016,40,4963,2998,97
13408,2021-07-12 16:00:00,432.52,10397,28737,5016,74,5523,3389,105
13409,2021-07-12 17:00:00,434.22,10665,31295,5015,39,5401,3903,104
13410,2021-07-12 18:00:00,429.25,10104,33413,5014,39,5271,4471,94
13411,2021-07-12 19:00:00,421.33,10016,34331,5012,39,5693,5283,95
13412,2021-07-12 20:00:00,424.73,10030,35873,5011,50,5618,5112,110
13413,2021-07-12 21:00:00,418.79,10118,34562,5009,85,5344,6081,99
13414,2021-07-12 22:00:00,392.47,9987,30345,5008,108,5103,9291,108
13415,2021-07-12 23:00:00,372.54,9633,27693,5006,108,4485,11858,108
13416,2021-07-13 00:00:00,376.95,10009,26666,5002,107,4324,11434,105
13417,2021-07-13 01:00:00,402.15,10461,27795,5000,89,2556,10094,110
13418,2021-07-13 02:00:00,426.94,10624,29087,5002,88,312,9155,102
13419,2021-07-13 03:00:00,421.2,10594,27459,5002,88,0,9903,107
13420,2021-07-13 04:00:00,414.13,10549,24034,5003,88,0,10151,116
13421,2021-07-13 05:00:00,407.81,10564,20234,5004,88,0,10167,108
13422,2021-07-13 06:00:00,386.11,9239,18017,5004,87,0,10693,108
13423,2021-07-13 07:00:00,364.68,8308,16043,5005,88,0,11414,115
13424,2021-07-13 08:00:00,346.97,7386,15055,5005,88,0,11849,110
13425,2021-07-13 09:00:00,348.69,7137,14999,5006,88,0,11285,118
13426,2021-07-13 10:00:00,362.44,7654,15156,5007,88,0,10491,107
13427,2021-07-13 11:00:00,380.71,8585,15814,5007,88,0,9886,103
13428,2021-07-13 12:00:00,394.47,9679,16467,5008,87,8,9847,113
13429,2021-07-13 13:00:00,400.12,10132,17251,5009,87,703,9283,113
13430,2021-07-13 14:00:00,404.24,10476,19006,5009,87,3185,7311,106
13431,2021-07-13 15:00:00,389.42,10952,19516,5009,87,5126,7993,109
13432,2021-07-13 16:00:00,392.5,11230,22524,5008,123,5913,7933,114
13433,2021-07-13 17:00:00,408.18,11483,27021,5008,130,6359,6623,118
13434,2021-07-13 18:00:00,415.67,11472,30807,5006,128,6569,6064,110
13435,2021-07-13 19:00:00,411.75,11519,32547,5004,87,6496,7149,111
13436,2021-07-13 20:00:00,399.49,11543,32125,5000,107,6435,9109,119
13437,2021-07-13 21:00:00,391.23,11520,30615,4999,107,6291,10231,130
13438,2021-07-13 22:00:00,389.1,11555,29640,4997,107,6099,10551,134
13439,2021-07-13 23:00:00,384.66,11519,28259,4996,107,5899,11050,132
13440,2021-07-14 00:00:00,379.46,11394,26434,4997,107,5281,11787,131
13441,2021-07-14 01:00:00,391.88,11385,26344,4997,88,3125,11779,136
13442,2021-07-14 02:00:00,411.32,11518,26866,4997,87,419,11669,115
13443,2021-07-14 03:00:00,385.55,11500,22762,4999,88,0,14702,102
13444,2021-07-14 04:00:00,351.29,10436,18572,5000,88,0,16978,100
13445,2021-07-14 05:00:00,322.72,8956,15597,5000,87,0,17718,106
13446,2021-07-14 06:00:00,301.04,7870,13216,5001,88,0,17778,112
13447,2021-07-14 07:00:00,278.53,6444,12229,5002,107,0,17787,104
13448,2021-07-14 08:00:00,278.02,5983,11977,5003,89,0,16735,96
13449,2021-07-14 09:00:00,283.74,5939,11942,5003,87,0,15787,96
13450,2021-07-14 10:00:00,299.81,6543,12069,5003,88,0,14797,97
13451,2021-07-14 11:00:00,327.25,7799,12719,5004,87,0,13741,98
13452,2021-07-14 12:00:00,355.23,9207,13625,5004,87,8,12793,108
13453,2021-07-14 13:00:00,362.26,9868,14082,5004,88,754,12333,113
13454,2021-07-14 14:00:00,356.35,10384,14606,5004,108,2814,12061,98
13455,2021-07-14 15:00:00,326.38,10256,14227,5004,107,4112,14802,108
13456,2021-07-14 16:00:00,334.55,10839,16691,5006,139,3740,15922,99
13457,2021-07-14 17:00:00,350.58,11108,20390,5007,148,4082,15025,104
13458,2021-07-14 18:00:00,355.4,11279,22760,5009,129,4322,15195,98
13459,2021-07-14 19:00:00,356.95,11271,24610,5001,128,4911,15113,101
13460,2021-07-14 20:00:00,355.49,11268,25511,4997,95,5353,15366,109
13461,2021-07-14 21:00:00,352.43,10970,26003,4995,88,6015,15157,135
13462,2021-07-14 22:00:00,352.51,11061,26117,4994,87,6052,15273,127
13463,2021-07-14 23:00:00,351.5,10997,25777,4999,87,5783,15473,127
13464,2021-07-15 00:00:00,350.27,10887,24620,4990,87,4689,16066,127
13465,2021-07-15 01:00:00,353.56,10919,23560,4991,87,2831,16770,127
13466,2021-07-15 02:00:00,360.04,11209,22526,4992,88,422,17819,107
13467,2021-07-15 03:00:00,349.96,11247,19747,4996,88,0,18809,117
13468,2021-07-15 04:00:00,339.12,11027,16673,4995,88,0,18872,99
13469,2021-07-15 05:00:00,314.02,9549,14200,4996,87,0,19276,115
13470,2021-07-15 06:00:00,289.01,7988,12676,4997,50,0,19551,106
13471,2021-07-15 07:00:00,266.34,6363,12099,5000,69,0,19512,96
13472,2021-07-15 08:00:00,262.09,5859,11801,4999,50,0,18890,107
13473,2021-07-15 09:00:00,268.54,5902,11816,5000,50,0,17968,118
13474,2021-07-15 10:00:00,284.36,6529,12057,5000,50,0,16977,94
13475,2021-07-15 11:00:00,307.03,7834,12316,5000,47,0,16283,93
13476,2021-07-15 12:00:00,331.94,9060,13441,5001,45,5,15484,105
13477,2021-07-15 13:00:00,348.95,9848,14476,5002,50,566,14331,103
13478,2021-07-15 14:00:00,339.96,10284,14451,5002,65,3185,13798,96
13479,2021-07-15 15:00:00,324.41,10449,14715,5003,71,4159,15656,101
13480,2021-07-15 16:00:00,328.48,10194,17699,5002,140,5054,15273,102
13481,2021-07-15 17:00:00,345.14,10623,20966,5001,108,6355,13494,100
13482,2021-07-15 18:00:00,362.47,11059,24593,5002,89,6403,12564,105
13483,2021-07-15 19:00:00,371.18,11213,27473,5000,88,6528,12161,119
13484,2021-07-15 20:00:00,374.88,11280,29184,5000,87,6404,12262,119
13485,2021-07-15 21:00:00,378.23,11313,30200,5005,87,6402,12033,133
13486,2021-07-15 22:00:00,382.75,11306,31249,4998,88,6179,11736,125
13487,2021-07-15 23:00:00,377.47,11297,30312,4998,88,5777,12738,112
13488,2021-07-16 00:00:00,370.86,11304,28449,4997,88,4979,14049,108
13489,2021-07-16 01:00:00,378.92,11300,28116,4997,88,2733,14583,110
