,UTC time,actual_carbon_intensity_lifecycle,forecasted_carbon_intensity_lifecycle
118,2021-07-02 22:00:00,450.61,453.59
119,2021-07-02 23:00:00,448.64,450.51
120,2021-07-03 00:00:00,452.88,461.42
121,2021-07-03 01:00:00,466.82,469.59
122,2021-07-03 02:00:00,469.92,471.16
123,2021-07-03 03:00:00,466.24,465.51
124,2021-07-03 04:00:00,464.11,459.92
125,2021-07-03 05:00:00,463.86,453.29
126,2021-07-03 06:00:00,463.5,445.33
127,2021-07-03 07:00:00,467.64,438.74
128,2021-07-03 08:00:00,472.66,433.72
129,2021-07-03 09:00:00,474.4,431.76
130,2021-07-03 10:00:00,482.6,432.98
131,2021-07-03 11:00:00,489.77,436.95
132,2021-07-03 12:00:00,493.63,442.63
133,2021-07-03 13:00:00,500.13,447.23
134,2021-07-03 14:00:00,496.37,449.75
135,2021-07-03 15:00:00,487.83,449.25
136,2021-07-03 16:00:00,482.78,449.79
137,2021-07-03 17:00:00,474.41,450.65
138,2021-07-03 18:00:00,470.37,451.54
139,2021-07-03 19:00:00,467.47,453.54
140,2021-07-03 20:00:00,463.47,454.51
141,2021-07-03 21:00:00,461.68,453.87
142,2021-07-03 22:00:00,462.18,454.27
143,2021-07-03 23:00:00,463.87,456.06
144,2021-07-04 00:00:00,454.66,460.54
145,2021-07-04 01:00:00,465.54,466.93
146,2021-07-04 02:00:00,471.61,466.94
147,2021-07-04 03:00:00,468.5,459.96
148,2021-07-04 04:00:00,465.84,452.62
149,2021-07-04 05:00:00,465.53,444.42
150,2021-07-04 06:00:00,460.57,435.07
151,2021-07-04 07:00:00,463.69,427.03
152,2021-07-04 08:00:00,473.39,420.45
153,2021-07-04 09:00:00,476.27,418.34
154,2021-07-04 10:00:00,481.15,420.41
155,2021-07-04 11:00:00,482.57,425.29
156,2021-07-04 12:00:00,486.93,431.03
157,2021-07-04 13:00:00,480.4,436.47
158,2021-07-04 14:00:00,465.03,441.23
159,2021-07-04 15:00:00,451.48,443.53
160,2021-07-04 16:00:00,449.05,446.49
161,2021-07-04 17:00:00,456.39,449.39
162,2021-07-04 18:00:00,460.43,451.92
163,2021-07-04 19:00:00,460.76,454.72
164,2021-07-04 20:00:00,455.94,456.12
165,2021-07-04 21:00:00,447.13,456.03
166,2021-07-04 22:00:00,437.51,456.9
167,2021-07-04 23:00:00,429.67,458.67
168,2021-07-05 00:00:00,413.73,462.29
169,2021-07-05 01:00:00,400.9,465.42
170,2021-07-05 02:00:00,415.84,462.77
171,2021-07-05 03:00:00,418.21,454.11
172,2021-07-05 04:00:00,414.42,445.52
173,2021-07-05 05:00:00,410.26,436.38
174,2021-07-05 06:00:00,415.36,427.31
175,2021-07-05 07:00:00,423.05,421.26
176,2021-07-05 08:00:00,435.9,416.61
177,2021-07-05 09:00:00,441.34,416.99
178,2021-07-05 10:00:00,451.73,420.95
179,2021-07-05 11:00:00,459.3,427.78
180,2021-07-05 12:00:00,467.67,435.52
181,2021-07-05 13:00:00,471.0,443.47
182,2021-07-05 14:00:00,474.72,450.47
183,2021-07-05 15:00:00,468.5,454.45
184,2021-07-05 16:00:00,460.79,458.19
185,2021-07-05 17:00:00,457.93,461.39
186,2021-07-05 18:00:00,457.34,463.71
187,2021-07-05 19:00:00,458.17,465.87
188,2021-07-05 20:00:00,449.7,466.69
189,2021-07-05 21:00:00,441.47,465.4
190,2021-07-05 22:00:00,436.8,464.32
191,2021-07-05 23:00:00,428.8,463.36
192,2021-07-03 00:00:00,452.88,449.54
193,2021-07-03 01:00:00,466.82,458.33
194,2021-07-03 02:00:00,469.92,459.76
195,2021-07-03 03:00:00,466.24,459.63
196,2021-07-03 04:00:00,464.11,450.15
197,2021-07-03 05:00:00,463.86,447.28
198,2021-07-03 06:00:00,463.5,440.62
199,2021-07-03 07:00:00,467.64,433.09
200,2021-07-03 08:00:00,472.66,435.54
201,2021-07-03 09:00:00,474.4,437.23
202,2021-07-03 10:00:00,482.6,447.18
203,2021-07-03 11:00:00,489.77,446.67
204,2021-07-03 12:00:00,493.63,460.73
205,2021-07-03 13:00:00,500.13,459.3
206,2021-07-03 14:00:00,496.37,454.54
207,2021-07-03 15:00:00,487.83,445.56
208,2021-07-03 16:00:00,482.78,447.56
209,2021-07-03 17:00:00,474.41,447.84
210,2021-07-03 18:00:00,470.37,452.1
211,2021-07-03 19:00:00,467.47,454.65
212,2021-07-03 20:00:00,463.47,457.27
213,2021-07-03 21:00:00,461.68,455.26
214,2021-07-03 22:00:00,462.18,455.99
215,2021-07-03 23:00:00,463.87,454.24
216,2021-07-04 00:00:00,454.66,458.81
217,2021-07-04 01:00:00,465.54,466.21
218,2021-07-04 02:00:00,471.61,467.0
219,2021-07-04 03:00:00,468.5,460.78
220,2021-07-04 04:00:00,465.84,455.38
221,2021-07-04 05:00:00,465.53,449.53
222,2021-07-04 06:00:00,460.57,442.99
223,2021-07-04 07:00:00,463.69,438.84
224,2021-07-04 08:00:00,473.39,436.01
225,2021-07-04 09:00:00,476.27,436.23
226,2021-07-04 10:00:00,481.15,438.86
227,2021-07-04 11:00:00,482.57,443.25
228,2021-07-04 12:00:00,486.93,448.13
229,2021-07-04 13:00:00,480.4,451.77
230,2021-07-04 14:00:00,465.03,453.48
231,2021-07-04 15:00:00,451.48,452.48
232,2021-07-04 16:00:00,449.05,452.8
233,2021-07-04 17:00:00,456.39,453.35
234,2021-07-04 18:00:00,460.43,453.86
235,2021-07-04 19:00:00,460.76,455.2
236,2021-07-04 20:00:00,455.94,455.52
237,2021-07-04 21:00:00,447.13,454.17
238,2021-07-04 22:00:00,437.51,453.88
239,2021-07-04 23:00:00,429.67,454.78
240,2021-07-05 00:00:00,413.73,459.67
241,2021-07-05 01:00:00,400.9,465.16
242,2021-07-05 02:00:00,415.84,464.18
243,2021-07-05 03:00:00,418.21,456.34
244,2021-07-05 04:00:00,414.42,449.34
245,2021-07-05 05:00:00,410.26,442.26
246,2021-07-05 06:00:00,415.36,435.11
247,2021-07-05 07:00:00,423.05,430.76
248,2021-07-05 08:00:00,435.9,427.5
249,2021-07-05 09:00:00,441.34,428.59
250,2021-07-05 10:00:00,451.73,432.65
251,2021-07-05 11:00:00,459.3,437.86
252,2021-07-05 12:00:00,467.67,442.27
253,2021-07-05 13:00:00,471.0,446.09
254,2021-07-05 14:00:00,474.72,449.11
255,2021-07-05 15:00:00,468.5,450.0
256,2021-07-05 16:00:00,460.79,452.16
257,2021-07-05 17:00:00,457.93,454.32
258,2021-07-05 18:00:00,457.34,456.13
259,2021-07-05 19:00:00,458.17,457.89
260,2021-07-05 20:00:00,449.7,458.39
261,2021-07-05 21:00:00,441.47,457.29
262,2021-07-05 22:00:00,436.8,457.17
263,2021-07-05 23:00:00,428.8,457.66
264,2021-07-06 00:00:00,426.5,460.96
265,2021-07-06 01:00:00,436.88,463.25
266,2021-07-06 02:00:00,457.26,459.53
267,2021-07-06 03:00:00,462.65,449.91
268,2021-07-06 04:00:00,459.8,442.03
269,2021-07-06 05:00:00,461.84,434.75
270,2021-07-06 06:00:00,464.52,428.91
271,2021-07-06 07:00:00,466.54,427.76
272,2021-07-06 08:00:00,470.27,427.22
273,2021-07-06 09:00:00,475.18,431.11
274,2021-07-06 10:00:00,484.7,436.92
275,2021-07-06 11:00:00,497.8,443.53
276,2021-07-06 12:00:00,502.4,449.24
277,2021-07-06 13:00:00,500.74,454.81
278,2021-07-06 14:00:00,487.21,459.3
279,2021-07-06 15:00:00,482.98,461.22
280,2021-07-06 16:00:00,474.19,463.77
281,2021-07-06 17:00:00,463.64,465.98
282,2021-07-06 18:00:00,457.85,467.42
283,2021-07-06 19:00:00,450.75,468.46
284,2021-07-06 20:00:00,445.08,468.3
285,2021-07-06 21:00:00,444.39,465.93
286,2021-07-06 22:00:00,445.75,463.82
287,2021-07-06 23:00:00,447.94,461.45
288,2021-07-04 00:00:00,454.66,458.32
289,2021-07-04 01:00:00,465.54,461.74
290,2021-07-04 02:00:00,471.61,462.01
291,2021-07-04 03:00:00,468.5,463.08
292,2021-07-04 04:00:00,465.84,452.97
293,2021-07-04 05:00:00,465.53,447.19
294,2021-07-04 06:00:00,460.57,439.51
295,2021-07-04 07:00:00,463.69,431.99
296,2021-07-04 08:00:00,473.39,432.65
297,2021-07-04 09:00:00,476.27,434.64
298,2021-07-04 10:00:00,481.15,444.47
299,2021-07-04 11:00:00,482.57,449.78
300,2021-07-04 12:00:00,486.93,460.47
301,2021-07-04 13:00:00,480.4,460.87
302,2021-07-04 14:00:00,465.03,463.47
303,2021-07-04 15:00:00,451.48,455.61
304,2021-07-04 16:00:00,449.05,457.41
305,2021-07-04 17:00:00,456.39,457.58
306,2021-07-04 18:00:00,460.43,461.64
307,2021-07-04 19:00:00,460.76,459.78
308,2021-07-04 20:00:00,455.94,462.1
309,2021-07-04 21:00:00,447.13,460.45
310,2021-07-04 22:00:00,437.51,456.33
311,2021-07-04 23:00:00,429.67,451.92
312,2021-07-05 00:00:00,413.73,458.67
313,2021-07-05 01:00:00,400.9,463.54
314,2021-07-05 02:00:00,415.84,462.81
315,2021-07-05 03:00:00,418.21,456.22
316,2021-07-05 04:00:00,414.42,451.03
317,2021-07-05 05:00:00,410.26,445.57
318,2021-07-05 06:00:00,415.36,440.27
319,2021-07-05 07:00:00,423.05,438.12
320,2021-07-05 08:00:00,435.9,436.53
321,2021-07-05 09:00:00,441.34,438.48
322,2021-07-05 10:00:00,451.73,442.09
323,2021-07-05 11:00:00,459.3,447.15
324,2021-07-05 12:00:00,467.67,452.08
325,2021-07-05 13:00:00,471.0,456.62
326,2021-07-05 14:00:00,474.72,459.96
327,2021-07-05 15:00:00,468.5,460.31
328,2021-07-05 16:00:00,460.79,461.19
329,2021-07-05 17:00:00,457.93,461.89
330,2021-07-05 18:00:00,457.34,462.08
331,2021-07-05 19:00:00,458.17,462.56
332,2021-07-05 20:00:00,449.7,462.11
333,2021-07-05 21:00:00,441.47,459.8
334,2021-07-05 22:00:00,436.8,457.99
335,2021-07-05 23:00:00,428.8,456.71
336,2021-07-06 00:00:00,426.5,458.03
337,2021-07-06 01:00:00,436.88,459.81
338,2021-07-06 02:00:00,457.26,456.28
339,2021-07-06 03:00:00,462.65,447.66
340,2021-07-06 04:00:00,459.8,441.39
341,2021-07-06 05:00:00,461.84,435.57
342,2021-07-06 06:00:00,464.52,431.09
343,2021-07-06 07:00:00,466.54,431.39
344,2021-07-06 08:00:00,470.27,431.72
345,2021-07-06 09:00:00,475.18,436.07
346,2021-07-06 10:00:00,484.7,441.67
347,2021-07-06 11:00:00,497.8,447.53
348,2021-07-06 12:00:00,502.4,451.91
349,2021-07-06 13:00:00,500.74,456.63
350,2021-07-06 14:00:00,487.21,460.91
351,2021-07-06 15:00:00,482.98,462.6
352,2021-07-06 16:00:00,474.19,464.87
353,2021-07-06 17:00:00,463.64,466.77
354,2021-07-06 18:00:00,457.85,467.8
355,2021-07-06 19:00:00,450.75,468.19
356,2021-07-06 20:00:00,445.08,467.44
357,2021-07-06 21:00:00,444.39,464.56
358,2021-07-06 22:00:00,445.75,461.81
359,2021-07-06 23:00:00,447.94,458.6
360,2021-07-07 00:00:00,447.0,454.96
361,2021-07-07 01:00:00,462.24,454.08
362,2021-07-07 02:00:00,485.11,448.41
363,2021-07-07 03:00:00,488.8,438.93
364,2021-07-07 04:00:00,489.73,433.64
365,2021-07-07 05:00:00,490.85,430.05
366,2021-07-07 06:00:00,488.19,429.37
367,2021-07-07 07:00:00,491.64,435.0
368,2021-07-07 08:00:00,500.69,440.07
369,2021-07-07 09:00:00,505.52,447.92
370,2021-07-07 10:00:00,509.58,455.18
371,2021-07-07 11:00:00,510.18,461.51
372,2021-07-07 12:00:00,507.37,465.95
373,2021-07-07 13:00:00,501.74,470.81
374,2021-07-07 14:00:00,474.6,474.85
375,2021-07-07 15:00:00,464.2,475.78
376,2021-07-07 16:00:00,465.18,477.19
377,2021-07-07 17:00:00,466.95,478.1
378,2021-07-07 18:00:00,462.25,477.91
379,2021-07-07 19:00:00,463.59,476.95
380,2021-07-07 20:00:00,462.01,474.9
381,2021-07-07 21:00:00,460.69,470.18
382,2021-07-07 22:00:00,460.42,465.05
383,2021-07-07 23:00:00,457.94,458.66
384,2021-07-05 00:00:00,413.73,430.71
385,2021-07-05 01:00:00,400.9,437.8
386,2021-07-05 02:00:00,415.84,441.01
387,2021-07-05 03:00:00,418.21,443.21
388,2021-07-05 04:00:00,414.42,434.47
389,2021-07-05 05:00:00,410.26,433.41
390,2021-07-05 06:00:00,415.36,427.35
391,2021-07-05 07:00:00,423.05,420.56
392,2021-07-05 08:00:00,435.9,422.0
393,2021-07-05 09:00:00,441.34,426.1
394,2021-07-05 10:00:00,451.73,436.58
395,2021-07-05 11:00:00,459.3,439.75
396,2021-07-05 12:00:00,467.67,453.44
397,2021-07-05 13:00:00,471.0,450.58
398,2021-07-05 14:00:00,474.72,448.97
399,2021-07-05 15:00:00,468.5,440.48
400,2021-07-05 16:00:00,460.79,442.48
401,2021-07-05 17:00:00,457.93,443.99
402,2021-07-05 18:00:00,457.34,448.53
403,2021-07-05 19:00:00,458.17,450.01
404,2021-07-05 20:00:00,449.7,450.64
405,2021-07-05 21:00:00,441.47,449.31
406,2021-07-05 22:00:00,436.8,447.28
407,2021-07-05 23:00:00,428.8,444.35
408,2021-07-06 00:00:00,426.5,451.83
409,2021-07-06 01:00:00,436.88,459.47
410,2021-07-06 02:00:00,457.26,461.09
411,2021-07-06 03:00:00,462.65,456.4
412,2021-07-06 04:00:00,459.8,454.21
413,2021-07-06 05:00:00,461.84,452.14
414,2021-07-06 06:00:00,464.52,450.11
415,2021-07-06 07:00:00,466.54,451.19
416,2021-07-06 08:00:00,470.27,452.55
417,2021-07-06 09:00:00,475.18,456.03
418,2021-07-06 10:00:00,484.7,459.87
419,2021-07-06 11:00:00,497.8,463.83
420,2021-07-06 12:00:00,502.4,466.97
421,2021-07-06 13:00:00,500.74,468.53
422,2021-07-06 14:00:00,487.21,467.95
423,2021-07-06 15:00:00,482.98,464.13
424,2021-07-06 16:00:00,474.19,461.89
425,2021-07-06 17:00:00,463.64,459.88
426,2021-07-06 18:00:00,457.85,457.85
427,2021-07-06 19:00:00,450.75,456.71
428,2021-07-06 20:00:00,445.08,454.89
429,2021-07-06 21:00:00,444.39,451.43
430,2021-07-06 22:00:00,445.75,449.09
431,2021-07-06 23:00:00,447.94,448.03
432,2021-07-07 00:00:00,447.0,444.8
433,2021-07-07 01:00:00,462.24,448.39
434,2021-07-07 02:00:00,485.11,446.45
435,2021-07-07 03:00:00,488.8,439.67
436,2021-07-07 04:00:00,489.73,437.28
437,2021-07-07 05:00:00,490.85,436.49
438,2021-07-07 06:00:00,488.19,437.6
439,2021-07-07 07:00:00,491.64,443.83
440,2021-07-07 08:00:00,500.69,448.68
441,2021-07-07 09:00:00,505.52,456.0
442,2021-07-07 10:00:00,509.58,462.65
443,2021-07-07 11:00:00,510.18,467.35
444,2021-07-07 12:00:00,507.37,469.05
445,2021-07-07 13:00:00,501.74,469.88
446,2021-07-07 14:00:00,474.6,469.77
447,2021-07-07 15:00:00,464.2,467.03
448,2021-07-07 16:00:00,465.18,466.18
449,2021-07-07 17:00:00,466.95,465.27
450,2021-07-07 18:00:00,462.25,463.87
451,2021-07-07 19:00:00,463.59,462.14
452,2021-07-07 20:00:00,462.01,459.35
453,2021-07-07 21:00:00,460.69,454.6
454,2021-07-07 22:00:00,460.42,450.67
455,2021-07-07 23:00:00,457.94,446.8
456,2021-07-08 00:00:00,464.92,443.1
457,2021-07-08 01:00:00,480.86,442.1
458,2021-07-08 02:00:00,498.29,435.58
459,2021-07-08 03:00:00,494.39,425.44
460,2021-07-08 04:00:00,490.12,421.45
461,2021-07-08 05:00:00,487.0,420.17
462,2021-07-08 06:00:00,480.3,422.49
463,2021-07-08 07:00:00,473.89,431.73
464,2021-07-08 08:00:00,471.98,439.11
465,2021-07-08 09:00:00,466.83,448.48
466,2021-07-08 10:00:00,469.62,456.47
467,2021-07-08 11:00:00,467.36,462.64
468,2021-07-08 12:00:00,473.23,466.05
469,2021-07-08 13:00:00,474.57,469.18
470,2021-07-08 14:00:00,454.63,471.3
471,2021-07-08 15:00:00,447.93,470.81
472,2021-07-08 16:00:00,448.08,471.5
473,2021-07-08 17:00:00,454.25,471.73
474,2021-07-08 18:00:00,456.07,471.09
475,2021-07-08 19:00:00,452.41,469.67
476,2021-07-08 20:00:00,449.48,467.05
477,2021-07-08 21:00:00,448.06,461.56
478,2021-07-08 22:00:00,444.21,455.79
479,2021-07-08 23:00:00,440.43,448.73
480,2021-07-06 00:00:00,426.5,431.65
481,2021-07-06 01:00:00,436.88,435.47
482,2021-07-06 02:00:00,457.26,438.56
483,2021-07-06 03:00:00,462.65,442.44
484,2021-07-06 04:00:00,459.8,434.37
485,2021-07-06 05:00:00,461.84,434.01
486,2021-07-06 06:00:00,464.52,428.53
487,2021-07-06 07:00:00,466.54,423.59
488,2021-07-06 08:00:00,470.27,424.64
489,2021-07-06 09:00:00,475.18,429.09
490,2021-07-06 10:00:00,484.7,440.49
491,2021-07-06 11:00:00,497.8,442.02
492,2021-07-06 12:00:00,502.4,456.09
493,2021-07-06 13:00:00,500.74,459.03
494,2021-07-06 14:00:00,487.21,460.96
495,2021-07-06 15:00:00,482.98,449.91
496,2021-07-06 16:00:00,474.19,447.67
497,2021-07-06 17:00:00,463.64,448.29
498,2021-07-06 18:00:00,457.85,452.74
499,2021-07-06 19:00:00,450.75,453.21
500,2021-07-06 20:00:00,445.08,456.14
501,2021-07-06 21:00:00,444.39,454.26
502,2021-07-06 22:00:00,445.75,452.4
503,2021-07-06 23:00:00,447.94,450.46
504,2021-07-07 00:00:00,447.0,442.86
505,2021-07-07 01:00:00,462.24,450.19
506,2021-07-07 02:00:00,485.11,452.37
507,2021-07-07 03:00:00,488.8,449.72
508,2021-07-07 04:00:00,489.73,450.69
509,2021-07-07 05:00:00,490.85,451.82
510,2021-07-07 06:00:00,488.19,453.15
511,2021-07-07 07:00:00,491.64,458.19
512,2021-07-07 08:00:00,500.69,462.43
513,2021-07-07 09:00:00,505.52,467.88
514,2021-07-07 10:00:00,509.58,472.29
515,2021-07-07 11:00:00,510.18,475.67
516,2021-07-07 12:00:00,507.37,477.87
517,2021-07-07 13:00:00,501.74,478.7
518,2021-07-07 14:00:00,474.6,477.2
519,2021-07-07 15:00:00,464.2,471.67
520,2021-07-07 16:00:00,465.18,467.7
521,2021-07-07 17:00:00,466.95,463.91
522,2021-07-07 18:00:00,462.25,459.99
523,2021-07-07 19:00:00,463.59,456.95
524,2021-07-07 20:00:00,462.01,453.36
525,2021-07-07 21:00:00,460.69,447.95
526,2021-07-07 22:00:00,460.42,443.62
527,2021-07-07 23:00:00,457.94,440.51
528,2021-07-08 00:00:00,464.92,434.13
529,2021-07-08 01:00:00,480.86,435.76
530,2021-07-08 02:00:00,498.29,432.71
531,2021-07-08 03:00:00,494.39,426.74
532,2021-07-08 04:00:00,490.12,426.65
533,2021-07-08 05:00:00,487.0,428.08
534,2021-07-08 06:00:00,480.3,431.6
535,2021-07-08 07:00:00,473.89,441.1
536,2021-07-08 08:00:00,471.98,448.67
537,2021-07-08 09:00:00,466.83,457.56
538,2021-07-08 10:00:00,469.62,464.71
539,2021-07-08 11:00:00,467.36,469.4
540,2021-07-08 12:00:00,473.23,471.03
541,2021-07-08 13:00:00,474.57,472.23
542,2021-07-08 14:00:00,454.63,472.36
543,2021-07-08 15:00:00,447.93,469.48
544,2021-07-08 16:00:00,448.08,468.22
545,2021-07-08 17:00:00,454.25,466.67
546,2021-07-08 18:00:00,456.07,464.45
547,2021-07-08 19:00:00,452.41,461.71
548,2021-07-08 20:00:00,449.48,457.88
549,2021-07-08 21:00:00,448.06,451.52
550,2021-07-08 22:00:00,444.21,445.42
551,2021-07-08 23:00:00,440.43,438.84
552,2021-07-09 00:00:00,437.71,411.03
553,2021-07-09 01:00:00,441.67,405.6
554,2021-07-09 02:00:00,448.79,395.99
555,2021-07-09 03:00:00,433.59,386.3
556,2021-07-09 04:00:00,408.2,383.77
557,2021-07-09 05:00:00,384.05,383.99
558,2021-07-09 06:00:00,369.21,387.74
559,2021-07-09 07:00:00,368.02,397.72
560,2021-07-09 08:00:00,368.75,405.84
561,2021-07-09 09:00:00,372.57,415.53
562,2021-07-09 10:00:00,388.56,423.67
563,2021-07-09 11:00:00,397.84,430.33
564,2021-07-09 12:00:00,414.35,433.85
565,2021-07-09 13:00:00,421.89,437.16
566,2021-07-09 14:00:00,407.49,439.65
567,2021-07-09 15:00:00,398.22,440.69
568,2021-07-09 16:00:00,408.0,442.1
569,2021-07-09 17:00:00,416.04,441.91
570,2021-07-09 18:00:00,419.6,440.21
571,2021-07-09 19:00:00,417.14,437.42
572,2021-07-09 20:00:00,405.37,432.7
573,2021-07-09 21:00:00,396.8,425.13
574,2021-07-09 22:00:00,390.59,416.49
575,2021-07-09 23:00:00,385.26,405.69
576,2021-07-07 00:00:00,447.0,443.78
577,2021-07-07 01:00:00,462.24,453.18
578,2021-07-07 02:00:00,485.11,458.83
579,2021-07-07 03:00:00,488.8,463.29
580,2021-07-07 04:00:00,489.73,457.19
581,2021-07-07 05:00:00,490.85,454.88
582,2021-07-07 06:00:00,488.19,449.27
583,2021-07-07 07:00:00,491.64,443.09
584,2021-07-07 08:00:00,500.69,446.08
585,2021-07-07 09:00:00,505.52,447.58
586,2021-07-07 10:00:00,509.58,456.31
587,2021-07-07 11:00:00,510.18,460.01
588,2021-07-07 12:00:00,507.37,470.5
589,2021-07-07 13:00:00,501.74,468.42
590,2021-07-07 14:00:00,474.6,461.96
591,2021-07-07 15:00:00,464.2,452.02
592,2021-07-07 16:00:00,465.18,449.16
593,2021-07-07 17:00:00,466.95,448.77
594,2021-07-07 18:00:00,462.25,451.86
595,2021-07-07 19:00:00,463.59,449.89
596,2021-07-07 20:00:00,462.01,453.99
597,2021-07-07 21:00:00,460.69,452.62
598,2021-07-07 22:00:00,460.42,449.4
599,2021-07-07 23:00:00,457.94,447.47
600,2021-07-08 00:00:00,464.92,441.2
601,2021-07-08 01:00:00,480.86,450.36
602,2021-07-08 02:00:00,498.29,453.93
603,2021-07-08 03:00:00,494.39,452.09
604,2021-07-08 04:00:00,490.12,453.61
