UTC time,coal,nat_gas,hydro,solar,wind,other
2023-09-10 00:00:00,657.0,1942.0,223.0,721.0,85.0,243.0
2023-09-10 01:00:00,660.0,1976.0,250.0,456.0,169.0,246.0
2023-09-10 02:00:00,659.0,2008.0,259.0,79.0,109.0,254.0
2023-09-10 03:00:00,675.0,2007.0,214.0,0.0,67.0,267.0
2023-09-10 04:00:00,758.0,1995.0,29.0,0.0,24.0,259.0
2023-09-10 05:00:00,787.0,1956.0,29.0,0.0,17.0,254.0
2023-09-10 06:00:00,640.0,1933.0,29.0,0.0,41.0,254.0
2023-09-10 07:00:00,462.0,1880.0,29.0,0.0,107.0,247.0
2023-09-10 08:00:00,435.0,1934.0,30.0,0.0,14.0,244.0
2023-09-10 09:00:00,390.0,1872.0,29.0,0.0,38.0,233.0
2023-09-10 10:00:00,378.0,1689.0,30.0,0.0,109.0,235.0
2023-09-10 11:00:00,375.0,1618.0,29.0,0.0,68.0,225.0
2023-09-10 12:00:00,371.0,1480.0,30.0,0.0,9.0,187.0
2023-09-10 13:00:00,370.0,1491.0,30.0,0.0,13.0,231.0
2023-09-10 14:00:00,368.0,1493.0,29.0,2.0,6.0,223.0
2023-09-10 15:00:00,365.0,1490.0,29.0,31.0,0.0,208.0
2023-09-10 16:00:00,363.0,1477.0,30.0,139.0,143.0,205.0
2023-09-10 17:00:00,361.0,1469.0,30.0,327.0,214.0,214.0
2023-09-10 18:00:00,384.0,1461.0,30.0,473.0,123.0,266.0
2023-09-10 19:00:00,395.0,1534.0,30.0,624.0,50.0,278.0
2023-09-10 20:00:00,407.0,1552.0,30.0,719.0,140.0,276.0
2023-09-10 21:00:00,557.0,1915.0,256.0,671.0,55.0,276.0
2023-09-10 22:00:00,828.0,2051.0,235.0,605.0,55.0,274.0
2023-09-10 23:00:00,1061.0,2101.0,260.0,523.0,53.0,275.0
