UTC time,forecasted_avg_carbon_intensity
2023-08-05T00:00:00.000000000,168.71306
2023-08-05T01:00:00.000000000,211.21517
2023-08-05T02:00:00.000000000,256.03447
2023-08-05T03:00:00.000000000,278.65273
2023-08-05T04:00:00.000000000,295.99462
2023-08-05T05:00:00.000000000,314.08363
2023-08-05T06:00:00.000000000,324.56981
2023-08-05T07:00:00.000000000,335.27694
2023-08-05T08:00:00.000000000,349.42345
2023-08-05T09:00:00.000000000,352.3559
2023-08-05T10:00:00.000000000,333.28896
2023-08-05T11:00:00.000000000,324.90036
2023-08-05T12:00:00.000000000,325.30799
2023-08-05T13:00:00.000000000,312.23515
2023-08-05T14:00:00.000000000,302.55011
2023-08-05T15:00:00.000000000,281.66986
2023-08-05T16:00:00.000000000,240.1388
2023-08-05T17:00:00.000000000,193.26049
2023-08-05T18:00:00.000000000,167.9229
2023-08-05T19:00:00.000000000,151.77806
2023-08-05T20:00:00.000000000,155.98978
2023-08-05T21:00:00.000000000,156.51613
2023-08-05T22:00:00.000000000,158.05253
2023-08-05T23:00:00.000000000,166.60636
2023-08-06T00:00:00.000000000,188.98631
2023-08-06T01:00:00.000000000,238.64712
2023-08-06T02:00:00.000000000,283.49214
2023-08-06T03:00:00.000000000,301.34649
2023-08-06T04:00:00.000000000,313.98992
2023-08-06T05:00:00.000000000,342.22701
2023-08-06T06:00:00.000000000,370.08236
2023-08-06T07:00:00.000000000,390.23353
2023-08-06T08:00:00.000000000,407.69748
2023-08-06T09:00:00.000000000,417.93698
2023-08-06T10:00:00.000000000,410.20529
2023-08-06T11:00:00.000000000,414.57974
2023-08-06T12:00:00.000000000,415.42831
2023-08-06T13:00:00.000000000,387.27725
2023-08-06T14:00:00.000000000,350.06
2023-08-06T15:00:00.000000000,303.22236
2023-08-06T16:00:00.000000000,242.67029
2023-08-06T17:00:00.000000000,179.54116
2023-08-06T18:00:00.000000000,146.30324
2023-08-06T19:00:00.000000000,138.07735
2023-08-06T20:00:00.000000000,147.79452
2023-08-06T21:00:00.000000000,157.92273
2023-08-06T22:00:00.000000000,164.0504
2023-08-06T23:00:00.000000000,170.48384
2023-08-07T00:00:00.000000000,182.16002
2023-08-07T01:00:00.000000000,225.55377
2023-08-07T02:00:00.000000000,270.4718
2023-08-07T03:00:00.000000000,295.65148
2023-08-07T04:00:00.000000000,316.05082
2023-08-07T05:00:00.000000000,346.43474
2023-08-07T06:00:00.000000000,371.90747
2023-08-07T07:00:00.000000000,389.43149
2023-08-07T08:00:00.000000000,404.78973
2023-08-07T09:00:00.000000000,414.50306
2023-08-07T10:00:00.000000000,409.5954
2023-08-07T11:00:00.000000000,414.76256
2023-08-07T12:00:00.000000000,420.36497
2023-08-07T13:00:00.000000000,406.2622
2023-08-07T14:00:00.000000000,388.53622
2023-08-07T15:00:00.000000000,358.61649
2023-08-07T16:00:00.000000000,306.27882
2023-08-07T17:00:00.000000000,240.42407
2023-08-07T18:00:00.000000000,194.94379
2023-08-07T19:00:00.000000000,172.32935
2023-08-07T20:00:00.000000000,172.20221
2023-08-07T21:00:00.000000000,176.23689
2023-08-07T22:00:00.000000000,175.9766
2023-08-07T23:00:00.000000000,175.21962
2023-08-08T00:00:00.000000000,172.41609
2023-08-08T01:00:00.000000000,210.54093
2023-08-08T02:00:00.000000000,253.81058
2023-08-08T03:00:00.000000000,281.34873
2023-08-08T04:00:00.000000000,305.43339
2023-08-08T05:00:00.000000000,336.08305
2023-08-08T06:00:00.000000000,359.6016
2023-08-08T07:00:00.000000000,374.91917
2023-08-08T08:00:00.000000000,390.38103
2023-08-08T09:00:00.000000000,401.34553
2023-08-08T10:00:00.000000000,398.93847
2023-08-08T11:00:00.000000000,405.38632
2023-08-08T12:00:00.000000000,414.83762
2023-08-08T13:00:00.000000000,407.35613
2023-08-08T14:00:00.000000000,399.29809
2023-08-08T15:00:00.000000000,378.1988
2023-08-08T16:00:00.000000000,330.16034
2023-08-08T17:00:00.000000000,262.66554
2023-08-08T18:00:00.000000000,210.12237
2023-08-08T19:00:00.000000000,178.16125
2023-08-08T20:00:00.000000000,173.48345
2023-08-08T21:00:00.000000000,175.31757
2023-08-08T22:00:00.000000000,173.61578
2023-08-08T23:00:00.000000000,170.31099
