UTC time,coal,nat_gas,hydro,solar,wind,other
2023-10-28 00:00:00,465.0,691.0,0.0,242.0,119.0,151.0
2023-10-28 01:00:00,607.0,1099.0,0.0,71.0,78.0,215.0
2023-10-28 02:00:00,705.0,1210.0,0.0,0.0,51.0,218.0
2023-10-28 03:00:00,651.0,1242.0,0.0,0.0,43.0,219.0
2023-10-28 04:00:00,625.0,1212.0,0.0,0.0,45.0,211.0
2023-10-28 05:00:00,626.0,1227.0,0.0,0.0,44.0,207.0
2023-10-28 06:00:00,648.0,1184.0,0.0,0.0,44.0,215.0
2023-10-28 07:00:00,764.0,1054.0,0.0,0.0,34.0,213.0
2023-10-28 08:00:00,630.0,1072.0,0.0,0.0,30.0,196.0
2023-10-28 09:00:00,532.0,900.0,0.0,0.0,41.0,187.0
2023-10-28 10:00:00,443.0,716.0,0.0,0.0,48.0,191.0
2023-10-28 11:00:00,431.0,755.0,0.0,0.0,47.0,185.0
2023-10-28 12:00:00,416.0,898.0,0.0,0.0,75.0,185.0
2023-10-28 13:00:00,410.0,805.0,0.0,0.0,121.0,186.0
2023-10-28 14:00:00,415.0,853.0,0.0,0.0,98.0,193.0
2023-10-28 15:00:00,422.0,687.0,0.0,83.0,113.0,172.0
2023-10-28 16:00:00,411.0,337.0,0.0,503.0,104.0,115.0
2023-10-28 17:00:00,397.0,330.0,0.0,850.0,112.0,109.0
2023-10-28 18:00:00,395.0,330.0,0.0,942.0,127.0,109.0
2023-10-28 19:00:00,395.0,328.0,0.0,967.0,106.0,107.0
2023-10-28 20:00:00,395.0,327.0,0.0,960.0,94.0,107.0
2023-10-28 21:00:00,394.0,328.0,0.0,949.0,108.0,106.0
2023-10-28 22:00:00,394.0,327.0,0.0,913.0,143.0,106.0
2023-10-28 23:00:00,394.0,331.0,0.0,817.0,162.0,110.0
