Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
35880,2023-02-04 00:00:00,2024-07-17 00:00:00,3.1,314.77,215.0,642.0,30.0,477.0,66.0,189.0
35881,2023-02-04 01:00:00,2024-07-17 00:00:00,3.1,432.93,333.0,1041.0,30.0,107.0,43.0,243.0
35882,2023-02-04 02:00:00,2024-07-17 00:00:00,3.1,426.78,385.0,1007.0,214.0,2.0,35.0,243.0
35883,2023-02-04 03:00:00,2024-07-17 00:00:00,3.1,437.21,501.0,1002.0,253.0,0.0,41.0,248.0
35884,2023-02-04 04:00:00,2024-07-17 00:00:00,3.1,441.81,573.0,1003.0,236.0,0.0,89.0,250.0
35885,2023-02-04 05:00:00,2024-07-17 00:00:00,3.1,478.23,495.0,1005.0,31.0,0.0,83.0,246.0
35886,2023-02-04 06:00:00,2024-07-17 00:00:00,3.1,469.39,383.0,1006.0,30.0,0.0,49.0,244.0
35887,2023-02-04 07:00:00,2024-07-17 00:00:00,3.1,456.03,327.0,1005.0,30.0,0.0,61.0,240.0
35888,2023-02-04 08:00:00,2024-07-17 00:00:00,3.1,450.3,270.0,1006.0,29.0,0.0,41.0,230.0
35889,2023-02-04 09:00:00,2024-07-17 00:00:00,3.1,432.27,231.0,1005.0,29.0,0.0,74.0,220.0
35890,2023-02-04 10:00:00,2024-07-17 00:00:00,3.1,450.8,326.0,1004.0,28.0,0.0,76.0,219.0
35891,2023-02-04 11:00:00,2024-07-17 00:00:00,3.1,455.19,330.0,1005.0,28.0,0.0,62.0,217.0
35892,2023-02-04 12:00:00,2024-07-17 00:00:00,3.1,455.38,326.0,1005.0,28.0,0.0,61.0,226.0
35893,2023-02-04 13:00:00,2024-07-17 00:00:00,3.1,443.75,329.0,1005.0,28.0,0.0,106.0,225.0
35894,2023-02-04 14:00:00,2024-07-17 00:00:00,3.1,458.72,302.0,1005.0,28.0,0.0,32.0,221.0
35895,2023-02-04 15:00:00,2024-07-17 00:00:00,3.1,462.77,291.0,1006.0,28.0,4.0,9.0,230.0
35896,2023-02-04 16:00:00,2024-07-17 00:00:00,3.1,406.2,249.0,675.0,30.0,207.0,2.0,198.0
35897,2023-02-04 17:00:00,2024-07-17 00:00:00,3.1,283.71,209.0,348.0,0.0,618.0,3.0,160.0
35898,2023-02-04 18:00:00,2024-07-17 00:00:00,3.1,226.4,207.0,313.0,0.0,865.0,0.0,116.0
35899,2023-02-04 19:00:00,2024-07-17 00:00:00,3.1,213.51,207.0,311.0,0.0,944.0,0.0,110.0
35900,2023-02-04 20:00:00,2024-07-17 00:00:00,3.1,216.24,206.0,311.0,0.0,915.0,0.0,106.0
35901,2023-02-04 21:00:00,2024-07-17 00:00:00,3.1,214.18,209.0,309.0,0.0,936.0,0.0,106.0
35902,2023-02-04 22:00:00,2024-07-17 00:00:00,3.1,221.21,207.0,312.0,0.0,877.0,5.0,105.0
35903,2023-02-04 23:00:00,2024-07-17 00:00:00,3.1,257.06,206.0,312.0,0.0,665.0,5.0,105.0
