,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
0,2023-08-19 00:00:00,2023-08-20 22:01:18,3.0,344.84,640.0,1434.0,280.0,618.0,134.0,235.0
1,2023-08-19 01:00:00,2023-08-20 22:01:18,3.0,378.56,786.0,1523.0,251.0,524.0,106.0,238.0
2,2023-08-19 02:00:00,2023-08-20 22:01:18,3.0,372.22,643.0,1458.0,429.0,220.0,144.0,242.0
3,2023-08-19 03:00:00,2023-08-20 22:01:18,3.0,399.28,596.0,1397.0,428.0,6.0,112.0,250.0
4,2023-08-19 04:00:00,2023-08-20 22:01:18,3.0,384.65,447.0,1534.0,432.0,0.0,67.0,245.0
5,2023-08-19 05:00:00,2023-08-20 22:01:18,3.0,414.35,436.0,1570.0,250.0,0.0,29.0,215.0
6,2023-08-19 06:00:00,2023-08-20 22:01:18,3.0,457.18,434.0,1450.0,69.0,0.0,1.0,229.0
7,2023-08-19 07:00:00,2023-08-20 22:01:18,3.0,474.1,483.0,1258.0,60.0,0.0,1.0,216.0
8,2023-08-19 08:00:00,2023-08-20 22:01:18,3.0,458.88,429.0,1036.0,55.0,0.0,79.0,210.0
9,2023-08-19 09:00:00,2023-08-20 22:01:18,3.0,443.02,409.0,909.0,56.0,0.0,147.0,202.0
10,2023-08-19 10:00:00,2023-08-20 22:01:18,3.0,439.14,398.0,868.0,56.0,0.0,160.0,200.0
11,2023-08-19 11:00:00,2023-08-20 22:01:18,3.0,444.84,394.0,671.0,56.0,0.0,167.0,194.0
12,2023-08-19 12:00:00,2023-08-20 22:01:18,3.0,453.81,391.0,669.0,56.0,0.0,135.0,190.0
13,2023-08-19 13:00:00,2023-08-20 22:01:18,3.0,467.81,390.0,807.0,56.0,0.0,64.0,197.0
14,2023-08-19 14:00:00,2023-08-20 22:01:18,3.0,479.93,401.0,808.0,56.0,25.0,4.0,182.0
15,2023-08-19 15:00:00,2023-08-20 22:01:18,3.0,401.83,396.0,766.0,57.0,312.0,0.0,178.0
16,2023-08-19 16:00:00,2023-08-20 22:01:18,3.0,364.1,393.0,760.0,57.0,458.0,4.0,137.0
17,2023-08-19 17:00:00,2023-08-20 22:01:18,3.0,366.34,391.0,837.0,56.0,437.0,9.0,129.0
18,2023-08-19 18:00:00,2023-08-20 22:01:18,3.0,338.57,389.0,914.0,56.0,572.0,36.0,136.0
19,2023-08-19 19:00:00,2023-08-20 22:01:18,3.0,316.65,393.0,1095.0,56.0,752.0,54.0,156.0
20,2023-08-19 20:00:00,2023-08-20 22:01:18,3.0,340.32,407.0,1302.0,56.0,598.0,107.0,211.0
21,2023-08-19 21:00:00,2023-08-20 22:01:18,3.0,371.37,421.0,1330.0,56.0,385.0,112.0,214.0
22,2023-08-19 22:00:00,2023-08-20 22:01:18,3.0,381.04,424.0,1351.0,56.0,302.0,135.0,217.0
23,2023-08-19 23:00:00,2023-08-20 22:01:18,3.0,373.37,426.0,1542.0,56.0,354.0,136.0,220.0
