,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
0,2023-08-06 00:00:00,2023-08-07 21:51:59,3.0,355.73,401.0,1289.0,397.0,904.0,13.0,168.0
1,2023-08-06 01:00:00,2023-08-07 21:51:59,3.0,377.32,420.0,1325.0,401.0,721.0,17.0,162.0
2,2023-08-06 02:00:00,2023-08-07 21:51:59,3.0,456.03,623.0,1520.0,400.0,343.0,18.0,178.0
3,2023-08-06 03:00:00,2023-08-07 21:51:59,3.0,518.61,760.0,1616.0,398.0,28.0,22.0,212.0
4,2023-08-06 04:00:00,2023-08-07 21:51:59,3.0,510.93,724.0,1741.0,398.0,6.0,48.0,176.0
5,2023-08-06 05:00:00,2023-08-07 21:51:59,3.0,500.07,592.0,1714.0,401.0,2.0,35.0,184.0
6,2023-08-06 06:00:00,2023-08-07 21:51:59,3.0,482.95,430.0,1659.0,402.0,0.0,32.0,198.0
7,2023-08-06 07:00:00,2023-08-07 21:51:59,3.0,547.41,411.0,1447.0,50.0,0.0,49.0,154.0
8,2023-08-06 08:00:00,2023-08-07 21:51:59,3.0,550.84,412.0,1458.0,30.0,0.0,53.0,149.0
9,2023-08-06 09:00:00,2023-08-07 21:51:59,3.0,551.16,411.0,1453.0,29.0,0.0,47.0,128.0
10,2023-08-06 10:00:00,2023-08-07 21:51:59,3.0,563.91,399.0,1452.0,0.0,0.0,21.0,123.0
11,2023-08-06 11:00:00,2023-08-07 21:51:59,3.0,565.96,399.0,1413.0,0.0,0.0,18.0,119.0
12,2023-08-06 12:00:00,2023-08-07 21:51:59,3.0,564.66,396.0,1459.0,0.0,0.0,14.0,115.0
13,2023-08-06 13:00:00,2023-08-07 21:51:59,3.0,564.1,396.0,1463.0,0.0,0.0,13.0,105.0
14,2023-08-06 14:00:00,2023-08-07 21:51:59,3.0,550.38,397.0,1390.0,0.0,64.0,12.0,105.0
15,2023-08-06 15:00:00,2023-08-07 21:51:59,3.0,463.86,389.0,1095.0,0.0,448.0,9.0,104.0
16,2023-08-06 16:00:00,2023-08-07 21:51:59,3.0,391.55,388.0,878.0,0.0,816.0,6.0,105.0
17,2023-08-06 17:00:00,2023-08-07 21:51:59,3.0,369.13,390.0,853.0,0.0,960.0,7.0,105.0
18,2023-08-06 18:00:00,2023-08-07 21:51:59,3.0,358.79,387.0,852.0,0.0,1037.0,3.0,106.0
19,2023-08-06 19:00:00,2023-08-07 21:51:59,3.0,359.49,400.0,873.0,0.0,1066.0,1.0,110.0
20,2023-08-06 20:00:00,2023-08-07 21:51:59,3.0,375.24,401.0,1191.0,19.0,1052.0,6.0,127.0
21,2023-08-06 21:00:00,2023-08-07 21:51:59,3.0,378.56,401.0,1325.0,30.0,1049.0,17.0,131.0
22,2023-08-06 22:00:00,2023-08-07 21:51:59,3.0,383.86,401.0,1356.0,30.0,1032.0,23.0,159.0
23,2023-08-06 23:00:00,2023-08-07 21:51:59,3.0,376.93,428.0,1516.0,219.0,987.0,32.0,172.0
