Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
35376,2023-01-14 00:00:00,2024-07-17 00:00:00,3.1,560.35,601.0,623.0,26.0,173.0,56.0,155.0
35377,2023-01-14 01:00:00,2024-07-17 00:00:00,3.1,596.12,606.0,1036.0,20.0,29.0,31.0,191.0
35378,2023-01-14 02:00:00,2024-07-17 00:00:00,3.1,596.66,606.0,1229.0,15.0,0.0,33.0,229.0
35379,2023-01-14 03:00:00,2024-07-17 00:00:00,3.1,583.38,606.0,1124.0,15.0,0.0,92.0,194.0
35380,2023-01-14 04:00:00,2024-07-17 00:00:00,3.1,577.22,603.0,1063.0,15.0,0.0,117.0,170.0
35381,2023-01-14 05:00:00,2024-07-17 00:00:00,3.1,575.16,521.0,974.0,15.0,0.0,110.0,206.0
35382,2023-01-14 06:00:00,2024-07-17 00:00:00,3.1,593.44,488.0,873.0,15.0,0.0,62.0,229.0
35383,2023-01-14 07:00:00,2024-07-17 00:00:00,3.1,606.87,564.0,791.0,15.0,0.0,71.0,250.0
35384,2023-01-14 08:00:00,2024-07-17 00:00:00,3.1,621.31,574.0,602.0,15.0,0.0,70.0,212.0
35385,2023-01-14 09:00:00,2024-07-17 00:00:00,3.1,657.27,529.0,333.0,15.0,0.0,46.0,207.0
35386,2023-01-14 10:00:00,2024-07-17 00:00:00,3.1,662.65,598.0,364.0,16.0,0.0,43.0,187.0
35387,2023-01-14 11:00:00,2024-07-17 00:00:00,3.1,665.36,587.0,360.0,15.0,0.0,35.0,141.0
35388,2023-01-14 12:00:00,2024-07-17 00:00:00,3.1,653.54,445.0,365.0,14.0,0.0,19.0,143.0
35389,2023-01-14 13:00:00,2024-07-17 00:00:00,3.1,643.98,451.0,371.0,13.0,0.0,35.0,142.0
35390,2023-01-14 14:00:00,2024-07-17 00:00:00,3.1,646.79,572.0,370.0,13.0,0.0,65.0,157.0
35391,2023-01-14 15:00:00,2024-07-17 00:00:00,3.1,660.4,613.0,369.0,13.0,0.0,50.0,146.0
35392,2023-01-14 16:00:00,2024-07-17 00:00:00,3.1,644.72,612.0,478.0,16.0,23.0,29.0,159.0
35393,2023-01-14 17:00:00,2024-07-17 00:00:00,3.1,606.71,611.0,524.0,0.0,102.0,50.0,192.0
35394,2023-01-14 18:00:00,2024-07-17 00:00:00,3.1,546.3,604.0,523.0,0.0,165.0,153.0,187.0
35395,2023-01-14 19:00:00,2024-07-17 00:00:00,3.1,534.25,574.0,521.0,0.0,195.0,146.0,186.0
35396,2023-01-14 20:00:00,2024-07-17 00:00:00,3.1,540.29,544.0,527.0,0.0,141.0,164.0,194.0
35397,2023-01-14 21:00:00,2024-07-17 00:00:00,3.1,515.08,497.0,533.0,16.0,128.0,214.0,204.0
35398,2023-01-14 22:00:00,2024-07-17 00:00:00,3.1,541.94,518.0,562.0,21.0,121.0,143.0,203.0
35399,2023-01-14 23:00:00,2024-07-17 00:00:00,3.1,516.58,489.0,662.0,21.0,63.0,256.0,211.0
