UTC time,coal,nat_gas,hydro,solar,wind,other
2023-01-04 00:00:00,1213.0,556.0,456.0,275.0,69.0,196.0
2023-01-04 01:00:00,1210.0,1002.0,472.0,14.0,76.0,244.0
2023-01-04 02:00:00,1211.0,910.0,374.0,0.0,73.0,222.0
2023-01-04 03:00:00,1217.0,875.0,195.0,0.0,88.0,184.0
2023-01-04 04:00:00,1215.0,943.0,189.0,0.0,117.0,180.0
2023-01-04 05:00:00,1206.0,912.0,169.0,0.0,169.0,201.0
2023-01-04 06:00:00,1212.0,802.0,0.0,0.0,207.0,176.0
2023-01-04 07:00:00,1221.0,643.0,0.0,0.0,186.0,182.0
2023-01-04 08:00:00,1187.0,409.0,0.0,0.0,187.0,177.0
2023-01-04 09:00:00,1083.0,344.0,0.0,0.0,141.0,162.0
2023-01-04 10:00:00,983.0,312.0,1.0,0.0,178.0,164.0
2023-01-04 11:00:00,953.0,331.0,0.0,0.0,143.0,164.0
2023-01-04 12:00:00,905.0,424.0,0.0,0.0,113.0,161.0
2023-01-04 13:00:00,967.0,471.0,0.0,0.0,42.0,162.0
2023-01-04 14:00:00,1091.0,480.0,1.0,0.0,30.0,180.0
2023-01-04 15:00:00,1132.0,461.0,0.0,0.0,36.0,155.0
2023-01-04 16:00:00,1208.0,486.0,0.0,17.0,65.0,163.0
2023-01-04 17:00:00,1222.0,491.0,1.0,72.0,65.0,175.0
2023-01-04 18:00:00,1219.0,494.0,1.0,149.0,58.0,160.0
2023-01-04 19:00:00,1218.0,396.0,2.0,172.0,51.0,165.0
2023-01-04 20:00:00,1216.0,392.0,5.0,236.0,67.0,166.0
2023-01-04 21:00:00,1216.0,467.0,7.0,178.0,83.0,212.0
2023-01-04 22:00:00,1217.0,435.0,194.0,89.0,100.0,187.0
2023-01-04 23:00:00,1217.0,408.0,219.0,80.0,130.0,163.0
