UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-22 00:00:00,2024-07-17 00:00:00,3.1,3.4415311810965377,297.3560966798845,282.0347780649181,832.1592638676423,0.0123248931138674,405.24422,1142.83043,115.36109,812.44257,73.48158,186.44438
2023-08-22 01:00:00,2024-07-17 00:00:00,3.1,2.585895254003264,294.4090759599609,282.7568055720012,177.7017566907899,0.0030753356366802,388.49654,1251.90843,110.25866,685.03135,69.36031,194.11582
2023-08-22 02:00:00,2024-07-17 00:00:00,3.1,2.585895254003264,294.4090759599609,282.7568055720012,177.7017566907899,0.0030753356366802,395.69159,1361.67137,104.28213,441.36062,66.16969,194.05331
2023-08-22 03:00:00,2024-07-17 00:00:00,3.1,2.585895254003264,294.4090759599609,282.7568055720012,177.7017566907899,0.0030753356366802,421.89401,1437.09421,102.02065,180.32368,64.15755,199.2135
2023-08-22 04:00:00,2024-07-17 00:00:00,3.1,1.901807446977397,293.13505267725134,283.2998558247237,88.85125435932167,0.0030753356366802,430.78965,1481.41494,101.71026,12.8799,60.84707,197.34539
2023-08-22 05:00:00,2024-07-17 00:00:00,3.1,1.901807446977397,293.13505267725134,283.2998558247237,88.85125435932167,0.0030753356366802,423.46834,1454.08986,102.20572,0.0,63.09521,201.69626
2023-08-22 06:00:00,2024-07-17 00:00:00,3.1,1.901807446977397,293.13505267725134,283.2998558247237,88.85125435932167,0.0030753356366802,403.12731,1409.75405,100.19781,0.0,62.42587,202.42029
2023-08-22 07:00:00,2024-07-17 00:00:00,3.1,1.6653277757743696,292.2135705714001,282.975613911084,0.0,0.0,395.7685,1373.04442,95.86276,0.0,66.53081,202.26481
2023-08-22 08:00:00,2024-07-17 00:00:00,3.1,1.6653277757743696,292.2135705714001,282.975613911084,0.0,0.0,376.17003,1296.94821,111.45028,0.0,58.39976,197.99655
2023-08-22 09:00:00,2024-07-17 00:00:00,3.1,1.6653277757743696,292.2135705714001,282.975613911084,0.0,0.0,372.90419,1227.36089,115.58399,0.0,53.58809,185.87504
2023-08-22 10:00:00,2024-07-17 00:00:00,3.1,1.6888055572320164,291.3516878868385,282.09420682327743,0.0,0.0,384.16112,1135.34871,130.91532,0.0,53.62637,180.21102
2023-08-22 11:00:00,2024-07-17 00:00:00,3.1,1.6888055572320164,291.3516878868385,282.09420682327743,0.0,0.0,401.68734,1041.1178,130.93472,0.0,53.58568,177.60194
2023-08-22 12:00:00,2024-07-17 00:00:00,3.1,1.6888055572320164,291.3516878868385,282.09420682327743,0.0,0.0,426.08054,1026.08118,110.76291,0.0,57.63952,171.51556
2023-08-22 13:00:00,2024-07-17 00:00:00,3.1,1.337182127575018,293.49070853121583,281.38607539188774,73.1755304224221,0.0,460.60766,1010.86094,117.12351,0.0,65.40644,166.31317
2023-08-22 14:00:00,2024-07-17 00:00:00,3.1,1.337182127575018,293.49070853121583,281.38607539188774,73.1755304224221,0.0,487.40617,941.84666,134.34301,144.67664,68.16974,161.58566
2023-08-22 15:00:00,2024-07-17 00:00:00,3.1,1.337182127575018,293.49070853121583,281.38607539188774,73.1755304224221,0.0,466.36059,850.66345,141.24977,378.59775,68.03139,162.21561
2023-08-22 16:00:00,2024-07-17 00:00:00,3.1,2.348784622836005,297.22765311952764,280.3750751300243,340.16447230466895,0.0,426.79318,807.03203,145.34462,682.84304,68.47578,161.29084
2023-08-22 17:00:00,2024-07-17 00:00:00,3.1,2.348784622836005,297.22765311952764,280.3750751300243,340.16447230466895,0.0,410.23068,772.13808,130.3898,949.3931,69.16906,163.86745
2023-08-22 18:00:00,2024-07-17 00:00:00,3.1,2.348784622836005,297.22765311952764,280.3750751300243,340.16447230466895,0.0,411.53501,744.70127,114.27933,1103.11815,69.0277,166.37468
2023-08-22 19:00:00,2024-07-17 00:00:00,3.1,3.283580812666491,299.75961084249343,279.93071300899646,940.3257739119136,0.0,436.55767,727.89446,112.15533,1187.61325,68.71822,170.32392
2023-08-22 20:00:00,2024-07-17 00:00:00,3.1,3.283580812666491,299.75961084249343,279.93071300899646,940.3257739119136,0.0,432.51459,767.86668,115.59038,1150.81469,73.39642,163.32067
2023-08-22 21:00:00,2024-07-17 00:00:00,3.1,3.283580812666491,299.75961084249343,279.93071300899646,940.3257739119136,0.0,419.8766,826.34322,116.45039,1085.84068,78.25208,167.11682
2023-08-22 22:00:00,2024-07-17 00:00:00,3.1,3.419813828658511,300.0278005751677,279.8660386523487,839.8312057795459,0.0,428.27444,961.21758,122.50183,988.70135,78.01929,169.20041
2023-08-22 23:00:00,2024-07-17 00:00:00,3.1,3.419813828658511,300.0278005751677,279.8660386523487,839.8312057795459,0.0,426.59406,1063.55123,131.80459,865.88539,74.29513,168.46027
2023-08-23 00:00:00,2024-07-17 00:00:00,3.1,3.419813828658511,300.0278005751677,279.8660386523487,839.8312057795459,0.0,443.49208,1225.53964,115.36109,869.71228,35.93527,184.08572
2023-08-23 01:00:00,2024-07-17 00:00:00,3.1,2.4720894664593143,296.7804847898112,281.95393541745995,178.4875009008212,0.0,428.29862,1333.71533,110.25866,706.57705,32.80933,192.86388
2023-08-23 02:00:00,2024-07-17 00:00:00,3.1,2.4720894664593143,296.7804847898112,281.95393541745995,178.4875009008212,0.0,435.51415,1439.73852,104.28213,436.39774,30.6692,193.94127
2023-08-23 03:00:00,2024-07-17 00:00:00,3.1,2.4720894664593143,296.7804847898112,281.95393541745995,178.4875009008212,0.0,460.00037,1503.56023,102.02065,170.34524,29.97682,200.7663
2023-08-23 04:00:00,2024-07-17 00:00:00,3.1,1.8968401977433256,295.1990571362058,282.4356452212206,89.2439233368431,0.0,466.82596,1530.62639,101.71026,9.92126,29.10281,199.94419
2023-08-23 05:00:00,2024-07-17 00:00:00,3.1,1.8968401977433256,295.1990571362058,282.4356452212206,89.2439233368431,0.0,456.72705,1485.84709,102.20572,0.0,32.09686,205.52996
2023-08-23 06:00:00,2024-07-17 00:00:00,3.1,1.8968401977433256,295.1990571362058,282.4356452212206,89.2439233368431,0.0,434.90316,1423.79984,100.19781,2.78853,30.86631,207.33881
2023-08-23 07:00:00,2024-07-17 00:00:00,3.1,1.807189021768496,293.90118210482774,281.99142673496453,0.0,0.0,427.13095,1373.26822,95.86276,0.0,33.19365,208.11837
2023-08-23 08:00:00,2024-07-17 00:00:00,3.1,1.807189021768496,293.90118210482774,281.99142673496453,0.0,0.0,407.8187,1288.62971,111.45028,0.0,28.01609,204.77717
2023-08-23 09:00:00,2024-07-17 00:00:00,3.1,1.807189021768496,293.90118210482774,281.99142673496453,0.0,0.0,406.29694,1216.46826,115.58399,0.0,24.91267,193.0482
