,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
0,2023-08-22 00:00:00,2023-08-23 19:34:33,3.0,292.13,401.0,937.0,62.0,845.0,167.0,188.0
1,2023-08-22 01:00:00,2023-08-23 19:34:33,3.0,341.9,451.0,1390.0,67.0,631.0,128.0,235.0
2,2023-08-22 02:00:00,2023-08-23 19:34:33,3.0,361.43,408.0,1503.0,257.0,224.0,147.0,241.0
3,2023-08-22 03:00:00,2023-08-23 19:34:33,3.0,389.85,409.0,1782.0,300.0,5.0,108.0,243.0
4,2023-08-22 04:00:00,2023-08-23 19:34:33,3.0,403.08,407.0,1792.0,301.0,0.0,16.0,243.0
5,2023-08-22 05:00:00,2023-08-23 19:34:33,3.0,407.88,403.0,1729.0,284.0,0.0,0.0,236.0
6,2023-08-22 06:00:00,2023-08-23 19:34:33,3.0,448.45,389.0,1532.0,66.0,0.0,0.0,226.0
7,2023-08-22 07:00:00,2023-08-23 19:34:33,3.0,451.77,381.0,1364.0,63.0,0.0,0.0,183.0
8,2023-08-22 08:00:00,2023-08-23 19:34:33,3.0,450.95,397.0,1335.0,56.0,0.0,32.0,202.0
9,2023-08-22 09:00:00,2023-08-23 19:34:33,3.0,454.22,400.0,1226.0,56.0,1.0,36.0,192.0
10,2023-08-22 10:00:00,2023-08-23 19:34:33,3.0,455.32,395.0,1311.0,56.0,2.0,9.0,184.0
11,2023-08-22 11:00:00,2023-08-23 19:34:33,3.0,456.14,394.0,1318.0,56.0,0.0,5.0,182.0
12,2023-08-22 12:00:00,2023-08-23 19:34:33,3.0,453.56,387.0,1391.0,55.0,0.0,0.0,186.0
13,2023-08-22 13:00:00,2023-08-23 19:34:33,3.0,450.64,392.0,1489.0,55.0,0.0,2.0,197.0
14,2023-08-22 14:00:00,2023-08-23 19:34:33,3.0,446.48,407.0,1503.0,55.0,26.0,0.0,183.0
15,2023-08-22 15:00:00,2023-08-23 19:34:33,3.0,393.8,403.0,1065.0,55.0,341.0,0.0,186.0
16,2023-08-22 16:00:00,2023-08-23 19:34:33,3.0,323.07,401.0,900.0,55.0,735.0,0.0,150.0
17,2023-08-22 17:00:00,2023-08-23 19:34:33,3.0,313.66,409.0,900.0,55.0,817.0,0.0,154.0
18,2023-08-22 18:00:00,2023-08-23 19:34:33,3.0,279.21,408.0,899.0,130.0,1026.0,2.0,154.0
19,2023-08-22 19:00:00,2023-08-23 19:34:33,3.0,277.22,402.0,898.0,140.0,1024.0,1.0,153.0
20,2023-08-22 20:00:00,2023-08-23 19:34:33,3.0,275.22,400.0,897.0,140.0,1051.0,0.0,163.0
21,2023-08-22 21:00:00,2023-08-23 19:34:33,3.0,278.52,403.0,913.0,137.0,1049.0,0.0,178.0
22,2023-08-22 22:00:00,2023-08-23 19:34:33,3.0,282.3,411.0,923.0,135.0,1039.0,0.0,185.0
23,2023-08-22 23:00:00,2023-08-23 19:34:33,3.0,311.87,474.0,1155.0,134.0,959.0,0.0,233.0
