UTC time,coal,nat_gas,hydro,solar,wind,other
2023-04-08 00:00:00,0.0,528.0,129.0,723.0,8.0,109.0
2023-04-08 01:00:00,0.0,624.0,315.0,251.0,8.0,139.0
2023-04-08 02:00:00,0.0,847.0,571.0,73.0,6.0,221.0
2023-04-08 03:00:00,0.0,1036.0,497.0,1.0,5.0,222.0
2023-04-08 04:00:00,0.0,973.0,493.0,0.0,3.0,222.0
2023-04-08 05:00:00,0.0,971.0,503.0,0.0,9.0,218.0
2023-04-08 06:00:00,0.0,1032.0,492.0,0.0,18.0,215.0
2023-04-08 07:00:00,0.0,578.0,561.0,0.0,12.0,209.0
2023-04-08 08:00:00,0.0,305.0,531.0,0.0,11.0,211.0
2023-04-08 09:00:00,0.0,447.0,597.0,0.0,7.0,197.0
2023-04-08 10:00:00,0.0,457.0,598.0,0.0,8.0,143.0
2023-04-08 11:00:00,0.0,435.0,598.0,0.0,13.0,122.0
2023-04-08 12:00:00,0.0,441.0,598.0,0.0,16.0,130.0
2023-04-08 13:00:00,0.0,415.0,597.0,0.0,18.0,179.0
2023-04-08 14:00:00,0.0,449.0,585.0,13.0,19.0,194.0
2023-04-08 15:00:00,0.0,370.0,330.0,260.0,17.0,137.0
2023-04-08 16:00:00,0.0,323.0,118.0,797.0,12.0,105.0
2023-04-08 17:00:00,0.0,325.0,120.0,983.0,7.0,108.0
2023-04-08 18:00:00,0.0,287.0,12.0,1082.0,3.0,107.0
2023-04-08 19:00:00,0.0,212.0,0.0,1102.0,1.0,103.0
2023-04-08 20:00:00,0.0,211.0,0.0,1068.0,0.0,103.0
2023-04-08 21:00:00,0.0,209.0,0.0,1075.0,4.0,103.0
2023-04-08 22:00:00,0.0,211.0,94.0,1053.0,10.0,102.0
2023-04-08 23:00:00,0.0,306.0,122.0,937.0,12.0,103.0
