datetime,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-06-27 12:00:00,2.0651768526407297,286.93953342409395,276.7789808821374,0.0,0.0464178728516872,158.57425,779.7894,11.97148,45.7,3730.67999,2232.66849
2023-06-27 13:00:00,1.828704202366632,290.60417415497227,276.67465040833326,0.0,0.0464178728516872,159.21511,742.34483,17.6421,2600.85012,3335.16986,1995.97089
2023-06-27 14:00:00,1.828704202366632,290.60417415497227,276.67465040833326,0.0,0.0464178728516872,170.00615,712.23682,27.43538,8045.61006,2753.97003,1648.14514
2023-06-27 15:00:00,1.828704202366632,290.60417415497227,276.67465040833326,0.0,0.0464178728516872,181.72856,672.50125,16.60266,11741.30029,2145.65008,1284.08905
2023-06-27 16:00:00,2.54686855148098,294.7545991727278,275.9676034378241,138.09978291981656,0.0464178728516872,182.78431,623.93395,3.44731,13072.48054,1692.72001,1013.02782
2023-06-27 17:00:00,2.54686855148098,294.7545991727278,275.9676034378241,138.09978291981656,0.0464178728516872,178.3393,592.49089,15.66523,13704.6098,1415.58995,847.17614
2023-06-27 18:00:00,2.54686855148098,294.7545991727278,275.9676034378241,138.09978291981656,0.0464178728516872,154.97922,566.54999,7.53753,14054.6998,1301.36003,778.81393
2023-06-27 19:00:00,3.976605640636194,297.6266986952469,274.789450495634,408.9670222466984,0.0464178728516872,158.54865,598.5095,4.36954,14132.87985,1378.38007,824.90746
2023-06-27 20:00:00,3.976605640636194,297.6266986952469,274.789450495634,408.9670222466984,0.0464178728516872,171.01225,598.12815,17.69832,14080.09006,1670.58008,999.77792
2023-06-27 21:00:00,3.976605640636194,297.6266986952469,274.789450495634,408.9670222466984,0.0464178728516872,163.25331,617.47474,32.86867,13935.28018,2076.47008,1242.68748
2023-06-27 22:00:00,4.768965748519917,297.8370774299939,274.09897425331553,968.4762732925658,0.0467568038462093,155.63503,633.91991,35.46792,13549.2799,2514.58001,1504.87942
2023-06-27 23:00:00,4.768965748519917,297.8370774299939,274.09897425331553,968.4762732925658,0.0467568038462093,130.69706,708.42248,54.46476,12807.8501,2920.32015,1747.69929
2023-06-28 00:00:00,4.768965748519917,297.8370774299939,274.09897425331553,968.4762732925658,0.0467568038462093,141.30957,811.79278,51.19311,5759.15121,2025.02415,1569.50198
2023-06-28 01:00:00,4.058548457073475,293.7640734059201,275.4368942869012,881.8048608141146,0.0470968759741326,118.0509,947.6985,72.26563,4349.06228,1960.78947,1735.25238
2023-06-28 02:00:00,4.058548457073475,293.7640734059201,275.4368942869012,881.8048608141146,0.0470968759741326,107.4779,1056.18435,140.17605,2356.14647,1905.74555,1896.98099
2023-06-28 03:00:00,4.058548457073475,293.7640734059201,275.4368942869012,881.8048608141146,0.0470968759741326,112.77138,1121.22766,185.31335,992.21886,1744.68153,2062.87144
2023-06-28 04:00:00,2.916501788324922,290.86618644449914,276.11184248776544,267.555001006816,0.0470968759741326,149.15161,1176.01918,205.25505,0.0,1651.09559,2142.17884
2023-06-28 05:00:00,2.916501788324922,290.86618644449914,276.11184248776544,267.555001006816,0.0470968759741326,182.93802,1203.70338,196.37305,0.0,1541.77287,2234.12959
2023-06-28 06:00:00,2.916501788324922,290.86618644449914,276.11184248776544,267.555001006816,0.0470968759741326,207.77435,1213.16603,191.53779,0.0,1421.93652,2303.9759
2023-06-28 07:00:00,2.537639049790698,289.2014904728113,276.12036942731925,133.88384867036098,0.0470968759741326,219.05079,1156.78998,169.2172,0.0,1446.20515,2325.30944
2023-06-28 08:00:00,2.537639049790698,289.2014904728113,276.12036942731925,133.88384867036098,0.0470968759741326,231.756,1135.64719,117.64823,0.0,1486.90376,2292.66808
2023-06-28 09:00:00,2.537639049790698,289.2014904728113,276.12036942731925,133.88384867036098,0.0470968759741326,228.8015,1101.86794,67.15711,0.0,1513.15696,2170.93308
2023-06-28 10:00:00,2.326637377164012,287.7921495406729,276.1782655472564,0.0,0.0470968759741326,206.70107,1025.4882,34.98533,45.555,1494.4943,1966.58079
2023-06-28 11:00:00,2.326637377164012,287.7921495406729,276.1782655472564,0.0,0.0470968759741326,174.42162,939.61321,22.619,226.93721,1506.73755,1840.43466
2023-06-28 12:00:00,2.326637377164012,287.7921495406729,276.1782655472564,0.0,0.0470968759741326,135.44978,904.45837,28.37523,86.64883,1391.31978,1615.76458
2023-06-28 13:00:00,2.2844597875983075,291.1386850042172,276.50814434452445,0.0,0.0470968759741326,135.20326,865.34635,28.1592,102.52006,1347.21937,1444.31139
2023-06-28 14:00:00,2.2844597875983075,291.1386850042172,276.50814434452445,0.0,0.0470968759741326,147.00942,827.15517,32.97301,877.75882,1354.24705,1238.31716
2023-06-28 15:00:00,2.2844597875983075,291.1386850042172,276.50814434452445,0.0,0.0470968759741326,160.08999,781.5955,19.47384,2402.77227,1357.29225,1053.22695
2023-06-28 16:00:00,3.029112732898902,295.34470611704165,275.5041843484354,128.3969526693575,0.0481681599943187,162.26472,720.8242,4.87188,4052.11843,1344.31272,887.83399
2023-06-28 17:00:00,3.029112732898902,295.34470611704165,275.5041843484354,128.3969526693575,0.0481681599943187,159.64815,684.80036,20.29423,4888.43373,1289.48011,803.19079
2023-06-28 18:00:00,3.029112732898902,295.34470611704165,275.5041843484354,128.3969526693575,0.0481681599943187,137.47289,656.98255,15.14242,4796.42272,1200.36636,791.58267
2023-06-28 19:00:00,3.880901907143951,297.91569129930826,274.27037449893044,402.2286363361093,0.0481681599943187,142.03939,696.07471,13.22312,3990.82443,1170.32882,798.5274
2023-06-28 20:00:00,3.880901907143951,297.91569129930826,274.27037449893044,402.2286363361093,0.0481681599943187,154.46168,698.60384,23.61625,3687.97712,1135.56719,857.19444
2023-06-28 21:00:00,3.880901907143951,297.91569129930826,274.27037449893044,402.2286363361093,0.0481681599943187,145.01955,720.45043,32.9833,4242.41729,1123.17647,978.13128
2023-06-28 22:00:00,4.460157101325672,297.60117231958,274.70124503427974,998.1595130169806,0.0532692226092353,135.52267,734.67346,30.45758,5322.29942,1063.49006,1087.88913
2023-06-28 23:00:00,4.460157101325672,297.60117231958,274.70124503427974,998.1595130169806,0.0532692226092353,107.99885,801.63899,42.62944,6057.64404,1044.92123,1151.88083
2023-06-29 00:00:00,4.460157101325672,297.60117231958,274.70124503427974,998.1595130169806,0.0532692226092353,126.56288,880.76574,44.08597,3377.25002,810.8115,1223.93948
2023-06-29 01:00:00,4.297870947366865,293.19202367927824,277.2269239365346,894.261139330602,0.1990378591660625,102.05934,1009.45771,59.83323,2645.31743,788.33172,1366.24278
2023-06-29 02:00:00,4.297870947366865,293.19202367927824,277.2269239365346,894.261139330602,0.1990378591660625,90.41421,1110.6558,120.50828,1533.32521,770.2619,1507.44391
2023-06-29 03:00:00,4.297870947366865,293.19202367927824,277.2269239365346,894.261139330602,0.1990378591660625,94.73564,1167.71384,159.54678,746.87765,704.55862,1652.72377
2023-06-29 04:00:00,3.384558831589511,290.603048623198,278.7834958848184,249.5135228656445,0.574041945310294,131.61405,1217.27737,181.92885,87.29049,668.44051,1727.60075
2023-06-29 05:00:00,3.384558831589511,290.603048623198,278.7834958848184,249.5135228656445,0.574041945310294,166.64008,1244.03717,182.89505,0.0,624.9853,1813.27044
2023-06-29 06:00:00,3.384558831589511,290.603048623198,278.7834958848184,249.5135228656445,0.574041945310294,193.1603,1256.62197,185.39832,0.0,577.4122,1881.62152
2023-06-29 07:00:00,2.705347122593836,289.4869685626243,278.9702273989202,124.84246633747478,0.7026798201142634,206.17452,1208.37542,176.99473,0.0,591.32757,1907.54333
2023-06-29 08:00:00,2.705347122593836,289.4869685626243,278.9702273989202,124.84246633747478,0.7026798201142634,220.17077,1203.98729,137.42873,0.0,610.38085,1886.86754
2023-06-29 09:00:00,2.705347122593836,289.4869685626243,278.9702273989202,124.84246633747478,0.7026798201142634,216.62227,1182.41101,96.27589,0.0,622.83037,1790.14155
2023-06-29 10:00:00,2.412059992079442,288.6927548407823,278.7546833701041,0.0,0.7033667337715576,193.29348,1111.36184,67.7965,49.55966,618.06045,1625.39057
2023-06-29 11:00:00,2.412059992079442,288.6927548407823,278.7546833701041,0.0,0.7033667337715576,158.80707,1028.69877,52.38474,45.00027,624.24562,1524.20763
2023-06-29 12:00:00,2.412059992079442,288.6927548407823,278.7546833701041,0.0,0.7033667337715576,117.73492,995.61786,45.77501,0.0,575.97375,1338.06199
2023-06-29 13:00:00,2.357043405687821,292.6824983906173,278.7627022131572,0.0,0.7040816134474345,116.80868,954.94155,38.22514,0.0,557.67236,1192.02747
2023-06-29 14:00:00,2.357043405687821,292.6824983906173,278.7627022131572,0.0,0.7040816134474345,129.39243,911.47375,37.14859,87.74651,561.48251,1016.74327
2023-06-29 15:00:00,2.357043405687821,292.6824983906173,278.7627022131572,0.0,0.7040816134474345,143.51347,861.81096,20.82259,804.00814,565.11428,855.71191
2023-06-29 16:00:00,2.84604451211116,297.31403855308247,277.87734215249003,132.8640022766757,0.7047964931233114,146.54541,791.17571,4.5165,1613.20815,561.96029,710.76241
2023-06-29 17:00:00,2.84604451211116,297.31403855308247,277.87734215249003,132.8640022766757,0.7047964931233114,145.32957,750.46468,23.38584,2021.47772,538.07754,632.26486
2023-06-29 18:00:00,2.84604451211116,297.31403855308247,277.87734215249003,132.8640022766757,0.7047964931233114,124.06198,719.0336,21.6482,2050.1437,500.49999,612.61348
2023-06-29 19:00:00,3.146894013839256,300.3259891593516,276.2978462971063,408.9023565120912,0.7051539329612498,129.39227,760.53165,22.66921,1788.00611,487.43301,614.17211
2023-06-29 20:00:00,3.146894013839256,300.3259891593516,276.2978462971063,408.9023565120912,0.7051539329612498,141.78295,762.73507,32.32742,1804.22215,477.16046,660.6803
2023-06-29 21:00:00,3.146894013839256,300.3259891593516,276.2978462971063,408.9023565120912,0.7051539329612498,131.05134,784.69613,39.60338,2265.87484,477.37238,755.70586
2023-06-29 22:00:00,3.422912022134642,300.9185641097625,275.7166924382366,1007.0551986502508,0.7051539329612498,120.11532,796.71345,34.35407,2975.69858,453.8518,841.60023
2023-06-29 23:00:00,3.422912022134642,300.9185641097625,275.7166924382366,1007.0551986502508,0.7051539329612498,90.61058,860.34679,40.48031,3460.67645,449.04376,894.60455
2023-06-30 00:00:00,3.422912022134642,300.9185641097625,275.7166924382366,1007.0551986502508,0.7051539329612498,115.25319,927.75656,30.90994,2128.27916,363.73729,993.77344
2023-06-30 01:00:00,2.799707122767802,297.15417201840614,276.6856980617712,915.4592560199652,0.7058636081258244,89.79497,1055.9533,48.08136,1698.75899,356.63178,1109.26264
2023-06-30 02:00:00,2.799707122767802,297.15417201840614,276.6856980617712,915.4592560199652,0.7058636081258244,77.32762,1156.39537,109.87579,1042.79308,352.17567,1223.96387
2023-06-30 03:00:00,2.799707122767802,297.15417201840614,276.6856980617712,915.4592560199652,0.7058636081258244,80.90351,1211.51628,149.44799,574.20113,321.58442,1341.97777
2023-06-30 04:00:00,2.5187817980618448,294.4617049757039,276.9695880098472,276.05169597234607,0.7058636081258244,118.164,1260.285,176.16491,131.13196,306.62595,1402.31885
2023-06-30 05:00:00,2.5187817980618448,294.4617049757039,276.9695880098472,276.05169597234607,0.7058636081258244,154.1408,1288.37041,181.41331,7.16806,287.4233,1471.43666
2023-06-30 06:00:00,2.5187817980618448,294.4617049757039,276.9695880098472,276.05169597234607,0.7058636081258244,181.9524,1303.71044,186.98042,0.0,266.45761,1526.30468
2023-06-30 07:00:00,2.295093765020238,293.14453878836184,276.88053428697685,138.1344826638367,0.7058636081258244,196.29931,1259.246,181.92552,0.0,276.5609,1547.07683
2023-06-30 08:00:00,2.295093765020238,293.14453878836184,276.88053428697685,138.1344826638367,0.7058636081258244,211.28571,1263.94887,145.58381,1.76516,287.64429,1530.27453
2023-06-30 09:00:00,2.295093765020238,293.14453878836184,276.88053428697685,138.1344826638367,0.7058636081258244,207.28168,1248.38016,106.09663,0.0,295.01124,1451.89402
2023-06-30 10:00:00,2.139589590377947,292.01549081068754,276.6625542898803,0.0,0.7058636081258244,183.01083,1179.11092,78.10797,30.22513,295.35673,1318.39972
2023-06-30 11:00:00,2.139589590377947,292.01549081068754,276.6625542898803,0.0,0.7058636081258244,146.83182,1096.35265,61.08441,21.0349,299.31125,1236.49314
2023-06-30 12:00:00,2.139589590377947,292.01549081068754,276.6625542898803,0.0,0.7058636081258244,104.14893,1064.01309,50.51347,0.0,275.76258,1085.48314
2023-06-30 13:00:00,1.6722784528286758,296.69946290099483,276.80828711934123,0.0,0.7058636081258244,102.7014,1021.96213,41.98655,0.0,266.96046,967.66837
2023-06-30 14:00:00,1.6722784528286758,296.69946290099483,276.80828711934123,0.0,0.7058636081258244,115.88153,974.87679,39.87983,68.27565,269.58586,825.91124
2023-06-30 15:00:00,1.6722784528286758,296.69946290099483,276.80828711934123,0.0,0.7058636081258244,130.80045,922.23009,22.82758,475.51712,273.43366,695.43716
2023-06-30 16:00:00,2.290176246289935,301.15189253001734,276.07704217215104,136.13956128503042,0.7058636081258244,134.48987,843.70876,6.14738,931.40531,273.89745,578.61536
2023-06-30 17:00:00,2.290176246289935,301.15189253001734,276.07704217215104,136.13956128503042,0.7058636081258244,134.3483,798.78652,25.78587,1183.94716,261.41044,515.52078
2023-06-30 18:00:00,2.290176246289935,301.15189253001734,276.07704217215104,136.13956128503042,0.7058636081258244,113.77676,763.46822,24.72351,1278.89661,242.80858,500.17591
2023-06-30 19:00:00,3.022185057144997,303.73970341339543,275.06989513319536,415.4489158245933,0.7058636081258244,119.69284,805.30541,25.12806,1229.02263,235.99016,502.60073
2023-06-30 20:00:00,3.022185057144997,303.73970341339543,275.06989513319536,415.4489158245933,0.7058636081258244,132.05929,805.98299,32.41022,1313.90718,234.73452,541.09456
2023-06-30 21:00:00,3.022185057144997,303.73970341339543,275.06989513319536,415.4489158245933,0.7058636081258244,120.33876,827.14119,35.38391,1600.33725,239.58675,618.47816
2023-06-30 22:00:00,3.0974523934173246,304.1014959559918,274.7042254807129,1010.2597687134682,0.707281909450387,108.29898,837.22596,26.91054,1976.00904,229.38242,688.07601
2023-06-30 23:00:00,3.0974523934173246,304.1014959559918,274.7042254807129,1010.2597687134682,0.707281909450387,77.27502,899.60677,30.20013,2207.74042,229.64111,731.54393
