datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-31 00:00:00,2023-09-02 22:35:24,3.0,2.795003717589637,298.5393099813814,277.0745096236185,160.0169880103844,0.0,359.48129,1827.29862,213.09705,8485.35025,807.38003,483.1859
2023-08-31 01:00:00,2023-09-02 22:35:24,3.0,2.795003717589637,298.5393099813814,277.0745096236185,160.0169880103844,0.0,355.21072,1962.45764,212.1252,3015.20006,941.91997,563.70287
2023-08-31 02:00:00,2023-09-02 22:35:24,3.0,2.795003717589637,298.5393099813814,277.0745096236185,160.0169880103844,0.0,360.78815,2059.2355,267.21186,135.71,1033.57999,618.55787
2023-08-31 03:00:00,2023-09-02 22:35:24,3.0,2.795003717589637,298.5393099813814,277.0745096236185,160.0169880103844,0.0,380.9212,2082.77329,307.18394,0.0,1080.27997,646.50601
2023-08-31 04:00:00,2023-09-02 22:35:24,3.0,2.389944145203511,296.5376227746217,276.2215654716715,160.0169880103844,0.0,410.84044,2080.52286,279.63346,0.0,1043.23002,624.33304
2023-08-31 05:00:00,2023-09-02 22:35:24,3.0,2.389944145203511,296.5376227746217,276.2215654716715,160.0169880103844,0.0,427.25968,2047.77617,237.71414,0.0,941.84,563.65502
2023-08-31 06:00:00,2023-09-02 22:35:24,3.0,2.389944145203511,296.5376227746217,276.2215654716715,160.0169880103844,0.0,428.25948,2001.5628,206.93124,0.0,841.25003,503.45579
2023-08-31 07:00:00,2023-09-02 22:35:24,3.0,2.1924245762007324,295.231609727702,274.9959750602062,80.00898588833641,0.0,414.68255,1875.71838,165.97253,0.0,746.43998,446.71562
2023-08-31 08:00:00,2023-09-02 22:35:24,3.0,2.1924245762007324,295.231609727702,274.9959750602062,80.00898588833641,0.0,408.78867,1803.59414,88.76083,0.0,652.51001,390.50214
2023-08-31 09:00:00,2023-09-02 22:35:24,3.0,2.1924245762007324,295.231609727702,274.9959750602062,80.00898588833641,0.0,415.23553,1715.60338,21.51053,0.0,562.90999,336.87998
2023-08-31 10:00:00,2023-09-02 22:35:24,3.0,2.056973220190428,294.2361885577572,274.18967118728284,0.0,0.0,411.55067,1559.46614,0.0,0.0,496.70999,297.26183
2023-08-31 11:00:00,2023-09-02 22:35:24,3.0,2.056973220190428,294.2361885577572,274.18967118728284,0.0,0.0,411.98114,1377.17071,0.0,0.0,477.95,286.03469
2023-08-31 12:00:00,2023-09-02 22:35:24,3.0,2.056973220190428,294.2361885577572,274.18967118728284,0.0,0.0,403.84805,1275.22948,6.71451,0.0,475.21002,284.39492
2023-08-31 13:00:00,2023-09-02 22:35:24,3.0,1.8371460607062988,296.5900677655595,274.874759892277,0.0,0.0,413.21614,1213.49381,2.52725,595.29001,456.25999,273.05406
2023-08-31 14:00:00,2023-09-02 22:35:24,3.0,1.8371460607062988,296.5900677655595,274.874759892277,0.0,0.0,412.8165,1143.03931,7.07519,4685.24011,419.16998,250.85711
2023-08-31 15:00:00,2023-09-02 22:35:24,3.0,1.8371460607062988,296.5900677655595,274.874759892277,0.0,0.0,409.81045,1094.1073,0.0,10033.96056,360.32,215.63766
2023-08-31 16:00:00,2023-09-02 22:35:24,3.0,4.17016111133124,301.0168671955746,273.9143595201349,64.74342065654687,0.0,398.50693,1039.67125,0.0,12479.73038,355.06001,212.48976
2023-08-31 17:00:00,2023-09-02 22:35:24,3.0,4.17016111133124,301.0168671955746,273.9143595201349,64.74342065654687,0.0,374.49295,1045.52712,4.13456,13212.78006,474.60001,284.02985
2023-08-31 18:00:00,2023-09-02 22:35:24,3.0,4.17016111133124,301.0168671955746,273.9143595201349,64.74342065654687,0.0,338.5103,1085.66077,0.0,13468.06947,699.35001,418.53408
2023-08-31 19:00:00,2023-09-02 22:35:24,3.0,6.348137478111401,302.9414601583791,274.92891220970193,326.3530315041965,0.0,331.16808,1251.17782,6.24133,13458.0299,1014.49998,607.13922
2023-08-31 20:00:00,2023-09-02 22:35:24,3.0,6.348137478111401,302.9414601583791,274.92891220970193,326.3530315041965,0.0,343.30777,1352.82439,42.76204,13173.36007,1388.31006,830.85018
2023-08-31 21:00:00,2023-09-02 22:35:24,3.0,6.348137478111401,302.9414601583791,274.92891220970193,326.3530315041965,0.0,352.4851,1454.09159,98.81607,12766.88993,1768.09998,1058.13983
2023-08-31 22:00:00,2023-09-02 22:35:24,3.0,6.942721415615798,301.90499046047955,275.1326070688065,916.3588698486068,0.0,364.04844,1520.76093,128.51693,12056.37959,2059.10003,1232.29217
2023-08-31 23:00:00,2023-09-02 22:35:24,3.0,6.942721415615798,301.90499046047955,275.1326070688065,916.3588698486068,0.0,366.10055,1645.66181,167.38237,10699.8795,2200.19994,1316.73504
2023-09-01 00:00:00,2023-09-02 22:35:24,3.0,6.942721415615798,301.90499046047955,275.1326070688065,916.3588698486068,0.0,300.19098,1671.98076,111.68071,4601.16257,1631.7199,716.23454
2023-09-01 01:00:00,2023-09-02 22:35:24,3.0,4.365356954627345,296.86827233393313,276.05566614352074,812.5993125009052,0.0,290.38469,1807.40251,128.09513,3342.99152,1581.01025,765.93631
2023-09-01 02:00:00,2023-09-02 22:35:24,3.0,4.365356954627345,296.86827233393313,276.05566614352074,812.5993125009052,0.0,291.22295,1906.8902,200.21407,1628.40081,1537.94289,808.06982
2023-09-01 03:00:00,2023-09-02 22:35:24,3.0,4.365356954627345,296.86827233393313,276.05566614352074,812.5993125009052,0.0,306.87548,1938.10081,251.1652,479.61116,1407.76789,849.39311
2023-09-01 04:00:00,2023-09-02 22:35:24,3.0,3.615879851084287,294.4993984555367,276.5288268384082,153.61650003558654,0.0,337.77072,1952.05331,256.99969,0.0,1332.79674,850.91144
2023-09-01 05:00:00,2023-09-02 22:35:24,3.0,3.615879851084287,294.4993984555367,276.5288268384082,153.61650003558654,0.0,358.14871,1943.59128,240.40456,0.0,1244.80964,853.23145
2023-09-01 06:00:00,2023-09-02 22:35:24,3.0,3.615879851084287,294.4993984555367,276.5288268384082,153.61650003558654,0.0,364.87327,1924.60076,227.37575,0.0,1148.38059,841.66348
2023-09-01 07:00:00,2023-09-02 22:35:24,3.0,3.187644023973276,292.8705307580167,276.0532025682045,76.80814558898135,0.0,357.62281,1832.91242,199.72452,29.92817,1169.29562,821.37676
2023-09-01 08:00:00,2023-09-02 22:35:24,3.0,3.187644023973276,292.8705307580167,276.0532025682045,76.80814558898135,0.0,356.81162,1807.31154,136.64995,0.0,1202.98306,787.11543
2023-09-01 09:00:00,2023-09-02 22:35:24,3.0,3.187644023973276,292.8705307580167,276.0532025682045,76.80814558898135,0.0,360.76732,1756.18771,73.26437,0.0,1224.76501,726.76799
2023-09-01 10:00:00,2023-09-02 22:35:24,3.0,3.0320706309608623,291.6123228499647,275.14647782858395,0.0,0.0,352.45982,1630.45865,31.75609,2.42397,1210.60234,637.14226
2023-09-01 11:00:00,2023-09-02 22:35:24,3.0,3.0320706309608623,291.6123228499647,275.14647782858395,0.0,0.0,344.46072,1477.12746,18.80811,178.58736,1220.88335,578.69739
2023-09-01 12:00:00,2023-09-02 22:35:24,3.0,3.0320706309608623,291.6123228499647,275.14647782858395,0.0,0.0,328.51639,1398.40286,28.10565,108.0217,1127.21528,495.99396
2023-09-01 13:00:00,2023-09-02 22:35:24,3.0,3.2058539021007446,293.2063544967997,274.90473182283745,0.0,0.0,335.78714,1338.87078,23.33112,158.36023,1091.47151,446.57757
2023-09-01 14:00:00,2023-09-02 22:35:24,3.0,3.2058539021007446,293.2063544967997,274.90473182283745,0.0,0.0,339.13501,1265.98603,25.37453,849.20699,1097.45708,385.52059
2023-09-01 15:00:00,2023-09-02 22:35:24,3.0,3.2058539021007446,293.2063544967997,274.90473182283745,0.0,0.0,340.72618,1207.70461,9.26474,2176.19086,1100.69227,338.15225
2023-09-01 16:00:00,2023-09-02 22:35:24,3.0,5.657158263327261,297.06612586577387,274.6659335410508,60.85656188334861,0.0,333.16079,1123.52078,0.0,3622.60919,1090.8954,305.84237
2023-09-01 17:00:00,2023-09-02 22:35:24,3.0,5.657158263327261,297.06612586577387,274.6659335410508,60.85656188334861,0.0,314.84464,1101.28022,20.98079,4416.06636,1046.08794,302.96892
2023-09-01 18:00:00,2023-09-02 22:35:24,3.0,5.657158263327261,297.06612586577387,274.6659335410508,60.85656188334861,0.0,282.29367,1106.11344,17.6713,4379.43228,973.66763,332.58719
2023-09-01 19:00:00,2023-09-02 22:35:24,3.0,7.0599993666383245,297.9590398363257,276.18209610442284,302.9997455747224,0.0017382908721806,278.21589,1232.70099,16.9899,3675.86439,949.12718,359.93454
2023-09-01 20:00:00,2023-09-02 22:35:24,3.0,7.0599993666383245,297.9590398363257,276.18209610442284,302.9997455747224,0.0017382908721806,290.67641,1297.51104,34.56797,3335.90851,922.29795,396.9685
2023-09-01 21:00:00,2023-09-02 22:35:24,3.0,7.0599993666383245,297.9590398363257,276.18209610442284,302.9997455747224,0.0017382908721806,295.16361,1370.78007,57.12348,3678.22776,913.98951,462.07931
2023-09-01 22:00:00,2023-09-02 22:35:24,3.0,6.844088154357462,296.9827079444505,277.53554029832907,756.33108069688,0.0519338115599764,301.29388,1414.16486,62.89806,4455.13566,866.01782,523.13703
2023-09-01 23:00:00,2023-09-02 22:35:24,3.0,6.844088154357462,296.9827079444505,277.53554029832907,756.33108069688,0.0519338115599764,295.38756,1516.98796,84.58344,4962.71391,851.9063,556.8641
2023-09-02 00:00:00,2023-09-02 22:35:24,3.0,6.844088154357462,296.9827079444505,277.53554029832907,756.33108069688,0.0519338115599764,279.52762,1550.69683,104.9483,2645.27512,752.16728,557.83955
2023-09-02 01:00:00,2023-09-02 22:35:24,3.0,4.560532329055068,293.0362400854697,279.3030612867748,675.3564047494942,0.1164067227150349,267.97072,1715.23528,119.23218,1993.7603,731.70422,601.36975
2023-09-02 02:00:00,2023-09-02 22:35:24,3.0,4.560532329055068,293.0362400854697,279.3030612867748,675.3564047494942,0.1164067227150349,267.32871,1843.94283,190.5781,1040.91336,715.42014,640.62696
2023-09-02 03:00:00,2023-09-02 22:35:24,3.0,4.560532329055068,293.0362400854697,279.3030612867748,675.3564047494942,0.1164067227150349,281.6371,1903.39098,240.92442,382.74202,654.32264,679.93422
2023-09-02 04:00:00,2023-09-02 22:35:24,3.0,3.7007781219823936,291.2900913471142,280.56190107685694,131.55806437319114,0.1164067227150349,313.24895,1943.99614,250.98213,0.0,620.98005,687.92669
2023-09-02 05:00:00,2023-09-02 22:35:24,3.0,3.7007781219823936,291.2900913471142,280.56190107685694,131.55806437319114,0.1164067227150349,335.3722,1958.97231,244.91415,0.0,580.70617,698.00077
2023-09-02 06:00:00,2023-09-02 22:35:24,3.0,3.7007781219823936,291.2900913471142,280.56190107685694,131.55806437319114,0.1164067227150349,344.45144,1954.97455,238.68449,0.0,536.62328,698.11313
2023-09-02 07:00:00,2023-09-02 22:35:24,3.0,2.9437339083837286,290.0845525486562,280.96699533805975,65.7789982301518,0.1164067227150349,339.60516,1865.36792,223.06244,38.70789,550.03859,689.11452
