UTC time,coal,nat_gas,hydro,solar,wind,other
2023-11-21 00:00:00,262.0,594.0,178.0,328.0,81.0,199.0
2023-11-21 01:00:00,313.0,872.0,359.0,20.0,87.0,215.0
2023-11-21 02:00:00,420.0,887.0,368.0,0.0,88.0,234.0
2023-11-21 03:00:00,353.0,959.0,364.0,0.0,61.0,235.0
2023-11-21 04:00:00,352.0,969.0,129.0,0.0,38.0,235.0
2023-11-21 05:00:00,337.0,966.0,120.0,0.0,52.0,236.0
2023-11-21 06:00:00,334.0,983.0,19.0,0.0,40.0,233.0
2023-11-21 07:00:00,275.0,949.0,17.0,0.0,34.0,232.0
2023-11-21 08:00:00,235.0,953.0,17.0,0.0,22.0,226.0
2023-11-21 09:00:00,233.0,896.0,17.0,0.0,31.0,216.0
2023-11-21 10:00:00,223.0,908.0,17.0,0.0,37.0,202.0
2023-11-21 11:00:00,221.0,959.0,17.0,0.0,18.0,196.0
2023-11-21 12:00:00,219.0,888.0,17.0,0.0,15.0,194.0
2023-11-21 13:00:00,218.0,880.0,17.0,0.0,17.0,192.0
2023-11-21 14:00:00,216.0,882.0,17.0,0.0,1.0,204.0
2023-11-21 15:00:00,285.0,881.0,17.0,18.0,3.0,214.0
2023-11-21 16:00:00,231.0,715.0,19.0,312.0,2.0,202.0
2023-11-21 17:00:00,218.0,397.0,0.0,743.0,0.0,134.0
2023-11-21 18:00:00,207.0,397.0,0.0,874.0,0.0,118.0
2023-11-21 19:00:00,206.0,384.0,0.0,900.0,0.0,117.0
2023-11-21 20:00:00,205.0,383.0,0.0,898.0,1.0,117.0
2023-11-21 21:00:00,203.0,383.0,0.0,885.0,2.0,117.0
2023-11-21 22:00:00,203.0,448.0,0.0,842.0,6.0,120.0
2023-11-21 23:00:00,207.0,547.0,125.0,701.0,7.0,153.0
