Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,solar,wind,other
38280,2023-05-15 00:00:00,2024-07-17 00:00:00,3.1,202.03,182.0,485.0,152.0,854.0,151.0,136.0
38281,2023-05-15 01:00:00,2024-07-17 00:00:00,3.1,244.39,179.0,486.0,152.0,604.0,96.0,166.0
38282,2023-05-15 02:00:00,2024-07-17 00:00:00,3.1,238.36,179.0,566.0,516.0,266.0,161.0,169.0
38283,2023-05-15 03:00:00,2024-07-17 00:00:00,3.1,302.22,191.0,945.0,527.0,20.0,105.0,167.0
38284,2023-05-15 04:00:00,2024-07-17 00:00:00,3.1,326.13,243.0,1025.0,526.0,5.0,53.0,161.0
38285,2023-05-15 05:00:00,2024-07-17 00:00:00,3.1,323.2,201.0,977.0,525.0,1.0,11.0,159.0
38286,2023-05-15 06:00:00,2024-07-17 00:00:00,3.1,323.01,198.0,965.0,523.0,1.0,13.0,165.0
38287,2023-05-15 07:00:00,2024-07-17 00:00:00,3.1,320.8,212.0,759.0,527.0,0.0,8.0,162.0
38288,2023-05-15 08:00:00,2024-07-17 00:00:00,3.1,354.67,185.0,733.0,344.0,0.0,1.0,164.0
38289,2023-05-15 09:00:00,2024-07-17 00:00:00,3.1,351.07,183.0,519.0,339.0,0.0,1.0,155.0
38290,2023-05-15 10:00:00,2024-07-17 00:00:00,3.1,427.78,217.0,482.0,154.0,0.0,0.0,147.0
38291,2023-05-15 11:00:00,2024-07-17 00:00:00,3.1,416.52,185.0,481.0,154.0,0.0,0.0,145.0
38292,2023-05-15 12:00:00,2024-07-17 00:00:00,3.1,415.36,182.0,495.0,155.0,0.0,0.0,151.0
38293,2023-05-15 13:00:00,2024-07-17 00:00:00,3.1,407.94,181.0,674.0,156.0,1.0,0.0,155.0
38294,2023-05-15 14:00:00,2024-07-17 00:00:00,3.1,366.99,181.0,602.0,154.0,123.0,0.0,138.0
38295,2023-05-15 15:00:00,2024-07-17 00:00:00,3.1,268.8,181.0,491.0,152.0,506.0,0.0,125.0
38296,2023-05-15 16:00:00,2024-07-17 00:00:00,3.1,217.92,181.0,482.0,152.0,828.0,0.0,118.0
38297,2023-05-15 17:00:00,2024-07-17 00:00:00,3.1,204.56,181.0,484.0,152.0,941.0,0.0,116.0
38298,2023-05-15 18:00:00,2024-07-17 00:00:00,3.1,183.96,181.0,333.0,151.0,997.0,0.0,115.0
38299,2023-05-15 19:00:00,2024-07-17 00:00:00,3.1,176.91,181.0,308.0,152.0,1034.0,1.0,113.0
38300,2023-05-15 20:00:00,2024-07-17 00:00:00,3.1,178.43,181.0,308.0,152.0,1022.0,0.0,114.0
38301,2023-05-15 21:00:00,2024-07-17 00:00:00,3.1,189.42,180.0,375.0,152.0,985.0,11.0,122.0
38302,2023-05-15 22:00:00,2024-07-17 00:00:00,3.1,206.99,180.0,497.0,152.0,894.0,29.0,114.0
38303,2023-05-15 23:00:00,2024-07-17 00:00:00,3.1,225.12,181.0,572.0,164.0,786.0,44.0,126.0
