,UTC time,carbon_intensity,coal,nat_gas,oil,hydro,wind,biomass,solar
8826,01/03/2020 18:00:00,723.24,10058.83,606.99,0.45,9.32,203.43,0,1.82
8827,01/03/2020 19:00:00,724.44,10207,629.26,0.45,9.26,181.49,0,2.16
8828,01/03/2020 20:00:00,708.69,10160.33,594.38,0.45,9.25,169.4,0,272.67
8829,01/03/2020 21:00:00,632.60,10278.33,589.34,0.45,9.37,120.61,0,1695.1
8830,01/03/2020 22:00:00,561.27,10472.67,595.84,0.45,9.34,93.41,0,3402.22
8831,01/03/2020 23:00:00,528.62,10259.17,632.18,0.45,9.53,72.74,0,4218.5
8832,01/04/2020 00:00:00,484.30,9966,817.54,0.45,30.4,43.38,0,5406.45
8833,01/04/2020 01:00:00,473.72,10203.5,788.11,0.45,71.81,45.09,0,5876.83
8834,01/04/2020 02:00:00,467.88,10407.33,1032.18,0.45,71.88,35.27,0,6174.67
8835,01/04/2020 03:00:00,468.43,10456.67,1189.73,0.45,50.97,65.15,0,6142.5
8836,01/04/2020 04:00:00,465.55,10272.67,1642.74,0.45,27.56,163.33,0,5969
8837,01/04/2020 05:00:00,481.31,10813.17,2260.36,0.45,62.86,229.32,0,5445.9
8838,01/04/2020 06:00:00,509.92,11492.67,3372.61,0.45,101.61,195.05,0,4414.1
8839,01/04/2020 07:00:00,537.41,11749.83,4235.7,0.45,325.1,193.95,0,3028.13
8840,01/04/2020 08:00:00,590.76,12233.67,4414.18,0.45,398.42,177.25,0,1279.28
8841,01/04/2020 09:00:00,630.54,12392.67,4285.58,0.45,446.7,201.75,0,124.97
8842,01/04/2020 10:00:00,630.46,12212.67,4565.27,0.45,451.95,169.92,0,1.21
8843,01/04/2020 11:00:00,660.54,11952,3544.6,0.45,76.46,163.02,0,0.95
8844,01/04/2020 12:00:00,679.26,11347.83,2464.11,0.45,9.23,216.69,0,0.95
8845,01/04/2020 13:00:00,704.36,11590,1543.43,0.45,9.22,170.75,1.85,0.95
8846,01/04/2020 14:00:00,727.74,11679.67,754.12,0.45,9.38,116.92,19.53,0.95
8847,01/04/2020 15:00:00,728.87,11312.83,668.72,0.45,9.22,114.84,28.72,0.95
8848,01/04/2020 16:00:00,727.60,11245.17,634.41,0.45,9.36,149.76,28.7,0.95
8849,01/04/2020 17:00:00,727.51,11516.83,629.64,0.45,9.4,163.62,30.7,0.95
8850,01/04/2020 18:00:00,728.33,11520.33,621.81,0.45,9.48,149.96,34.38,0.95
8851,01/04/2020 19:00:00,727.49,11531.33,619.86,0.45,9.29,165.24,34.75,1.3
8852,01/04/2020 20:00:00,710.74,11260.83,574.39,0.45,9.18,186.66,34.57,274.56
8853,01/04/2020 21:00:00,646.76,11485.67,535.24,0.45,9.36,143.58,22.47,1606.33
8854,01/04/2020 22:00:00,594.44,11654.83,595.74,0.45,9.3,78.05,0,2933.53
8855,01/04/2020 23:00:00,550.39,11667.67,573.74,0.45,9.19,68.47,0,4177.73
8856,01/05/2020 00:00:00,517.23,11540,565.02,0.45,30.12,37.13,0,5188.27
8857,01/05/2020 01:00:00,499.23,11281.17,560.36,0.45,71.87,38.15,0,5637.55
8858,01/05/2020 02:00:00,490.48,11194.83,566.02,0.45,71.83,42.35,0,5898.17
8859,01/05/2020 03:00:00,488.17,11236.83,570.67,0.45,50.88,44.27,0,6023.67
8860,01/05/2020 04:00:00,497.42,11151.5,683.22,0.45,29.92,62.33,6.28,5613.03
8861,01/05/2020 05:00:00,518.21,11584.17,910.26,0.45,60.22,64.48,31.37,4988.35
8862,01/05/2020 06:00:00,544.37,11707.5,1247.56,0.45,59.78,106.12,36.25,4035.58
8863,01/05/2020 07:00:00,579.44,11943.5,1617.82,0.45,44.34,147.79,37.17,2907.62
8864,01/05/2020 08:00:00,638.58,12496.17,1960.83,0.45,85.27,149.1,35.58,1281.3
8865,01/05/2020 09:00:00,668.10,12523.17,2205.82,0.45,403.78,185.35,37.85,111.25
8866,01/05/2020 10:00:00,685.93,12622.67,2225.53,0.45,75.45,221.46,40.12,0.7
8867,01/05/2020 11:00:00,694.39,12281.83,1852.39,0.45,9.23,247.83,37.15,0.7
8868,01/05/2020 12:00:00,703.80,11862.33,1437.21,0.45,9.21,218.42,37.13,0.7
8869,01/05/2020 13:00:00,711.40,11465.17,1037.91,0.45,9.43,236.08,38.8,0.7
8870,01/05/2020 14:00:00,723.85,11432,652.54,0.45,9.28,201.88,39.85,0.7
8871,01/05/2020 15:00:00,725.25,11126.67,617.98,0.45,9.27,181.31,39.02,0.7
8872,01/05/2020 16:00:00,725.86,11137.67,551.68,0.45,9.28,209.26,34.07,0.65
8873,01/05/2020 17:00:00,729.83,11166.5,505.13,0.45,9.28,167.49,35.02,0.5
8874,01/05/2020 18:00:00,733.78,11190,539.69,0.45,9.23,89.47,32.85,0.5
8875,01/05/2020 19:00:00,730.51,11267,649.33,0.45,9.24,90.79,33.4,0.71
8876,01/05/2020 20:00:00,718.18,11470.83,677.54,0.45,9.31,92.06,34,203.94
8877,01/05/2020 21:00:00,654.73,11994,688.43,0.45,9.28,77.24,37.02,1505.3
8878,01/05/2020 22:00:00,591.07,12111,763.41,0.45,9.22,107.13,37.72,3021.68
8879,01/05/2020 23:00:00,565.59,11975.83,775.51,0.45,9.21,103.63,37.13,3698.13
8880,01/06/2020 00:00:00,540.27,11546.5,777.64,0.45,30.27,91.73,37.32,4291.45
8881,01/06/2020 01:00:00,533.30,11770.67,777.18,0.45,71.79,91.2,36.05,4566.3
8882,01/06/2020 02:00:00,515.13,11752.17,772.21,0.45,71.79,87.74,35.43,5173.75
8883,01/06/2020 03:00:00,514.69,11741.33,862.93,0.45,50.96,79.38,38.85,5184.35
8884,01/06/2020 04:00:00,524.64,11674,1096.68,0.45,28.09,72.49,35.92,4777.18
8885,01/06/2020 05:00:00,551.45,12482.67,1276.33,0.45,61.2,102.4,35.48,4101.43
8886,01/06/2020 06:00:00,569.43,12870,1543.26,0.45,60.2,133.31,35.53,3537.38
8887,01/06/2020 07:00:00,605.20,13002,1782.14,0.45,60.08,93.88,37.45,2441.43
8888,01/06/2020 08:00:00,649.36,13142.67,2161.48,0.45,60.15,167.73,36.1,1045.31
8889,01/06/2020 09:00:00,685.41,13681.83,2240.13,0.45,59.91,230.5,37.02,130.45
8890,01/06/2020 10:00:00,691.07,13416,2202.4,0.45,44.69,232.1,37.78,0.16
8891,01/06/2020 11:00:00,699.89,13130,1859.62,0.45,9.23,204.4,37.15,0.16
8892,01/06/2020 12:00:00,700.67,12769.83,1779.14,0.45,9.35,206.63,25.42,0.05
8893,01/06/2020 13:00:00,708.81,11977.83,1373.77,0.45,9.36,172.97,25.77,0
8894,01/06/2020 14:00:00,726.95,11804,731.66,0.45,9.42,142.6,25.12,0
8895,01/06/2020 15:00:00,728.82,11313.67,663.09,0.45,9.3,117.99,30.07,0
8896,01/06/2020 16:00:00,729.90,11158.67,662.06,0.45,9.48,93.48,30.53,0
8897,01/06/2020 17:00:00,726.97,11004.33,668.87,0.45,9.34,133.97,28.02,0
8898,01/06/2020 18:00:00,724.07,11004.5,791.09,0.45,12.86,118.04,28.15,0
8899,01/06/2020 19:00:00,728.38,11179.33,670.32,0.45,9.4,116.54,29.13,0.15
8900,01/06/2020 20:00:00,718.24,11489.67,685.86,0.45,9.42,112.73,29,184.18
8901,01/06/2020 21:00:00,670.57,11944.83,787.91,0.45,9.33,27.03,28.02,1175.27
8902,01/06/2020 22:00:00,624.13,12171.17,865.36,0.45,9.61,27.76,26.9,2232.83
8903,01/06/2020 23:00:00,585.04,11946,862.07,0.45,9.52,38.95,14.68,3192.28
8904,01/07/2020 00:00:00,559.08,11616.33,832.29,0.45,30.39,37.6,24.92,3800.18
8905,01/07/2020 01:00:00,544.67,11706.33,830.19,0.45,71.8,29.63,3.28,4257.08
8906,01/07/2020 02:00:00,527.15,11669.17,862.39,0.45,71.83,19.21,0,4806.25
8907,01/07/2020 03:00:00,524.80,11822.17,899.96,0.45,51.22,14.37,0,4967.33
8908,01/07/2020 04:00:00,534.84,11875.67,965.89,0.45,31.96,25.04,0,4644.85
8909,01/07/2020 05:00:00,544.69,12425,1311.91,0.45,72.5,52.05,7.88,4358.27
8910,01/07/2020 06:00:00,568.87,13084.33,1913.92,0.45,72.44,108.23,33.28,3513.07
8911,01/07/2020 07:00:00,605.36,13705.67,2668.47,0.45,72.12,99.91,36.25,2255.32
8912,01/07/2020 08:00:00,638.16,13455,2971.22,0.45,183.07,94.62,35.72,1006.87
8913,01/07/2020 09:00:00,661.24,13416,3128.93,0.45,404.1,79.69,36.63,105
8914,01/07/2020 10:00:00,669.20,13432.17,3111.78,0.45,274.78,120.86,33.62,1.85
8915,01/07/2020 11:00:00,688.77,13087.67,2409.48,0.45,9.39,197.98,28.97,1.85
8916,01/07/2020 12:00:00,694.90,12613.67,2058.31,0.26,9.48,169.8,39.03,0.97
8917,01/07/2020 13:00:00,706.23,12086,1473.29,0,9.27,169.94,39.48,0
8918,01/07/2020 14:00:00,724.51,11957.67,798.09,0,9.39,149.73,36.05,0
8919,01/07/2020 15:00:00,726.07,11449.33,734.29,0,9.37,128.3,37.25,0
8920,01/07/2020 16:00:00,728.93,11317,648.34,0,9.47,119.35,34.3,0
8921,01/07/2020 17:00:00,729.93,11099.67,657.19,0,9.31,90.72,33.13,0
8922,01/07/2020 18:00:00,730.30,11178,679.12,0,9.45,77.73,32.42,0
8923,01/07/2020 19:00:00,730.30,11416.83,681.82,0,9.49,84.19,33.88,0.39
8924,01/07/2020 20:00:00,717.76,11714.33,724.31,0,9.2,82.06,34.57,212.71
8925,01/07/2020 21:00:00,658.73,12198,717.41,0,9.3,46.54,36.18,1468.9
8926,01/07/2020 22:00:00,594.11,12156.17,820.61,0,9.45,16.23,35.85,3023.25
8927,01/07/2020 23:00:00,552.52,11809.5,817.92,0,9.41,8.12,33.55,4113.32
8928,01/08/2020 00:00:00,520.34,11420.67,827.14,0,30.27,2.64,34.18,4954.2
8929,01/08/2020 01:00:00,504.51,11276.83,985.66,0,71.89,0.55,31.53,5343.95
8930,01/08/2020 02:00:00,496.92,11293.67,1298.61,0,71.89,0,34.33,5541.17
8931,01/08/2020 03:00:00,493.49,11554,1649.16,0,51.09,3.64,33.37,5738.78
8932,01/08/2020 04:00:00,491.32,11627.83,1815.16,0,29.62,91.06,39.55,5750.4
8933,01/08/2020 05:00:00,504.89,12091.5,1897.04,0,72.36,233.66,35.47,5261.15
8934,01/08/2020 06:00:00,527.96,12528.83,2047.02,0,72.43,200.35,29.43,4591.98
8935,01/08/2020 07:00:00,565.31,12654.33,2313.93,0,72.21,168,34.08,3284.48
8936,01/08/2020 08:00:00,621.13,12678.5,2533.63,0,182.7,144.72,38.13,1444.67
8937,01/08/2020 09:00:00,659.98,12826.83,2719.28,0,402.53,200.67,37.43,108.47
8938,01/08/2020 10:00:00,670.80,12792.83,2601.48,0,243.75,251.63,39.12,0
8939,01/08/2020 11:00:00,694.32,12832.5,2140.54,0,9.65,168.66,35.77,0
8940,01/08/2020 12:00:00,696.42,12477.67,1937.82,0,9.28,183.98,37.63,0
8941,01/08/2020 13:00:00,701.81,12113.33,1657.81,0,9.46,175.75,35.28,0
8942,01/08/2020 14:00:00,719.19,11980,985.32,0,9.45,156.38,35.5,0
8943,01/08/2020 15:00:00,726.12,11526.5,721.44,0,9.28,136.06,38.65,0
8944,01/08/2020 16:00:00,724.78,11270.5,619.56,0,9.43,197.6,37.42,0
8945,01/08/2020 17:00:00,724.53,10979.5,621.32,0,9.33,187.21,37.02,0
8946,01/08/2020 18:00:00,727.62,11076.5,640.47,0,9.33,133.9,34.85,0
8947,01/08/2020 19:00:00,730.24,11570.5,674.84,0,9.34,93.65,35.63,0
8948,01/08/2020 20:00:00,713.08,11514.67,855.57,0,9.37,83.71,31.32,221.58
8949,01/08/2020 21:00:00,645.64,11599.5,832.94,0,9.48,33.23,33.02,1623.28
8950,01/08/2020 22:00:00,585.46,11816.5,882.24,0,9.36,8.81,29.87,3150.18
8951,01/08/2020 23:00:00,541.76,11474.67,1048.22,0,9.46,5.3,26.83,4248.57
8952,01/09/2020 00:00:00,507.88,11165.83,1127.87,0,30.34,1.45,27.93,5176.92
8953,01/09/2020 01:00:00,494.33,11309.83,1127.74,0,71.9,2.5,26.85,5693.42
8954,01/09/2020 02:00:00,491.59,11669.67,1092.84,0,71.8,6.81,24,5998.77
8955,01/09/2020 03:00:00,494.91,11830.67,1082.76,0,51.17,12.77,24.98,5974.55
8956,01/09/2020 04:00:00,496.49,11827.67,1088.52,0,31.1,46.23,30.07,5892.65
8957,01/09/2020 05:00:00,503.53,12225,1378.67,0,71.87,191.61,32.77,5565
8958,01/09/2020 06:00:00,526.62,12388.5,1833.86,0,71.59,240.82,31.82,4600.65
8959,01/09/2020 07:00:00,573.51,12608.17,2257.21,0,71.96,331.77,18.02,2877.08
8960,01/09/2020 08:00:00,631.37,12763.33,2364.37,0,71.65,295.4,15.55,1238.93
8961,01/09/2020 09:00:00,673.22,13173,2387.21,0,71.89,431.22,19.2,100.43
8962,01/09/2020 10:00:00,678.98,12931.33,2367.04,0,53.19,390.82,21.82,0.17
8963,01/09/2020 11:00:00,684.64,12822.5,2221.04,0,9.29,357.1,24.07,0.17
8964,01/09/2020 12:00:00,690.02,12569.33,1909.62,0,9.4,358.9,20.52,0.17
8965,01/09/2020 13:00:00,696.16,12109.33,1678.11,0,9.37,302.68,11.95,0.17
8966,01/09/2020 14:00:00,701.50,11678.67,1407.52,0,9.26,295.1,4.33,0.16
8967,01/09/2020 15:00:00,710.63,11128,1162.74,0,9.39,206.17,0,0.15
8968,01/09/2020 16:00:00,711.63,11048.17,1135.61,0,9.44,196.19,0,0.15
8969,01/09/2020 17:00:00,708.58,10779.83,1135.72,0,9.37,230,0,0.15
8970,01/09/2020 18:00:00,712.07,10695,1261.32,0,9.47,104.4,0,0.15
8971,01/09/2020 19:00:00,713.49,10783,1299.92,0,9.32,65.02,0,2.83
8972,01/09/2020 20:00:00,702.86,11068.5,1357.74,0,9.44,55.5,0,191.85
8973,01/09/2020 21:00:00,645.31,11312.67,1274.51,0,9.34,40.94,0,1416.58
8974,01/09/2020 22:00:00,581.40,11383.17,1352.84,0,7.95,75.12,0,2921.78
8975,01/09/2020 23:00:00,547.75,11127,1386.84,0,5.83,40.44,0,3815.25
8976,01/10/2020 00:00:00,517.40,11078.83,1441.97,0,35.18,26.67,0,4721.98
8977,01/10/2020 01:00:00,501.64,11398.83,1351.69,0,71.83,21.86,0,5422.32
8978,01/10/2020 02:00:00,497.52,11704.5,1394.74,0,71.74,37.77,0,5708.12
8979,01/10/2020 03:00:00,497.06,11821.17,1695.91,0,50.92,31.75,0,5737
8980,01/10/2020 04:00:00,494.43,11853.17,2042.91,0,29.75,106.09,0,5716.55
8981,01/10/2020 05:00:00,514.33,12701.67,2124.54,0,72.33,116.53,0,5281.87
8982,01/10/2020 06:00:00,538.33,13172,2509.23,0,72.16,133,3.72,4430.32
8983,01/10/2020 07:00:00,567.83,12998.67,3053.25,0,72.19,176.96,0,3086.18
8984,01/10/2020 08:00:00,614.95,13243.5,3159.78,0,341,245.16,0,1279.13
8985,01/10/2020 09:00:00,650.13,13203.83,3211.45,0,395.92,344.38,0,107.3
8986,01/10/2020 10:00:00,658.93,13256,3212.05,0,269.73,353.9,0,1.16
8987,01/10/2020 11:00:00,679.36,12877.5,2652.87,0,9.59,309.7,0,1.16
8988,01/10/2020 12:00:00,690.63,12768.5,2189.71,0,9.38,255.45,0,1.16
8989,01/10/2020 13:00:00,696.79,12445,1872.21,0,9.27,240.42,0,1.16
8990,01/10/2020 14:00:00,708.32,11934.33,1289.56,0,9.33,244.3,0,1.16
8991,01/10/2020 15:00:00,720.08,11376,759.22,0,9.39,250.98,0,1.16
8992,01/10/2020 16:00:00,723.35,11315,631.06,0,9.36,254.47,0,1.16
8993,01/10/2020 17:00:00,726.99,11222.33,577.52,0,9.26,215.58,0,1.16
8994,01/10/2020 18:00:00,722.64,11221.67,645.22,0,9.28,254.87,0,1.12
8995,01/10/2020 19:00:00,718.90,11511.83,817.84,0,9.25,250.98,0,1.07
8996,01/10/2020 20:00:00,711.37,11479.33,780.46,0,9.27,223.38,0,177.64
8997,01/10/2020 21:00:00,650.02,11506.67,693.84,0,9.2,195.16,0,1443.62
8998,01/10/2020 22:00:00,586.00,11537.17,700.64,0,9.32,210.3,0,2947.88
8999,01/10/2020 23:00:00,543.11,11276.83,685.19,0,9.32,135.83,0,4139.73
9000,01/11/2020 00:00:00,524.84,11011,632.92,0,30.31,88.85,0,4627.72
9001,01/11/2020 01:00:00,512.00,11199.17,601.87,0,71.73,73.32,0,5112.52
9002,01/11/2020 02:00:00,498.99,11246.5,750.36,0,72.02,62.91,0,5553.98
9003,01/11/2020 03:00:00,536.81,11578.17,942.89,0,63.14,77.49,0,4380.23
9004,01/11/2020 04:00:00,551.09,11676.33,1108.87,0,37.87,86.94,0,3937.27
9005,01/11/2020 05:00:00,557.49,12000,1347.04,0,71.72,153.01,0,3681.25
9006,01/11/2020 06:00:00,573.61,12118.67,1544.24,0,72.48,131.33,0,3185.92
9007,01/11/2020 07:00:00,608.58,12426.5,1983.66,0,73.06,100.47,0,2140.67
9008,01/11/2020 08:00:00,658.61,12981.83,2154.37,0,180.27,118.36,0,755.84
9009,01/11/2020 09:00:00,682.56,13193,2428.76,0,287.72,43.12,0,53.86
9010,01/11/2020 10:00:00,693.85,13043.67,2426.65,0,53.49,57.48,0,0
9011,01/11/2020 11:00:00,702.20,12607.5,2020.91,0,9.3,72.32,0,0
9012,01/11/2020 12:00:00,708.82,12382.33,1654.82,0,9.17,93.89,0,0
9013,01/11/2020 13:00:00,709.46,12058.83,1393.26,0,9.27,183.03,0,0
9014,01/11/2020 14:00:00,720.45,11966.17,961.32,0,9.36,179.88,0,0
9015,01/11/2020 15:00:00,726.86,11571.83,698.04,0,9.41,175.53,0,0
9016,01/11/2020 16:00:00,729.16,11474.83,620.79,0,9.31,170.27,0,0
9017,01/11/2020 17:00:00,727.48,11259.17,652.14,0,9.48,173.33,0,0
9018,01/11/2020 18:00:00,729.36,11179,650.51,0,9.19,139.86,0,0
9019,01/11/2020 19:00:00,731.26,11240.67,671.37,0,9.28,100.78,0,0
9020,01/11/2020 20:00:00,729.45,11413.83,621.41,0,9.37,103.46,0,59.06
9021,01/11/2020 21:00:00,696.46,11833.17,589.11,0,9.27,80.77,0,713.47
9022,01/11/2020 22:00:00,645.63,11921.5,611.12,0,9.32,42.31,0,1799.22
9023,01/11/2020 23:00:00,591.18,11647,666.04,0,9.38,26.76,0,3040.73
9024,01/12/2020 00:00:00,551.61,11116.17,721.39,0,30.31,91.39,0,3840.3
9025,01/12/2020 01:00:00,524.22,11246.83,611.97,0,71.85,108.75,0,4697.92
9026,01/12/2020 02:00:00,534.36,11257.5,624.82,0,71.84,117.41,0,4372.25
9027,01/12/2020 03:00:00,545.09,11203.83,677.04,0,51.13,204.23,0,3944.52
9028,01/12/2020 04:00:00,568.80,11320.5,831.21,0,29.81,242.68,0,3242.33
9029,01/12/2020 05:00:00,580.56,11728,1077.79,0,72.19,270.02,0,2891.72
9030,01/12/2020 06:00:00,599.19,11885.67,1311.44,0,72.18,268.38,0,2347.63
9031,01/12/2020 07:00:00,629.33,11966.17,1509.42,0,73.17,254.33,0,1535.18
9032,01/12/2020 08:00:00,669.30,12411.5,1730.52,0,69.12,264.77,0,574.17
9033,01/12/2020 09:00:00,696.35,12692.5,1842.72,0,9.69,228.85,0,58.06
9034,01/12/2020 10:00:00,698.40,12682.67,1845.51,0,9.68,239.68,0,1.46
9035,01/12/2020 11:00:00,697.17,12433.17,1730.37,0,9.56,297.47,0,1.46
9036,01/12/2020 12:00:00,700.44,12155.5,1448.14,0,9.25,339.65,0,1.46
9037,01/12/2020 13:00:00,711.82,11779,946.91,0,9.46,331.57,0,1.46
9038,01/12/2020 14:00:00,720.70,11575,701.99,0,9.32,278.85,0,1.46
9039,01/12/2020 15:00:00,721.35,11173.67,606.89,0,9.5,292.13,0,1.46
9040,01/12/2020 16:00:00,721.56,10866.67,549.37,0,9.52,300.23,0,1.46
9041,01/12/2020 17:00:00,723.06,10852.5,549.21,0,9.42,275.33,0,1.46
9042,01/12/2020 18:00:00,725.71,10909.67,561.61,0,9.37,229.33,0,1.46
9043,01/12/2020 19:00:00,729.97,11302.17,554.12,0,9.76,180.43,0,1.48
9044,01/12/2020 20:00:00,723.10,11700.5,650.86,0,9.45,170.7,0,99.03
9045,01/12/2020 21:00:00,671.92,12051.67,689.74,0,9.25,186.4,0,1074.27
9046,01/12/2020 22:00:00,619.44,12225,631.87,0,9.58,168.11,0,2341.78
9047,01/12/2020 23:00:00,578.21,11931.17,650.36,0,9.43,151.86,0,3355.75
9048,01/13/2020 00:00:00,559.59,11701.5,649.02,0,30.44,157.4,0,3782.98
9049,01/13/2020 01:00:00,549.58,11832.5,792.01,0,71.8,139.51,0,4060.35
9050,01/13/2020 02:00:00,541.59,11849.83,730.07,0,71.84,157.43,0,4318.2
9051,01/13/2020 03:00:00,531.63,11897.33,823.91,0,71.95,179.93,0,4608.22
9052,01/13/2020 04:00:00,535.61,11865,870.52,0,60.17,211.43,0,4430.07
9053,01/13/2020 05:00:00,549.65,12444.33,898.12,0,60.86,219.72,0,4188.18
9054,01/13/2020 06:00:00,572.28,12729.83,1000.57,0,64.69,263.78,0,3493.67
9055,01/13/2020 07:00:00,620.03,12949.33,1130.37,0,72.13,303.18,2.22,2090.05
