,UTC time,actual_carbon_intensity_direct,forecasted_carbon_intensity_direct
115,2021-07-02 19:00:00,715.03,678.57
116,2021-07-02 20:00:00,699.93,663.6
117,2021-07-02 21:00:00,697.73,644.8
118,2021-07-02 22:00:00,676.81,618.64
119,2021-07-02 23:00:00,646.12,601.53
120,2021-07-03 00:00:00,615.66,566.05
121,2021-07-03 01:00:00,609.55,553.5
122,2021-07-03 02:00:00,603.19,541.77
123,2021-07-03 03:00:00,605.85,541.88
124,2021-07-03 04:00:00,612.05,549.9
125,2021-07-03 05:00:00,624.94,572.05
126,2021-07-03 06:00:00,618.66,601.71
127,2021-07-03 07:00:00,638.1,627.39
128,2021-07-03 08:00:00,641.4,646.41
129,2021-07-03 09:00:00,642.34,650.87
130,2021-07-03 10:00:00,646.67,654.38
131,2021-07-03 11:00:00,648.98,656.98
132,2021-07-03 12:00:00,672.89,668.21
133,2021-07-03 13:00:00,677.77,674.8
134,2021-07-03 14:00:00,687.98,662.0
135,2021-07-03 15:00:00,684.46,652.64
136,2021-07-03 16:00:00,687.83,657.82
137,2021-07-03 17:00:00,685.91,670.97
138,2021-07-03 18:00:00,681.09,674.76
139,2021-07-03 19:00:00,680.56,676.16
140,2021-07-03 20:00:00,682.62,658.78
141,2021-07-03 21:00:00,684.32,635.34
142,2021-07-03 22:00:00,624.32,606.8
143,2021-07-03 23:00:00,507.95,588.88
144,2021-07-04 00:00:00,450.02,545.17
145,2021-07-04 01:00:00,433.75,536.83
146,2021-07-04 02:00:00,432.05,531.71
147,2021-07-04 03:00:00,431.37,533.86
148,2021-07-04 04:00:00,445.68,545.35
149,2021-07-04 05:00:00,488.43,571.31
150,2021-07-04 06:00:00,547.36,603.29
151,2021-07-04 07:00:00,623.18,629.98
152,2021-07-04 08:00:00,649.24,647.86
153,2021-07-04 09:00:00,651.05,648.06
154,2021-07-04 10:00:00,649.91,648.56
155,2021-07-04 11:00:00,648.05,650.85
156,2021-07-04 12:00:00,658.27,660.87
157,2021-07-04 13:00:00,654.71,667.5
158,2021-07-04 14:00:00,649.73,657.56
159,2021-07-04 15:00:00,654.69,650.08
160,2021-07-04 16:00:00,652.88,653.19
161,2021-07-04 17:00:00,648.44,662.74
162,2021-07-04 18:00:00,655.71,668.29
163,2021-07-04 19:00:00,672.11,669.99
164,2021-07-04 20:00:00,667.87,647.36
165,2021-07-04 21:00:00,658.69,615.85
166,2021-07-04 22:00:00,599.02,585.19
167,2021-07-04 23:00:00,525.05,566.65
168,2021-07-05 00:00:00,489.35,547.08
169,2021-07-05 01:00:00,442.94,529.0
170,2021-07-05 02:00:00,434.09,523.43
171,2021-07-05 03:00:00,434.33,520.13
172,2021-07-05 04:00:00,451.33,529.39
173,2021-07-05 05:00:00,482.31,549.27
174,2021-07-05 06:00:00,544.06,575.18
175,2021-07-05 07:00:00,598.35,600.13
176,2021-07-05 08:00:00,612.63,630.16
177,2021-07-05 09:00:00,604.63,644.77
178,2021-07-05 10:00:00,603.39,648.88
179,2021-07-05 11:00:00,607.36,651.7
180,2021-07-05 12:00:00,627.38,654.17
181,2021-07-05 13:00:00,639.32,653.8
182,2021-07-05 14:00:00,645.16,645.8
183,2021-07-05 15:00:00,650.24,644.8
184,2021-07-05 16:00:00,668.22,652.28
185,2021-07-05 17:00:00,694.19,661.27
186,2021-07-05 18:00:00,700.85,666.44
187,2021-07-05 19:00:00,692.86,668.77
188,2021-07-05 20:00:00,681.62,658.56
189,2021-07-05 21:00:00,652.78,632.75
190,2021-07-05 22:00:00,593.73,604.74
191,2021-07-05 23:00:00,534.18,579.19
192,2021-07-03 00:00:00,615.66,584.97
193,2021-07-03 01:00:00,609.55,569.69
194,2021-07-03 02:00:00,603.19,556.03
195,2021-07-03 03:00:00,605.85,555.7
196,2021-07-03 04:00:00,612.05,563.43
197,2021-07-03 05:00:00,624.94,582.86
198,2021-07-03 06:00:00,618.66,609.41
199,2021-07-03 07:00:00,638.1,630.94
200,2021-07-03 08:00:00,641.4,647.9
201,2021-07-03 09:00:00,642.34,652.78
202,2021-07-03 10:00:00,646.67,657.81
203,2021-07-03 11:00:00,648.98,660.91
204,2021-07-03 12:00:00,672.89,673.43
205,2021-07-03 13:00:00,677.77,679.85
206,2021-07-03 14:00:00,687.98,668.32
207,2021-07-03 15:00:00,684.46,663.69
208,2021-07-03 16:00:00,687.83,674.85
209,2021-07-03 17:00:00,685.91,694.09
210,2021-07-03 18:00:00,681.09,698.29
211,2021-07-03 19:00:00,680.56,697.92
212,2021-07-03 20:00:00,682.62,679.36
213,2021-07-03 21:00:00,684.32,656.84
214,2021-07-03 22:00:00,624.32,626.98
215,2021-07-03 23:00:00,507.95,607.59
216,2021-07-04 00:00:00,450.02,560.34
217,2021-07-04 01:00:00,433.75,551.49
218,2021-07-04 02:00:00,432.05,546.18
219,2021-07-04 03:00:00,431.37,548.36
220,2021-07-04 04:00:00,445.68,559.73
221,2021-07-04 05:00:00,488.43,583.47
222,2021-07-04 06:00:00,547.36,611.99
223,2021-07-04 07:00:00,623.18,634.95
224,2021-07-04 08:00:00,649.24,651.48
225,2021-07-04 09:00:00,651.05,653.73
226,2021-07-04 10:00:00,649.91,654.18
227,2021-07-04 11:00:00,648.05,656.3
228,2021-07-04 12:00:00,658.27,666.68
229,2021-07-04 13:00:00,654.71,673.8
230,2021-07-04 14:00:00,649.73,664.41
231,2021-07-04 15:00:00,654.69,659.35
232,2021-07-04 16:00:00,652.88,664.73
233,2021-07-04 17:00:00,648.44,675.89
234,2021-07-04 18:00:00,655.71,680.51
235,2021-07-04 19:00:00,672.11,681.0
236,2021-07-04 20:00:00,667.87,657.51
237,2021-07-04 21:00:00,658.69,628.27
238,2021-07-04 22:00:00,599.02,598.39
239,2021-07-04 23:00:00,525.05,580.08
240,2021-07-05 00:00:00,489.35,541.35
241,2021-07-05 01:00:00,442.94,532.27
242,2021-07-05 02:00:00,434.09,527.29
243,2021-07-05 03:00:00,434.33,530.32
244,2021-07-05 04:00:00,451.33,542.67
245,2021-07-05 05:00:00,482.31,570.36
246,2021-07-05 06:00:00,544.06,605.22
247,2021-07-05 07:00:00,598.35,634.61
248,2021-07-05 08:00:00,612.63,652.98
249,2021-07-05 09:00:00,604.63,650.39
250,2021-07-05 10:00:00,603.39,649.53
251,2021-07-05 11:00:00,607.36,650.24
252,2021-07-05 12:00:00,627.38,659.14
253,2021-07-05 13:00:00,639.32,665.65
254,2021-07-05 14:00:00,645.16,655.39
255,2021-07-05 15:00:00,650.24,649.88
256,2021-07-05 16:00:00,668.22,656.15
257,2021-07-05 17:00:00,694.19,668.77
258,2021-07-05 18:00:00,700.85,675.5
259,2021-07-05 19:00:00,692.86,676.5
260,2021-07-05 20:00:00,681.62,654.26
261,2021-07-05 21:00:00,652.78,619.12
262,2021-07-05 22:00:00,593.73,585.01
263,2021-07-05 23:00:00,534.18,563.91
264,2021-07-06 00:00:00,508.07,546.26
265,2021-07-06 01:00:00,483.39,532.73
266,2021-07-06 02:00:00,461.09,523.14
267,2021-07-06 03:00:00,467.59,524.13
268,2021-07-06 04:00:00,481.48,533.95
269,2021-07-06 05:00:00,534.11,561.23
270,2021-07-06 06:00:00,572.98,598.29
271,2021-07-06 07:00:00,617.51,632.2
272,2021-07-06 08:00:00,618.68,655.82
273,2021-07-06 09:00:00,619.9,655.59
274,2021-07-06 10:00:00,619.74,655.18
275,2021-07-06 11:00:00,632.96,653.7
276,2021-07-06 12:00:00,655.41,658.99
277,2021-07-06 13:00:00,670.63,661.71
278,2021-07-06 14:00:00,674.12,648.34
279,2021-07-06 15:00:00,690.22,639.83
280,2021-07-06 16:00:00,699.38,646.89
281,2021-07-06 17:00:00,707.03,661.77
282,2021-07-06 18:00:00,711.22,669.97
283,2021-07-06 19:00:00,707.58,673.31
284,2021-07-06 20:00:00,679.0,659.19
285,2021-07-06 21:00:00,650.62,628.43
286,2021-07-06 22:00:00,583.25,595.07
287,2021-07-06 23:00:00,520.07,572.85
288,2021-07-04 00:00:00,450.02,546.36
289,2021-07-04 01:00:00,433.75,538.77
290,2021-07-04 02:00:00,432.05,533.39
291,2021-07-04 03:00:00,431.37,540.16
292,2021-07-04 04:00:00,445.68,554.64
293,2021-07-04 05:00:00,488.43,583.11
294,2021-07-04 06:00:00,547.36,614.83
295,2021-07-04 07:00:00,623.18,638.01
296,2021-07-04 08:00:00,649.24,650.85
297,2021-07-04 09:00:00,651.05,650.05
298,2021-07-04 10:00:00,649.91,649.99
299,2021-07-04 11:00:00,648.05,652.07
300,2021-07-04 12:00:00,658.27,664.35
301,2021-07-04 13:00:00,654.71,672.13
302,2021-07-04 14:00:00,649.73,660.99
303,2021-07-04 15:00:00,654.69,653.8
304,2021-07-04 16:00:00,652.88,659.3
305,2021-07-04 17:00:00,648.44,671.57
306,2021-07-04 18:00:00,655.71,677.56
307,2021-07-04 19:00:00,672.11,678.63
308,2021-07-04 20:00:00,667.87,652.2
309,2021-07-04 21:00:00,658.69,623.56
310,2021-07-04 22:00:00,599.02,591.35
311,2021-07-04 23:00:00,525.05,570.11
312,2021-07-05 00:00:00,489.35,529.85
313,2021-07-05 01:00:00,442.94,522.04
314,2021-07-05 02:00:00,434.09,518.15
315,2021-07-05 03:00:00,434.33,525.34
316,2021-07-05 04:00:00,451.33,540.79
317,2021-07-05 05:00:00,482.31,572.78
318,2021-07-05 06:00:00,544.06,609.91
319,2021-07-05 07:00:00,598.35,638.97
320,2021-07-05 08:00:00,612.63,652.58
321,2021-07-05 09:00:00,604.63,649.45
322,2021-07-05 10:00:00,603.39,647.8
323,2021-07-05 11:00:00,607.36,648.75
324,2021-07-05 12:00:00,627.38,659.45
325,2021-07-05 13:00:00,639.32,667.13
326,2021-07-05 14:00:00,645.16,656.45
327,2021-07-05 15:00:00,650.24,649.89
328,2021-07-05 16:00:00,668.22,655.83
329,2021-07-05 17:00:00,694.19,667.48
330,2021-07-05 18:00:00,700.85,673.85
331,2021-07-05 19:00:00,692.86,674.25
332,2021-07-05 20:00:00,681.62,649.86
333,2021-07-05 21:00:00,652.78,615.12
334,2021-07-05 22:00:00,593.73,579.25
335,2021-07-05 23:00:00,534.18,554.96
336,2021-07-06 00:00:00,508.07,528.7
337,2021-07-06 01:00:00,483.39,518.15
338,2021-07-06 02:00:00,461.09,511.78
339,2021-07-06 03:00:00,467.59,517.41
340,2021-07-06 04:00:00,481.48,531.82
341,2021-07-06 05:00:00,534.11,564.87
342,2021-07-06 06:00:00,572.98,605.28
343,2021-07-06 07:00:00,617.51,638.89
344,2021-07-06 08:00:00,618.68,656.82
345,2021-07-06 09:00:00,619.9,654.28
346,2021-07-06 10:00:00,619.74,652.93
347,2021-07-06 11:00:00,632.96,653.03
348,2021-07-06 12:00:00,655.41,662.11
349,2021-07-06 13:00:00,670.63,668.32
350,2021-07-06 14:00:00,674.12,656.26
351,2021-07-06 15:00:00,690.22,648.48
352,2021-07-06 16:00:00,699.38,654.67
353,2021-07-06 17:00:00,707.03,666.93
354,2021-07-06 18:00:00,711.22,674.1
355,2021-07-06 19:00:00,707.58,675.09
356,2021-07-06 20:00:00,679.0,653.63
357,2021-07-06 21:00:00,650.62,618.41
358,2021-07-06 22:00:00,583.25,581.5
359,2021-07-06 23:00:00,520.07,556.03
360,2021-07-07 00:00:00,490.14,537.23
361,2021-07-07 01:00:00,470.09,522.57
362,2021-07-07 02:00:00,448.85,512.37
363,2021-07-07 03:00:00,454.1,516.21
364,2021-07-07 04:00:00,480.99,528.77
365,2021-07-07 05:00:00,514.01,560.94
366,2021-07-07 06:00:00,561.5,602.23
367,2021-07-07 07:00:00,612.7,638.58
368,2021-07-07 08:00:00,616.84,662.08
369,2021-07-07 09:00:00,609.02,660.56
370,2021-07-07 10:00:00,606.83,659.41
371,2021-07-07 11:00:00,616.13,657.5
372,2021-07-07 12:00:00,638.49,663.68
373,2021-07-07 13:00:00,646.15,667.29
374,2021-07-07 14:00:00,665.72,654.0
375,2021-07-07 15:00:00,675.38,645.7
376,2021-07-07 16:00:00,681.74,654.03
377,2021-07-07 17:00:00,679.44,668.9
378,2021-07-07 18:00:00,678.0,676.24
379,2021-07-07 19:00:00,678.73,677.99
380,2021-07-07 20:00:00,661.24,662.17
381,2021-07-07 21:00:00,636.83,630.34
382,2021-07-07 22:00:00,579.38,593.78
383,2021-07-07 23:00:00,531.07,567.08
384,2021-07-05 00:00:00,489.35,496.39
385,2021-07-05 01:00:00,442.94,478.13
386,2021-07-05 02:00:00,434.09,474.75
387,2021-07-05 03:00:00,434.33,477.62
388,2021-07-05 04:00:00,451.33,494.31
389,2021-07-05 05:00:00,482.31,528.06
390,2021-07-05 06:00:00,544.06,570.96
391,2021-07-05 07:00:00,598.35,608.15
392,2021-07-05 08:00:00,612.63,641.01
393,2021-07-05 09:00:00,604.63,646.93
394,2021-07-05 10:00:00,603.39,644.22
395,2021-07-05 11:00:00,607.36,645.24
396,2021-07-05 12:00:00,627.38,647.97
397,2021-07-05 13:00:00,639.32,648.24
398,2021-07-05 14:00:00,645.16,638.88
399,2021-07-05 15:00:00,650.24,639.55
400,2021-07-05 16:00:00,668.22,651.25
401,2021-07-05 17:00:00,694.19,663.72
402,2021-07-05 18:00:00,700.85,674.28
403,2021-07-05 19:00:00,692.86,673.65
404,2021-07-05 20:00:00,681.62,659.39
405,2021-07-05 21:00:00,652.78,615.83
406,2021-07-05 22:00:00,593.73,573.13
407,2021-07-05 23:00:00,534.18,536.58
408,2021-07-06 00:00:00,508.07,501.78
409,2021-07-06 01:00:00,483.39,488.14
410,2021-07-06 02:00:00,461.09,481.47
411,2021-07-06 03:00:00,467.59,487.32
412,2021-07-06 04:00:00,481.48,504.21
413,2021-07-06 05:00:00,534.11,543.36
414,2021-07-06 06:00:00,572.98,594.34
415,2021-07-06 07:00:00,617.51,638.45
416,2021-07-06 08:00:00,618.68,659.88
417,2021-07-06 09:00:00,619.9,655.3
418,2021-07-06 10:00:00,619.74,651.82
419,2021-07-06 11:00:00,632.96,649.38
420,2021-07-06 12:00:00,655.41,654.84
421,2021-07-06 13:00:00,670.63,658.12
422,2021-07-06 14:00:00,674.12,644.25
423,2021-07-06 15:00:00,690.22,637.51
424,2021-07-06 16:00:00,699.38,646.88
425,2021-07-06 17:00:00,707.03,662.96
426,2021-07-06 18:00:00,711.22,674.72
427,2021-07-06 19:00:00,707.58,676.07
428,2021-07-06 20:00:00,679.0,656.83
429,2021-07-06 21:00:00,650.62,611.79
430,2021-07-06 22:00:00,583.25,567.22
431,2021-07-06 23:00:00,520.07,535.41
432,2021-07-07 00:00:00,490.14,512.71
433,2021-07-07 01:00:00,470.09,499.01
434,2021-07-07 02:00:00,448.85,491.13
435,2021-07-07 03:00:00,454.1,495.83
436,2021-07-07 04:00:00,480.99,511.61
437,2021-07-07 05:00:00,514.01,549.13
438,2021-07-07 06:00:00,561.5,597.71
439,2021-07-07 07:00:00,612.7,640.18
440,2021-07-07 08:00:00,616.84,662.08
441,2021-07-07 09:00:00,609.02,659.33
442,2021-07-07 10:00:00,606.83,656.76
443,2021-07-07 11:00:00,616.13,654.72
444,2021-07-07 12:00:00,638.49,660.73
445,2021-07-07 13:00:00,646.15,664.31
446,2021-07-07 14:00:00,665.72,650.09
447,2021-07-07 15:00:00,675.38,641.9
448,2021-07-07 16:00:00,681.74,649.54
449,2021-07-07 17:00:00,679.44,664.53
450,2021-07-07 18:00:00,678.0,675.62
451,2021-07-07 19:00:00,678.73,678.25
452,2021-07-07 20:00:00,661.24,658.48
453,2021-07-07 21:00:00,636.83,616.8
454,2021-07-07 22:00:00,579.38,574.51
455,2021-07-07 23:00:00,531.07,544.59
456,2021-07-08 00:00:00,511.35,529.03
457,2021-07-08 01:00:00,501.79,511.94
458,2021-07-08 02:00:00,499.05,500.34
459,2021-07-08 03:00:00,508.15,503.16
460,2021-07-08 04:00:00,523.66,516.41
461,2021-07-08 05:00:00,547.62,550.75
462,2021-07-08 06:00:00,580.4,596.54
463,2021-07-08 07:00:00,609.92,638.09
464,2021-07-08 08:00:00,607.12,665.7
465,2021-07-08 09:00:00,597.49,663.79
466,2021-07-08 10:00:00,593.1,662.45
467,2021-07-08 11:00:00,604.87,659.55
468,2021-07-08 12:00:00,617.09,664.25
469,2021-07-08 13:00:00,628.95,666.38
470,2021-07-08 14:00:00,646.14,651.54
471,2021-07-08 15:00:00,652.11,642.9
472,2021-07-08 16:00:00,663.04,652.1
473,2021-07-08 17:00:00,673.66,668.84
474,2021-07-08 18:00:00,674.82,678.34
475,2021-07-08 19:00:00,690.91,681.13
476,2021-07-08 20:00:00,668.1,666.63
477,2021-07-08 21:00:00,631.01,631.45
478,2021-07-08 22:00:00,618.26,591.5
479,2021-07-08 23:00:00,587.29,561.79
480,2021-07-06 00:00:00,508.07,491.74
481,2021-07-06 01:00:00,483.39,477.35
482,2021-07-06 02:00:00,461.09,470.95
483,2021-07-06 03:00:00,467.59,475.17
484,2021-07-06 04:00:00,481.48,489.56
485,2021-07-06 05:00:00,534.11,525.11
486,2021-07-06 06:00:00,572.98,574.48
487,2021-07-06 07:00:00,617.51,617.69
488,2021-07-06 08:00:00,618.68,641.88
489,2021-07-06 09:00:00,619.9,635.31
490,2021-07-06 10:00:00,619.74,632.83
491,2021-07-06 11:00:00,632.96,632.34
492,2021-07-06 12:00:00,655.41,639.32
493,2021-07-06 13:00:00,670.63,643.66
494,2021-07-06 14:00:00,674.12,631.82
495,2021-07-06 15:00:00,690.22,628.65
496,2021-07-06 16:00:00,699.38,641.82
497,2021-07-06 17:00:00,707.03,660.27
498,2021-07-06 18:00:00,711.22,673.08
499,2021-07-06 19:00:00,707.58,671.56
500,2021-07-06 20:00:00,679.0,654.04
501,2021-07-06 21:00:00,650.62,605.68
502,2021-07-06 22:00:00,583.25,559.71
503,2021-07-06 23:00:00,520.07,527.85
504,2021-07-07 00:00:00,490.14,504.78
505,2021-07-07 01:00:00,470.09,491.95
506,2021-07-07 02:00:00,448.85,485.06
507,2021-07-07 03:00:00,454.1,489.06
508,2021-07-07 04:00:00,480.99,503.4
509,2021-07-07 05:00:00,514.01,539.24
510,2021-07-07 06:00:00,561.5,587.84
511,2021-07-07 07:00:00,612.7,631.07
512,2021-07-07 08:00:00,616.84,652.72
513,2021-07-07 09:00:00,609.02,649.02
514,2021-07-07 10:00:00,606.83,646.54
515,2021-07-07 11:00:00,616.13,645.16
516,2021-07-07 12:00:00,638.49,651.57
517,2021-07-07 13:00:00,646.15,655.51
518,2021-07-07 14:00:00,665.72,642.22
519,2021-07-07 15:00:00,675.38,635.71
520,2021-07-07 16:00:00,681.74,644.8
521,2021-07-07 17:00:00,679.44,660.96
522,2021-07-07 18:00:00,678.0,672.91
523,2021-07-07 19:00:00,678.73,673.98
524,2021-07-07 20:00:00,661.24,653.68
525,2021-07-07 21:00:00,636.83,608.94
526,2021-07-07 22:00:00,579.38,565.85
527,2021-07-07 23:00:00,531.07,537.0
528,2021-07-08 00:00:00,511.35,520.17
529,2021-07-08 01:00:00,501.79,505.22
530,2021-07-08 02:00:00,499.05,495.42
531,2021-07-08 03:00:00,508.15,497.48
532,2021-07-08 04:00:00,523.66,510.24
533,2021-07-08 05:00:00,547.62,543.68
534,2021-07-08 06:00:00,580.4,589.63
535,2021-07-08 07:00:00,609.92,631.71
536,2021-07-08 08:00:00,607.12,657.19
537,2021-07-08 09:00:00,597.49,655.8
538,2021-07-08 10:00:00,593.1,655.07
539,2021-07-08 11:00:00,604.87,653.82
540,2021-07-08 12:00:00,617.09,660.26
541,2021-07-08 13:00:00,628.95,663.79
542,2021-07-08 14:00:00,646.14,649.48
543,2021-07-08 15:00:00,652.11,641.38
544,2021-07-08 16:00:00,663.04,649.48
545,2021-07-08 17:00:00,673.66,665.4
546,2021-07-08 18:00:00,674.82,675.83
547,2021-07-08 19:00:00,690.91,678.0
548,2021-07-08 20:00:00,668.1,659.92
549,2021-07-08 21:00:00,631.01,620.57
550,2021-07-08 22:00:00,618.26,579.77
551,2021-07-08 23:00:00,587.29,551.68
552,2021-07-09 00:00:00,549.9,528.58
553,2021-07-09 01:00:00,539.76,512.44
554,2021-07-09 02:00:00,530.61,502.91
555,2021-07-09 03:00:00,509.88,503.3
556,2021-07-09 04:00:00,482.94,515.14
557,2021-07-09 05:00:00,492.84,546.42
558,2021-07-09 06:00:00,522.61,588.93
559,2021-07-09 07:00:00,593.52,628.87
560,2021-07-09 08:00:00,615.39,658.93
561,2021-07-09 09:00:00,612.32,661.42
562,2021-07-09 10:00:00,615.06,660.85
563,2021-07-09 11:00:00,621.67,660.18
564,2021-07-09 12:00:00,643.28,665.15
565,2021-07-09 13:00:00,659.98,667.31
566,2021-07-09 14:00:00,669.43,653.68
567,2021-07-09 15:00:00,679.08,645.84
568,2021-07-09 16:00:00,673.15,652.48
569,2021-07-09 17:00:00,671.6,665.77
570,2021-07-09 18:00:00,667.2,675.38
571,2021-07-09 19:00:00,663.11,678.54
572,2021-07-09 20:00:00,666.0,661.87
573,2021-07-09 21:00:00,661.39,625.69
574,2021-07-09 22:00:00,579.3,587.59
575,2021-07-09 23:00:00,499.73,559.98
576,2021-07-07 00:00:00,490.14,508.55
577,2021-07-07 01:00:00,470.09,495.59
578,2021-07-07 02:00:00,448.85,488.73
579,2021-07-07 03:00:00,454.1,493.65
580,2021-07-07 04:00:00,480.99,508.7
581,2021-07-07 05:00:00,514.01,543.25
582,2021-07-07 06:00:00,561.5,590.04
583,2021-07-07 07:00:00,612.7,628.69
584,2021-07-07 08:00:00,616.84,647.57
585,2021-07-07 09:00:00,609.02,641.26
586,2021-07-07 10:00:00,606.83,639.33
587,2021-07-07 11:00:00,616.13,639.89
588,2021-07-07 12:00:00,638.49,650.29
589,2021-07-07 13:00:00,646.15,657.67
590,2021-07-07 14:00:00,665.72,647.42
591,2021-07-07 15:00:00,675.38,646.45
592,2021-07-07 16:00:00,681.74,660.99
593,2021-07-07 17:00:00,679.44,681.14
594,2021-07-07 18:00:00,678.0,690.49
595,2021-07-07 19:00:00,678.73,686.81
596,2021-07-07 20:00:00,661.24,664.22
597,2021-07-07 21:00:00,636.83,616.43
598,2021-07-07 22:00:00,579.38,570.52
599,2021-07-07 23:00:00,531.07,539.9
600,2021-07-08 00:00:00,511.35,519.89
601,2021-07-08 01:00:00,501.79,505.17
602,2021-07-08 02:00:00,499.05,495.94
603,2021-07-08 03:00:00,508.15,499.18
604,2021-07-08 04:00:00,523.66,512.89
