UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-01-27 00:00:00,0.0,332.0,0.0,50.0,332.0,29.0,4.0
2023-01-27 01:00:00,0.0,342.0,0.0,49.0,336.0,27.0,0.0
2023-01-27 02:00:00,0.0,316.0,0.0,45.0,354.0,27.0,0.0
2023-01-27 03:00:00,0.0,363.0,0.0,40.0,374.0,28.0,0.0
2023-01-27 04:00:00,0.0,363.0,0.0,38.0,401.0,26.0,0.0
2023-01-27 05:00:00,0.0,362.0,0.0,42.0,377.0,27.0,0.0
2023-01-27 06:00:00,0.0,362.0,0.0,40.0,376.0,26.0,0.0
2023-01-27 07:00:00,0.0,300.0,0.0,39.0,425.0,27.0,0.0
2023-01-27 08:00:00,0.0,303.0,0.0,41.0,418.0,27.0,0.0
2023-01-27 09:00:00,0.0,359.0,0.0,39.0,291.0,27.0,0.0
2023-01-27 10:00:00,0.0,361.0,0.0,40.0,335.0,28.0,0.0
2023-01-27 11:00:00,0.0,360.0,0.0,43.0,390.0,28.0,0.0
2023-01-27 12:00:00,0.0,361.0,0.0,41.0,419.0,27.0,0.0
2023-01-27 13:00:00,0.0,360.0,0.0,42.0,423.0,28.0,0.0
2023-01-27 14:00:00,0.0,360.0,0.0,45.0,390.0,27.0,0.0
2023-01-27 15:00:00,0.0,335.0,0.0,43.0,333.0,28.0,0.0
2023-01-27 16:00:00,0.0,360.0,0.0,46.0,300.0,28.0,0.0
2023-01-27 17:00:00,0.0,353.0,0.0,47.0,254.0,28.0,3.0
2023-01-27 18:00:00,0.0,365.0,0.0,49.0,181.0,29.0,9.0
2023-01-27 19:00:00,0.0,357.0,0.0,45.0,171.0,28.0,9.0
2023-01-27 20:00:00,0.0,379.0,0.0,52.0,216.0,27.0,9.0
2023-01-27 21:00:00,0.0,341.0,0.0,48.0,171.0,27.0,9.0
2023-01-27 22:00:00,0.0,351.0,0.0,48.0,165.0,29.0,9.0
2023-01-27 23:00:00,0.0,340.0,0.0,50.0,192.0,28.0,10.0
