UTC time,coal,nat_gas,hydro,wind,other
2023-12-17 00:00:00,0,819.0,84.0,20.0,26.0
2023-12-17 01:00:00,0,822.0,85.0,68.0,26.0
2023-12-17 02:00:00,0,822.0,83.0,49.0,26.0
2023-12-17 03:00:00,0,825.0,87.0,25.0,26.0
2023-12-17 04:00:00,0,723.0,82.0,18.0,25.0
2023-12-17 05:00:00,0,713.0,85.0,14.0,25.0
2023-12-17 06:00:00,0,713.0,83.0,10.0,27.0
2023-12-17 07:00:00,0,714.0,87.0,2.0,26.0
2023-12-17 08:00:00,0,714.0,89.0,1.0,25.0
2023-12-17 09:00:00,0,761.0,79.0,1.0,26.0
2023-12-17 10:00:00,0,771.0,79.0,1.0,25.0
2023-12-17 11:00:00,0,770.0,84.0,2.0,25.0
2023-12-17 12:00:00,0,733.0,80.0,4.0,26.0
2023-12-17 13:00:00,0,714.0,82.0,16.0,25.0
2023-12-17 14:00:00,0,716.0,130.0,11.0,26.0
2023-12-17 15:00:00,0,715.0,132.0,7.0,26.0
2023-12-17 16:00:00,0,712.0,130.0,16.0,27.0
2023-12-17 17:00:00,0,714.0,80.0,6.0,26.0
2023-12-17 18:00:00,0,728.0,79.0,1.0,26.0
2023-12-17 19:00:00,0,784.0,115.0,6.0,26.0
2023-12-17 20:00:00,0,822.0,118.0,8.0,25.0
2023-12-17 21:00:00,0,769.0,120.0,8.0,25.0
2023-12-17 22:00:00,0,712.0,118.0,5.0,25.0
2023-12-17 23:00:00,0,707.0,119.0,13.0,25.0
