UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-11-28 00:00:00,0.0,835.0,0.0,47.0,1.0,27.0,0.0
2023-11-28 01:00:00,0.0,871.0,0.0,138.0,1.0,27.0,0.0
2023-11-28 02:00:00,0.0,921.0,0.0,143.0,1.0,26.0,0.0
2023-11-28 03:00:00,0.0,950.0,0.0,143.0,1.0,26.0,0.0
2023-11-28 04:00:00,0.0,952.0,0.0,136.0,1.0,28.0,0.0
2023-11-28 05:00:00,0.0,954.0,0.0,55.0,2.0,28.0,0.0
2023-11-28 06:00:00,0.0,954.0,0.0,64.0,6.0,29.0,0.0
2023-11-28 07:00:00,0.0,954.0,0.0,43.0,12.0,29.0,0.0
2023-11-28 08:00:00,0.0,931.0,0.0,45.0,17.0,28.0,0.0
2023-11-28 09:00:00,0.0,932.0,0.0,47.0,8.0,28.0,0.0
2023-11-28 10:00:00,0.0,934.0,0.0,44.0,4.0,28.0,0.0
2023-11-28 11:00:00,0.0,937.0,0.0,45.0,6.0,29.0,0.0
2023-11-28 12:00:00,0.0,953.0,0.0,43.0,3.0,29.0,0.0
2023-11-28 13:00:00,0.0,962.0,0.0,44.0,4.0,28.0,0.0
2023-11-28 14:00:00,0.0,958.0,0.0,138.0,2.0,28.0,0.0
2023-11-28 15:00:00,0.0,949.0,0.0,142.0,1.0,27.0,0.0
2023-11-28 16:00:00,0.0,949.0,0.0,140.0,1.0,28.0,0.0
2023-11-28 17:00:00,0.0,948.0,0.0,143.0,1.0,28.0,0.0
2023-11-28 18:00:00,0.0,948.0,0.0,142.0,1.0,27.0,0.0
2023-11-28 19:00:00,0.0,945.0,0.0,64.0,1.0,27.0,0.0
2023-11-28 20:00:00,0.0,941.0,0.0,47.0,4.0,28.0,3.0
2023-11-28 21:00:00,0.0,938.0,0.0,44.0,12.0,28.0,3.0
2023-11-28 22:00:00,0.0,938.0,0.0,43.0,15.0,28.0,1.0
2023-11-28 23:00:00,0.0,900.0,0.0,43.0,16.0,27.0,0.0
