UTC time,coal,nat_gas,hydro,wind,other
2023-07-25 00:00:00,0,953.0,134.0,326.0,26.0
2023-07-25 01:00:00,0,931.0,133.0,314.0,25.0
2023-07-25 02:00:00,0,891.0,132.0,350.0,27.0
2023-07-25 03:00:00,0,870.0,133.0,394.0,27.0
2023-07-25 04:00:00,0,750.0,122.0,384.0,26.0
2023-07-25 05:00:00,0,965.0,25.0,379.0,27.0
2023-07-25 06:00:00,0,964.0,26.0,327.0,27.0
2023-07-25 07:00:00,0,973.0,26.0,288.0,27.0
2023-07-25 08:00:00,0,895.0,25.0,289.0,28.0
2023-07-25 09:00:00,0,955.0,27.0,274.0,26.0
2023-07-25 10:00:00,0,856.0,26.0,160.0,27.0
2023-07-25 11:00:00,0,928.0,26.0,110.0,27.0
2023-07-25 12:00:00,0,786.0,25.0,70.0,27.0
2023-07-25 13:00:00,0,936.0,24.0,130.0,25.0
2023-07-25 14:00:00,0,934.0,24.0,118.0,23.0
2023-07-25 15:00:00,0,927.0,28.0,187.0,14.0
2023-07-25 16:00:00,0,911.0,26.0,235.0,4.0
2023-07-25 17:00:00,0,934.0,24.0,230.0,3.0
2023-07-25 18:00:00,0,941.0,30.0,260.0,3.0
2023-07-25 19:00:00,0,952.0,77.0,236.0,2.0
2023-07-25 20:00:00,0,975.0,85.0,210.0,4.0
2023-07-25 21:00:00,0,973.0,85.0,208.0,1.0
2023-07-25 22:00:00,0,971.0,86.0,136.0,1.0
2023-07-25 23:00:00,0,967.0,182.0,154.0,4.0
