UTC time,coal,nat_gas,hydro,wind,other
2023-03-06 00:00:00,0,882.0,45.0,109.0,24.0
2023-03-06 01:00:00,0,867.0,42.0,174.0,25.0
2023-03-06 02:00:00,0,883.0,45.0,196.0,25.0
2023-03-06 03:00:00,0,884.0,42.0,287.0,25.0
2023-03-06 04:00:00,0,886.0,42.0,294.0,24.0
2023-03-06 05:00:00,0,888.0,39.0,273.0,23.0
2023-03-06 06:00:00,0,889.0,38.0,293.0,21.0
2023-03-06 07:00:00,0,871.0,39.0,291.0,23.0
2023-03-06 08:00:00,0,856.0,37.0,291.0,23.0
2023-03-06 09:00:00,0,835.0,38.0,296.0,26.0
2023-03-06 10:00:00,0,812.0,36.0,284.0,25.0
2023-03-06 11:00:00,0,813.0,38.0,202.0,25.0
2023-03-06 12:00:00,0,803.0,38.0,194.0,24.0
2023-03-06 13:00:00,0,789.0,39.0,161.0,26.0
2023-03-06 14:00:00,0,866.0,37.0,117.0,25.0
2023-03-06 15:00:00,0,887.0,37.0,110.0,26.0
2023-03-06 16:00:00,0,852.0,36.0,124.0,25.0
2023-03-06 17:00:00,0,810.0,35.0,118.0,26.0
2023-03-06 18:00:00,0,885.0,37.0,104.0,26.0
2023-03-06 19:00:00,0,864.0,37.0,93.0,26.0
2023-03-06 20:00:00,0,885.0,37.0,78.0,25.0
2023-03-06 21:00:00,0,881.0,37.0,67.0,26.0
2023-03-06 22:00:00,0,804.0,39.0,95.0,25.0
2023-03-06 23:00:00,0,833.0,36.0,106.0,27.0
