Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
38328,2023-05-17 00:00:00,2024-07-17 00:00:00,3.1,213.18,0.0,190.0,0.0,278.0,1.0,4.0,2.0
38329,2023-05-17 01:00:00,2024-07-17 00:00:00,3.1,217.28,0.0,189.0,0.0,279.0,1.0,4.0,7.0
38330,2023-05-17 02:00:00,2024-07-17 00:00:00,3.1,226.21,0.0,205.0,0.0,276.0,4.0,4.0,7.0
38331,2023-05-17 03:00:00,2024-07-17 00:00:00,3.1,256.83,0.0,287.0,0.0,275.0,9.0,4.0,0.0
38332,2023-05-17 04:00:00,2024-07-17 00:00:00,3.1,226.66,0.0,233.0,0.0,277.0,24.0,4.0,0.0
38333,2023-05-17 05:00:00,2024-07-17 00:00:00,3.1,197.06,0.0,192.0,0.0,275.0,52.0,4.0,0.0
38334,2023-05-17 06:00:00,2024-07-17 00:00:00,3.1,226.41,0.0,224.0,0.0,274.0,15.0,4.0,0.0
38335,2023-05-17 07:00:00,2024-07-17 00:00:00,3.1,193.59,0.0,162.0,0.0,276.0,2.0,5.0,0.0
38336,2023-05-17 08:00:00,2024-07-17 00:00:00,3.1,118.87,0.0,72.0,0.0,274.0,4.0,4.0,0.0
38337,2023-05-17 09:00:00,2024-07-17 00:00:00,3.1,117.7,0.0,71.0,0.0,276.0,2.0,4.0,0.0
38338,2023-05-17 10:00:00,2024-07-17 00:00:00,3.1,116.64,0.0,70.0,0.0,276.0,2.0,4.0,0.0
38339,2023-05-17 11:00:00,2024-07-17 00:00:00,3.1,118.44,0.0,71.0,0.0,274.0,1.0,4.0,0.0
38340,2023-05-17 12:00:00,2024-07-17 00:00:00,3.1,118.44,0.0,71.0,0.0,274.0,1.0,4.0,0.0
38341,2023-05-17 13:00:00,2024-07-17 00:00:00,3.1,116.58,0.0,70.0,0.0,277.0,1.0,4.0,0.0
38342,2023-05-17 14:00:00,2024-07-17 00:00:00,3.1,118.22,0.0,71.0,0.0,274.0,10.0,4.0,1.0
38343,2023-05-17 15:00:00,2024-07-17 00:00:00,3.1,124.98,0.0,71.0,0.0,276.0,13.0,4.0,6.0
38344,2023-05-17 16:00:00,2024-07-17 00:00:00,3.1,155.32,0.0,97.0,0.0,277.0,10.0,3.0,10.0
38345,2023-05-17 17:00:00,2024-07-17 00:00:00,3.1,219.84,0.0,181.0,0.0,274.0,8.0,5.0,15.0
38346,2023-05-17 18:00:00,2024-07-17 00:00:00,3.1,240.22,0.0,230.0,0.0,278.0,17.0,4.0,15.0
38347,2023-05-17 19:00:00,2024-07-17 00:00:00,3.1,246.29,0.0,238.0,0.0,276.0,8.0,4.0,13.0
38348,2023-05-17 20:00:00,2024-07-17 00:00:00,3.1,254.02,0.0,253.0,0.0,276.0,5.0,4.0,13.0
38349,2023-05-17 21:00:00,2024-07-17 00:00:00,3.1,269.99,0.0,289.0,0.0,276.0,3.0,4.0,14.0
38350,2023-05-17 22:00:00,2024-07-17 00:00:00,3.1,285.6,0.0,328.0,0.0,274.0,2.0,4.0,15.0
38351,2023-05-17 23:00:00,2024-07-17 00:00:00,3.1,274.7,0.0,304.0,0.0,278.0,1.0,4.0,13.0
