Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
41928,2023-10-14 00:00:00,2024-07-17 00:00:00,3.1,373.22,0,668.0,168.0,57.0,4.0
41929,2023-10-14 01:00:00,2024-07-17 00:00:00,3.1,352.28,0,670.0,172.0,109.0,4.0
41930,2023-10-14 02:00:00,2024-07-17 00:00:00,3.1,353.22,0,674.0,173.0,107.0,4.0
41931,2023-10-14 03:00:00,2024-07-17 00:00:00,3.1,344.03,0,675.0,174.0,134.0,5.0
41932,2023-10-14 04:00:00,2024-07-17 00:00:00,3.1,345.07,0,680.0,173.0,133.0,4.0
41933,2023-10-14 05:00:00,2024-07-17 00:00:00,3.1,346.08,0,687.0,173.0,133.0,4.0
41934,2023-10-14 06:00:00,2024-07-17 00:00:00,3.1,347.38,0,671.0,163.0,132.0,4.0
41935,2023-10-14 07:00:00,2024-07-17 00:00:00,3.1,388.51,0,645.0,67.0,112.0,4.0
41936,2023-10-14 08:00:00,2024-07-17 00:00:00,3.1,384.42,0,440.0,68.0,63.0,5.0
41937,2023-10-14 09:00:00,2024-07-17 00:00:00,3.1,389.11,0,440.0,67.0,56.0,4.0
41938,2023-10-14 10:00:00,2024-07-17 00:00:00,3.1,384.13,0,438.0,67.0,63.0,4.0
41939,2023-10-14 11:00:00,2024-07-17 00:00:00,3.1,399.41,0,436.0,66.0,41.0,4.0
41940,2023-10-14 12:00:00,2024-07-17 00:00:00,3.1,399.59,0,437.0,67.0,40.0,4.0
41941,2023-10-14 13:00:00,2024-07-17 00:00:00,3.1,411.2,0,438.0,66.0,26.0,5.0
41942,2023-10-14 14:00:00,2024-07-17 00:00:00,3.1,387.6,0,439.0,67.0,58.0,4.0
41943,2023-10-14 15:00:00,2024-07-17 00:00:00,3.1,360.29,0,438.0,66.0,103.0,4.0
41944,2023-10-14 16:00:00,2024-07-17 00:00:00,3.1,335.38,0,440.0,119.0,100.0,4.0
41945,2023-10-14 17:00:00,2024-07-17 00:00:00,3.1,345.63,0,436.0,120.0,77.0,4.0
41946,2023-10-14 18:00:00,2024-07-17 00:00:00,3.1,343.64,0,434.0,120.0,81.0,5.0
41947,2023-10-14 19:00:00,2024-07-17 00:00:00,3.1,331.57,0,432.0,170.0,55.0,4.0
41948,2023-10-14 20:00:00,2024-07-17 00:00:00,3.1,344.44,0,431.0,169.0,30.0,4.0
41949,2023-10-14 21:00:00,2024-07-17 00:00:00,3.1,364.02,0,428.0,121.0,40.0,4.0
41950,2023-10-14 22:00:00,2024-07-17 00:00:00,3.1,355.41,0,426.0,120.0,55.0,4.0
41951,2023-10-14 23:00:00,2024-07-17 00:00:00,3.1,346.23,0,429.0,122.0,72.0,5.0
