UTC time,coal,nat_gas,hydro,wind,other
2023-11-12 00:00:00,0,432.0,154.0,438.0,25.0
2023-11-12 01:00:00,0,472.0,252.0,455.0,25.0
2023-11-12 02:00:00,0,485.0,180.0,413.0,25.0
2023-11-12 03:00:00,0,485.0,198.0,401.0,22.0
2023-11-12 04:00:00,0,485.0,165.0,385.0,25.0
2023-11-12 05:00:00,0,489.0,256.0,376.0,25.0
2023-11-12 06:00:00,0,488.0,216.0,340.0,24.0
2023-11-12 07:00:00,0,488.0,157.0,342.0,25.0
2023-11-12 08:00:00,0,518.0,153.0,319.0,24.0
2023-11-12 09:00:00,0,772.0,152.0,301.0,25.0
2023-11-12 10:00:00,0,800.0,156.0,283.0,26.0
2023-11-12 11:00:00,0,807.0,155.0,137.0,25.0
2023-11-12 12:00:00,0,807.0,151.0,57.0,25.0
2023-11-12 13:00:00,0,812.0,152.0,34.0,25.0
2023-11-12 14:00:00,0,810.0,155.0,74.0,25.0
2023-11-12 15:00:00,0,795.0,147.0,104.0,25.0
2023-11-12 16:00:00,0,740.0,148.0,124.0,24.0
2023-11-12 17:00:00,0,700.0,246.0,137.0,25.0
2023-11-12 18:00:00,0,736.0,252.0,170.0,24.0
2023-11-12 19:00:00,0,698.0,252.0,189.0,24.0
2023-11-12 20:00:00,0,605.0,244.0,194.0,26.0
2023-11-12 21:00:00,0,601.0,247.0,176.0,25.0
2023-11-12 22:00:00,0,604.0,241.0,170.0,25.0
2023-11-12 23:00:00,0,630.0,243.0,184.0,26.0
