Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
41256,2023-09-16 00:00:00,2024-07-17 00:00:00,3.1,341.21,0.0,1139.0,0.0,69.0,11.0,25.0,13.0
41257,2023-09-16 01:00:00,2024-07-17 00:00:00,3.1,338.43,0.0,1144.0,0.0,71.0,18.0,24.0,9.0
41258,2023-09-16 02:00:00,2024-07-17 00:00:00,3.1,336.37,0.0,1159.0,0.0,69.0,25.0,24.0,3.0
41259,2023-09-16 03:00:00,2024-07-17 00:00:00,3.1,337.02,0.0,1175.0,0.0,68.0,21.0,26.0,0.0
41260,2023-09-16 04:00:00,2024-07-17 00:00:00,3.1,339.29,0.0,1182.0,0.0,70.0,12.0,25.0,0.0
41261,2023-09-16 05:00:00,2024-07-17 00:00:00,3.1,340.26,0.0,1190.0,0.0,69.0,9.0,26.0,0.0
41262,2023-09-16 06:00:00,2024-07-17 00:00:00,3.1,338.72,0.0,1191.0,0.0,70.0,15.0,25.0,0.0
41263,2023-09-16 07:00:00,2024-07-17 00:00:00,3.1,332.43,0.0,1168.0,0.0,68.0,39.0,25.0,0.0
41264,2023-09-16 08:00:00,2024-07-17 00:00:00,3.1,331.29,0.0,1010.0,0.0,68.0,24.0,26.0,0.0
41265,2023-09-16 09:00:00,2024-07-17 00:00:00,3.1,335.0,0.0,986.0,0.0,68.0,10.0,25.0,0.0
41266,2023-09-16 10:00:00,2024-07-17 00:00:00,3.1,334.42,0.0,987.0,0.0,70.0,10.0,25.0,0.0
41267,2023-09-16 11:00:00,2024-07-17 00:00:00,3.1,336.53,0.0,925.0,0.0,62.0,4.0,26.0,0.0
41268,2023-09-16 12:00:00,2024-07-17 00:00:00,3.1,354.6,0.0,921.0,0.0,14.0,1.0,25.0,0.0
41269,2023-09-16 13:00:00,2024-07-17 00:00:00,3.1,354.66,0.0,925.0,0.0,15.0,1.0,24.0,0.0
41270,2023-09-16 14:00:00,2024-07-17 00:00:00,3.1,342.59,0.0,925.0,0.0,50.0,1.0,23.0,0.0
41271,2023-09-16 15:00:00,2024-07-17 00:00:00,3.1,358.04,0.0,1023.0,0.0,14.0,1.0,21.0,3.0
41272,2023-09-16 16:00:00,2024-07-17 00:00:00,3.1,358.28,0.0,1014.0,0.0,14.0,1.0,23.0,8.0
41273,2023-09-16 17:00:00,2024-07-17 00:00:00,3.1,341.7,0.0,1008.0,0.0,66.0,1.0,24.0,11.0
41274,2023-09-16 18:00:00,2024-07-17 00:00:00,3.1,342.75,0.0,1080.0,0.0,69.0,1.0,24.0,12.0
41275,2023-09-16 19:00:00,2024-07-17 00:00:00,3.1,342.24,0.0,1083.0,0.0,69.0,2.0,25.0,12.0
41276,2023-09-16 20:00:00,2024-07-17 00:00:00,3.1,342.66,0.0,1076.0,0.0,69.0,2.0,23.0,12.0
41277,2023-09-16 21:00:00,2024-07-17 00:00:00,3.1,342.01,0.0,1073.0,0.0,70.0,1.0,25.0,12.0
41278,2023-09-16 22:00:00,2024-07-17 00:00:00,3.1,341.94,0.0,1070.0,0.0,69.0,2.0,25.0,12.0
41279,2023-09-16 23:00:00,2024-07-17 00:00:00,3.1,340.2,0.0,1070.0,0.0,70.0,8.0,24.0,12.0
