Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
40368,2023-08-10 00:00:00,2024-07-17 00:00:00,3.1,288.9,0,1034.0,20.0,295.0,25.0
40369,2023-08-10 01:00:00,2024-07-17 00:00:00,3.1,288.1,0,1010.0,23.0,289.0,25.0
40370,2023-08-10 02:00:00,2024-07-17 00:00:00,3.1,285.29,0,1009.0,25.0,301.0,26.0
40371,2023-08-10 03:00:00,2024-07-17 00:00:00,3.1,284.77,0,1014.0,26.0,305.0,27.0
40372,2023-08-10 04:00:00,2024-07-17 00:00:00,3.1,287.92,0,1014.0,20.0,296.0,27.0
40373,2023-08-10 05:00:00,2024-07-17 00:00:00,3.1,287.15,0,998.0,19.0,296.0,27.0
40374,2023-08-10 06:00:00,2024-07-17 00:00:00,3.1,283.67,0,911.0,19.0,287.0,28.0
40375,2023-08-10 07:00:00,2024-07-17 00:00:00,3.1,263.6,0,741.0,19.0,312.0,27.0
40376,2023-08-10 08:00:00,2024-07-17 00:00:00,3.1,256.88,0,678.0,18.0,314.0,27.0
40377,2023-08-10 09:00:00,2024-07-17 00:00:00,3.1,255.58,0,626.0,17.0,297.0,27.0
40378,2023-08-10 10:00:00,2024-07-17 00:00:00,3.1,258.33,0,629.0,17.0,288.0,27.0
40379,2023-08-10 11:00:00,2024-07-17 00:00:00,3.1,258.06,0,629.0,18.0,288.0,27.0
40380,2023-08-10 12:00:00,2024-07-17 00:00:00,3.1,261.44,0,631.0,18.0,274.0,25.0
40381,2023-08-10 13:00:00,2024-07-17 00:00:00,3.1,265.5,0,642.0,18.0,265.0,26.0
40382,2023-08-10 14:00:00,2024-07-17 00:00:00,3.1,282.5,0,746.0,19.0,239.0,26.0
40383,2023-08-10 15:00:00,2024-07-17 00:00:00,3.1,293.4,0,724.0,16.0,197.0,25.0
40384,2023-08-10 16:00:00,2024-07-17 00:00:00,3.1,313.14,0,799.0,17.0,149.0,25.0
40385,2023-08-10 17:00:00,2024-07-17 00:00:00,3.1,333.84,0,821.0,17.0,90.0,25.0
40386,2023-08-10 18:00:00,2024-07-17 00:00:00,3.1,343.89,0,806.0,17.0,61.0,25.0
40387,2023-08-10 19:00:00,2024-07-17 00:00:00,3.1,358.19,0,948.0,19.0,28.0,26.0
40388,2023-08-10 20:00:00,2024-07-17 00:00:00,3.1,357.5,0,1063.0,18.0,35.0,26.0
40389,2023-08-10 21:00:00,2024-07-17 00:00:00,3.1,350.68,0,1048.0,17.0,58.0,27.0
40390,2023-08-10 22:00:00,2024-07-17 00:00:00,3.1,341.6,0,989.0,17.0,83.0,26.0
40391,2023-08-10 23:00:00,2024-07-17 00:00:00,3.1,328.77,0,1001.0,18.0,127.0,26.0
