UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-08-19 00:00:00,2024-07-17 00:00:00,3.1,2.903287554160028,297.9860478050085,273.3651992596114,774.9083360817699,0.0,0.0,800.79003,87.05692,326.50343,26.9868
2023-08-19 01:00:00,2024-07-17 00:00:00,3.1,1.9654745575885773,289.5223277374961,276.2322284183132,244.2515393595412,0.0,0.0,773.70991,90.88024,299.22292,27.01219
2023-08-19 02:00:00,2024-07-17 00:00:00,3.1,1.9654745575885773,289.5223277374961,276.2322284183132,244.2515393595412,0.0,0.0,757.98226,87.08011,278.09366,27.02239
2023-08-19 03:00:00,2024-07-17 00:00:00,3.1,1.9654745575885773,289.5223277374961,276.2322284183132,244.2515393595412,0.0,2.60861,754.88338,81.28451,243.22108,26.71892
2023-08-19 04:00:00,2024-07-17 00:00:00,3.1,2.0858909757714548,286.4231467056627,274.52104660381724,122.23618372416858,0.0,2.33445,749.70575,83.99004,235.10191,26.33957
2023-08-19 05:00:00,2024-07-17 00:00:00,3.1,2.0858909757714548,286.4231467056627,274.52104660381724,122.23618372416858,0.0,1.2715,763.55597,76.72214,234.4999,26.30275
2023-08-19 06:00:00,2024-07-17 00:00:00,3.1,2.0858909757714548,286.4231467056627,274.52104660381724,122.23618372416858,0.0,1.26806,758.82257,68.07129,220.85663,26.56069
2023-08-19 07:00:00,2024-07-17 00:00:00,3.1,1.9907422133568788,285.38278245041874,273.67554098734854,0.0,0.0,0.96173,774.28165,68.23001,220.71839,26.71922
2023-08-19 08:00:00,2024-07-17 00:00:00,3.1,1.9907422133568788,285.38278245041874,273.67554098734854,0.0,0.0,0.18947,782.75328,55.29122,217.15911,26.28292
2023-08-19 09:00:00,2024-07-17 00:00:00,3.1,1.9907422133568788,285.38278245041874,273.67554098734854,0.0,0.0,0.43243,767.83133,53.78031,210.83556,26.15098
2023-08-19 10:00:00,2024-07-17 00:00:00,3.1,1.9898819360829856,284.46116454094124,273.11991023670305,0.0,0.0,1.79665,782.91283,60.33677,192.3668,25.96134
2023-08-19 11:00:00,2024-07-17 00:00:00,3.1,1.9898819360829856,284.46116454094124,273.11991023670305,0.0,0.0,0.0,775.22508,59.64883,161.95793,26.02516
2023-08-19 12:00:00,2024-07-17 00:00:00,3.1,1.9898819360829856,284.46116454094124,273.11991023670305,0.0,0.0,0.0,767.32619,58.6011,151.38513,26.11183
2023-08-19 13:00:00,2024-07-17 00:00:00,3.1,1.4820314432667652,288.97685638208327,274.4856296465672,67.9332737712194,0.0,0.0,771.76853,67.09551,146.71962,26.31004
2023-08-19 14:00:00,2024-07-17 00:00:00,3.1,1.4820314432667652,288.97685638208327,274.4856296465672,67.9332737712194,0.0,2.47698,768.33405,75.72705,128.73985,26.57771
2023-08-19 15:00:00,2024-07-17 00:00:00,3.1,1.4820314432667652,288.97685638208327,274.4856296465672,67.9332737712194,0.0,0.49796,763.39073,77.18599,122.6341,26.46078
2023-08-19 16:00:00,2024-07-17 00:00:00,3.1,2.1276691217860284,295.9132088247534,274.38052785115696,295.2400482572451,0.0,0.35988,767.33657,81.28004,125.11482,26.73796
2023-08-19 17:00:00,2024-07-17 00:00:00,3.1,2.1276691217860284,295.9132088247534,274.38052785115696,295.2400482572451,0.0,0.0,756.04441,80.45421,123.51383,26.59483
2023-08-19 18:00:00,2024-07-17 00:00:00,3.1,2.1276691217860284,295.9132088247534,274.38052785115696,295.2400482572451,0.0,0.51582,746.13828,73.36159,101.81333,26.67397
2023-08-19 19:00:00,2024-07-17 00:00:00,3.1,2.6991658928728275,298.95931779810326,274.038607223305,821.1748824479827,0.0,3.79499,765.69921,69.91139,93.98944,26.64631
2023-08-19 20:00:00,2024-07-17 00:00:00,3.1,2.6991658928728275,298.95931779810326,274.038607223305,821.1748824479827,0.0,3.67408,773.21751,81.20518,90.93729,26.6206
2023-08-19 21:00:00,2024-07-17 00:00:00,3.1,2.6991658928728275,298.95931779810326,274.038607223305,821.1748824479827,0.0,0.31581,767.86279,71.50869,86.79913,26.74351
2023-08-19 22:00:00,2024-07-17 00:00:00,3.1,2.9194910296573298,298.5744303515244,274.52392083136186,749.0779208046304,0.0,0.0,769.11424,82.90761,93.12442,26.62423
2023-08-19 23:00:00,2024-07-17 00:00:00,3.1,2.9194910296573298,298.5744303515244,274.52392083136186,749.0779208046304,0.0,0.0,771.48631,87.29028,93.24946,26.75633
