UTC time,coal,nat_gas,hydro,wind,other
2023-07-10 00:00:00,0,797.0,137.0,42.0,25.0
2023-07-10 01:00:00,0,796.0,139.0,28.0,26.0
2023-07-10 02:00:00,0,801.0,138.0,42.0,25.0
2023-07-10 03:00:00,0,803.0,138.0,107.0,25.0
2023-07-10 04:00:00,0,806.0,136.0,74.0,26.0
2023-07-10 05:00:00,0,815.0,135.0,54.0,25.0
2023-07-10 06:00:00,0,815.0,33.0,88.0,25.0
2023-07-10 07:00:00,0,819.0,29.0,86.0,27.0
2023-07-10 08:00:00,0,819.0,30.0,100.0,25.0
2023-07-10 09:00:00,0,820.0,30.0,120.0,25.0
2023-07-10 10:00:00,0,819.0,30.0,295.0,26.0
2023-07-10 11:00:00,0,823.0,29.0,358.0,24.0
2023-07-10 12:00:00,0,828.0,30.0,280.0,26.0
2023-07-10 13:00:00,0,832.0,28.0,324.0,25.0
2023-07-10 14:00:00,0,824.0,27.0,238.0,28.0
2023-07-10 15:00:00,0,823.0,27.0,156.0,27.0
2023-07-10 16:00:00,0,810.0,29.0,70.0,27.0
2023-07-10 17:00:00,0,789.0,28.0,53.0,27.0
2023-07-10 18:00:00,0,778.0,30.0,45.0,29.0
2023-07-10 19:00:00,0,802.0,29.0,30.0,28.0
2023-07-10 20:00:00,0,822.0,44.0,34.0,29.0
2023-07-10 21:00:00,0,820.0,136.0,66.0,26.0
2023-07-10 22:00:00,0,817.0,136.0,102.0,27.0
2023-07-10 23:00:00,0,816.0,136.0,166.0,27.0
