UTC time,coal,nat_gas,hydro,wind,other
2023-08-15 00:00:00,0,874.0,165.0,109.0,27.0
2023-08-15 01:00:00,0,877.0,165.0,101.0,24.0
2023-08-15 02:00:00,0,880.0,167.0,95.0,25.0
2023-08-15 03:00:00,0,893.0,166.0,93.0,25.0
2023-08-15 04:00:00,0,900.0,162.0,97.0,27.0
2023-08-15 05:00:00,0,915.0,163.0,108.0,28.0
2023-08-15 06:00:00,0,924.0,159.0,112.0,26.0
2023-08-15 07:00:00,0,967.0,63.0,115.0,27.0
2023-08-15 08:00:00,0,955.0,50.0,128.0,26.0
2023-08-15 09:00:00,0,958.0,49.0,128.0,26.0
2023-08-15 10:00:00,0,936.0,48.0,119.0,26.0
2023-08-15 11:00:00,0,872.0,48.0,120.0,26.0
2023-08-15 12:00:00,0,916.0,49.0,120.0,26.0
2023-08-15 13:00:00,0,971.0,46.0,110.0,26.0
2023-08-15 14:00:00,0,966.0,46.0,97.0,25.0
2023-08-15 15:00:00,0,945.0,47.0,81.0,26.0
2023-08-15 16:00:00,0,984.0,46.0,39.0,27.0
2023-08-15 17:00:00,0,984.0,46.0,13.0,26.0
2023-08-15 18:00:00,0,977.0,46.0,10.0,27.0
2023-08-15 19:00:00,0,963.0,49.0,18.0,25.0
2023-08-15 20:00:00,0,961.0,48.0,20.0,28.0
2023-08-15 21:00:00,0,955.0,50.0,21.0,26.0
2023-08-15 22:00:00,0,947.0,53.0,26.0,26.0
2023-08-15 23:00:00,0,871.0,150.0,38.0,26.0
