UTC time,coal,nat_gas,hydro,wind,other
2023-03-08 00:00:00,0,747.0,35.0,40.0,25.0
2023-03-08 01:00:00,0,745.0,37.0,29.0,26.0
2023-03-08 02:00:00,0,748.0,35.0,36.0,26.0
2023-03-08 03:00:00,0,749.0,35.0,49.0,26.0
2023-03-08 04:00:00,0,753.0,36.0,53.0,27.0
2023-03-08 05:00:00,0,752.0,36.0,84.0,25.0
2023-03-08 06:00:00,0,756.0,36.0,96.0,25.0
2023-03-08 07:00:00,0,756.0,37.0,96.0,26.0
2023-03-08 08:00:00,0,757.0,34.0,69.0,25.0
2023-03-08 09:00:00,0,757.0,36.0,103.0,26.0
2023-03-08 10:00:00,0,757.0,35.0,92.0,26.0
2023-03-08 11:00:00,0,807.0,37.0,132.0,25.0
2023-03-08 12:00:00,0,825.0,34.0,148.0,26.0
2023-03-08 13:00:00,0,759.0,37.0,177.0,21.0
2023-03-08 14:00:00,0,782.0,86.0,192.0,25.0
2023-03-08 15:00:00,0,781.0,87.0,164.0,26.0
2023-03-08 16:00:00,0,783.0,84.0,118.0,26.0
2023-03-08 17:00:00,0,780.0,85.0,110.0,27.0
2023-03-08 18:00:00,0,779.0,35.0,94.0,26.0
2023-03-08 19:00:00,0,775.0,35.0,89.0,26.0
2023-03-08 20:00:00,0,765.0,34.0,98.0,26.0
2023-03-08 21:00:00,0,708.0,36.0,88.0,27.0
2023-03-08 22:00:00,0,705.0,35.0,83.0,23.0
2023-03-08 23:00:00,0,755.0,34.0,66.0,27.0
