UTC time,coal,nat_gas,hydro,wind,other
2023-09-05 00:00:00,0,612.0,118.0,88.0,25.0
2023-09-05 01:00:00,0,604.0,125.0,104.0,25.0
2023-09-05 02:00:00,0,618.0,124.0,95.0,25.0
2023-09-05 03:00:00,0,618.0,114.0,61.0,24.0
2023-09-05 04:00:00,0,617.0,14.0,15.0,24.0
2023-09-05 05:00:00,0,620.0,15.0,21.0,25.0
2023-09-05 06:00:00,0,623.0,15.0,25.0,24.0
2023-09-05 07:00:00,0,625.0,15.0,33.0,25.0
2023-09-05 08:00:00,0,625.0,13.0,44.0,25.0
2023-09-05 09:00:00,0,626.0,14.0,34.0,25.0
2023-09-05 10:00:00,0,627.0,14.0,28.0,24.0
2023-09-05 11:00:00,0,626.0,14.0,29.0,24.0
2023-09-05 12:00:00,0,627.0,15.0,19.0,25.0
2023-09-05 13:00:00,0,632.0,14.0,17.0,26.0
2023-09-05 14:00:00,0,1033.0,13.0,17.0,27.0
2023-09-05 15:00:00,0,1120.0,13.0,11.0,27.0
2023-09-05 16:00:00,0,1121.0,14.0,8.0,28.0
2023-09-05 17:00:00,0,1114.0,16.0,9.0,26.0
2023-09-05 18:00:00,0,1110.0,16.0,9.0,27.0
2023-09-05 19:00:00,0,1109.0,16.0,10.0,26.0
2023-09-05 20:00:00,0,1100.0,16.0,10.0,28.0
2023-09-05 21:00:00,0,1098.0,16.0,9.0,28.0
2023-09-05 22:00:00,0,1094.0,14.0,7.0,27.0
2023-09-05 23:00:00,0,1088.0,120.0,9.0,29.0
