UTC time,coal,nat_gas,hydro,wind,other
2023-09-28 00:00:00,0,845.0,81.0,325.0,24.0
2023-09-28 01:00:00,0,839.0,83.0,358.0,22.0
2023-09-28 02:00:00,0,854.0,82.0,383.0,22.0
2023-09-28 03:00:00,0,862.0,82.0,356.0,22.0
2023-09-28 04:00:00,0,860.0,75.0,366.0,23.0
2023-09-28 05:00:00,0,836.0,25.0,393.0,22.0
2023-09-28 06:00:00,0,801.0,27.0,393.0,24.0
2023-09-28 07:00:00,0,734.0,26.0,380.0,22.0
2023-09-28 08:00:00,0,747.0,25.0,380.0,23.0
2023-09-28 09:00:00,0,746.0,25.0,386.0,23.0
2023-09-28 10:00:00,0,747.0,25.0,353.0,23.0
2023-09-28 11:00:00,0,746.0,26.0,193.0,23.0
2023-09-28 12:00:00,0,748.0,25.0,203.0,23.0
2023-09-28 13:00:00,0,768.0,26.0,317.0,22.0
2023-09-28 14:00:00,0,949.0,78.0,255.0,21.0
2023-09-28 15:00:00,0,965.0,77.0,99.0,23.0
2023-09-28 16:00:00,0,964.0,77.0,75.0,21.0
2023-09-28 17:00:00,0,963.0,27.0,72.0,24.0
2023-09-28 18:00:00,0,962.0,29.0,92.0,23.0
2023-09-28 19:00:00,0,960.0,30.0,83.0,23.0
2023-09-28 20:00:00,0,926.0,28.0,82.0,25.0
2023-09-28 21:00:00,0,850.0,29.0,50.0,26.0
2023-09-28 22:00:00,0,886.0,36.0,149.0,26.0
2023-09-28 23:00:00,0,924.0,87.0,189.0,25.0
