Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
41064,2023-09-08 00:00:00,2024-07-17 00:00:00,3.1,437.07,0.0,1106.0,0.0,114.0,9.0,26.0,12.0
41065,2023-09-08 01:00:00,2024-07-17 00:00:00,3.1,434.25,0.0,1114.0,0.0,124.0,7.0,27.0,11.0
41066,2023-09-08 02:00:00,2024-07-17 00:00:00,3.1,433.87,0.0,1108.0,0.0,121.0,4.0,28.0,3.0
41067,2023-09-08 03:00:00,2024-07-17 00:00:00,3.1,431.65,0.0,1052.0,0.0,119.0,5.0,26.0,0.0
41068,2023-09-08 04:00:00,2024-07-17 00:00:00,3.1,465.4,0.0,1050.0,0.0,27.0,5.0,26.0,0.0
41069,2023-09-08 05:00:00,2024-07-17 00:00:00,3.1,432.31,0.0,1045.0,0.0,114.0,5.0,28.0,0.0
41070,2023-09-08 06:00:00,2024-07-17 00:00:00,3.1,470.19,0.0,1048.0,0.0,15.0,5.0,26.0,0.0
41071,2023-09-08 07:00:00,2024-07-17 00:00:00,3.1,464.39,0.0,800.0,0.0,15.0,5.0,26.0,0.0
41072,2023-09-08 08:00:00,2024-07-17 00:00:00,3.1,462.9,0.0,722.0,0.0,14.0,4.0,26.0,0.0
41073,2023-09-08 09:00:00,2024-07-17 00:00:00,3.1,465.14,0.0,808.0,0.0,14.0,5.0,26.0,0.0
41074,2023-09-08 10:00:00,2024-07-17 00:00:00,3.1,466.44,0.0,856.0,0.0,15.0,4.0,26.0,0.0
41075,2023-09-08 11:00:00,2024-07-17 00:00:00,3.1,466.11,0.0,841.0,0.0,14.0,6.0,25.0,0.0
41076,2023-09-08 12:00:00,2024-07-17 00:00:00,3.1,464.36,0.0,881.0,0.0,15.0,10.0,26.0,0.0
41077,2023-09-08 13:00:00,2024-07-17 00:00:00,3.1,469.25,0.0,1096.0,0.0,14.0,13.0,24.0,0.0
41078,2023-09-08 14:00:00,2024-07-17 00:00:00,3.1,470.69,0.0,1163.0,0.0,14.0,10.0,26.0,0.0
41079,2023-09-08 15:00:00,2024-07-17 00:00:00,3.1,475.04,0.0,1133.0,0.0,9.0,4.0,26.0,4.0
41080,2023-09-08 16:00:00,2024-07-17 00:00:00,3.1,474.07,0.0,1105.0,0.0,14.0,3.0,27.0,11.0
41081,2023-09-08 17:00:00,2024-07-17 00:00:00,3.1,475.73,0.0,1146.0,0.0,13.0,3.0,27.0,15.0
41082,2023-09-08 18:00:00,2024-07-17 00:00:00,3.1,473.79,0.0,1137.0,0.0,14.0,6.0,28.0,15.0
41083,2023-09-08 19:00:00,2024-07-17 00:00:00,3.1,473.8,0.0,1202.0,0.0,15.0,9.0,26.0,14.0
41084,2023-09-08 20:00:00,2024-07-17 00:00:00,3.1,472.2,0.0,1196.0,0.0,14.0,14.0,26.0,13.0
41085,2023-09-08 21:00:00,2024-07-17 00:00:00,3.1,472.8,0.0,1188.0,0.0,14.0,13.0,25.0,13.0
41086,2023-09-08 22:00:00,2024-07-17 00:00:00,3.1,473.65,0.0,1178.0,0.0,15.0,8.0,26.0,13.0
41087,2023-09-08 23:00:00,2024-07-17 00:00:00,3.1,438.76,0.0,1173.0,0.0,119.0,9.0,26.0,15.0
