Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
40824,2023-08-29 00:00:00,2024-07-17 00:00:00,3.1,413.26,0,1043.0,130.0,86.0,18.0
40825,2023-08-29 01:00:00,2024-07-17 00:00:00,3.1,418.29,0,1043.0,132.0,69.0,19.0
40826,2023-08-29 02:00:00,2024-07-17 00:00:00,3.1,429.7,0,1016.0,131.0,31.0,18.0
40827,2023-08-29 03:00:00,2024-07-17 00:00:00,3.1,433.54,0,886.0,118.0,16.0,19.0
40828,2023-08-29 04:00:00,2024-07-17 00:00:00,3.1,480.84,0,902.0,20.0,7.0,19.0
40829,2023-08-29 05:00:00,2024-07-17 00:00:00,3.1,477.03,0,930.0,20.0,16.0,20.0
40830,2023-08-29 06:00:00,2024-07-17 00:00:00,3.1,463.0,0,962.0,18.0,51.0,21.0
40831,2023-08-29 07:00:00,2024-07-17 00:00:00,3.1,451.46,0,875.0,20.0,69.0,21.0
40832,2023-08-29 08:00:00,2024-07-17 00:00:00,3.1,454.39,0,834.0,17.0,61.0,19.0
40833,2023-08-29 09:00:00,2024-07-17 00:00:00,3.1,461.11,0,848.0,17.0,48.0,19.0
40834,2023-08-29 10:00:00,2024-07-17 00:00:00,3.1,433.11,0,849.0,18.0,109.0,19.0
40835,2023-08-29 11:00:00,2024-07-17 00:00:00,3.1,430.5,0,848.0,17.0,116.0,19.0
40836,2023-08-29 12:00:00,2024-07-17 00:00:00,3.1,414.17,0,854.0,15.0,161.0,21.0
40837,2023-08-29 13:00:00,2024-07-17 00:00:00,3.1,438.11,0,950.0,16.0,114.0,23.0
40838,2023-08-29 14:00:00,2024-07-17 00:00:00,3.1,441.48,0,945.0,16.0,106.0,25.0
40839,2023-08-29 15:00:00,2024-07-17 00:00:00,3.1,430.19,0,820.0,16.0,115.0,21.0
40840,2023-08-29 16:00:00,2024-07-17 00:00:00,3.1,436.42,0,784.0,16.0,95.0,19.0
40841,2023-08-29 17:00:00,2024-07-17 00:00:00,3.1,445.86,0,816.0,16.0,79.0,20.0
40842,2023-08-29 18:00:00,2024-07-17 00:00:00,3.1,446.08,0,940.0,15.0,92.0,20.0
40843,2023-08-29 19:00:00,2024-07-17 00:00:00,3.1,437.59,0,945.0,17.0,115.0,25.0
40844,2023-08-29 20:00:00,2024-07-17 00:00:00,3.1,397.59,0,945.0,16.0,230.0,25.0
40845,2023-08-29 21:00:00,2024-07-17 00:00:00,3.1,370.97,0,930.0,17.0,314.0,25.0
40846,2023-08-29 22:00:00,2024-07-17 00:00:00,3.1,360.07,0,924.0,19.0,349.0,24.0
40847,2023-08-29 23:00:00,2024-07-17 00:00:00,3.1,356.67,0,932.0,18.0,367.0,25.0
