UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-12-06 00:00:00,0.0,821.0,0.0,105.0,166.0,28.0,0.0
2023-12-06 01:00:00,0.0,920.0,0.0,101.0,151.0,26.0,0.0
2023-12-06 02:00:00,0.0,919.0,0.0,103.0,165.0,27.0,0.0
2023-12-06 03:00:00,0.0,917.0,0.0,111.0,149.0,26.0,0.0
2023-12-06 04:00:00,0.0,895.0,0.0,110.0,117.0,26.0,0.0
2023-12-06 05:00:00,0.0,895.0,0.0,111.0,130.0,26.0,0.0
2023-12-06 06:00:00,0.0,894.0,0.0,109.0,163.0,26.0,0.0
2023-12-06 07:00:00,0.0,881.0,0.0,112.0,70.0,27.0,0.0
2023-12-06 08:00:00,0.0,863.0,0.0,112.0,55.0,26.0,0.0
2023-12-06 09:00:00,0.0,771.0,0.0,109.0,68.0,27.0,0.0
2023-12-06 10:00:00,0.0,773.0,0.0,111.0,102.0,26.0,0.0
2023-12-06 11:00:00,0.0,795.0,0.0,111.0,94.0,27.0,0.0
2023-12-06 12:00:00,0.0,804.0,0.0,110.0,74.0,27.0,0.0
2023-12-06 13:00:00,0.0,904.0,0.0,113.0,129.0,26.0,0.0
2023-12-06 14:00:00,0.0,906.0,0.0,206.0,166.0,27.0,0.0
2023-12-06 15:00:00,0.0,903.0,0.0,208.0,130.0,27.0,0.0
2023-12-06 16:00:00,0.0,900.0,0.0,206.0,151.0,28.0,0.0
2023-12-06 17:00:00,0.0,880.0,0.0,215.0,123.0,26.0,0.0
2023-12-06 18:00:00,0.0,903.0,0.0,215.0,48.0,23.0,0.0
2023-12-06 19:00:00,0.0,816.0,1.0,217.0,56.0,23.0,0.0
2023-12-06 20:00:00,0.0,795.0,0.0,219.0,90.0,24.0,0.0
2023-12-06 21:00:00,0.0,795.0,0.0,202.0,92.0,24.0,0.0
2023-12-06 22:00:00,0.0,817.0,0.0,208.0,87.0,27.0,0.0
2023-12-06 23:00:00,0.0,818.0,0.0,225.0,29.0,27.0,0.0
