UTC time,coal,nat_gas,hydro,wind,other
2023-05-03 00:00:00,0,337.0,163.0,5.0,23.0
2023-05-03 01:00:00,0,326.0,167.0,2.0,27.0
2023-05-03 02:00:00,0,421.0,199.0,19.0,26.0
2023-05-03 03:00:00,0,488.0,213.0,91.0,27.0
2023-05-03 04:00:00,0,491.0,131.0,160.0,26.0
2023-05-03 05:00:00,0,496.0,117.0,183.0,24.0
2023-05-03 06:00:00,0,499.0,115.0,180.0,26.0
2023-05-03 07:00:00,0,499.0,114.0,206.0,26.0
2023-05-03 08:00:00,0,411.0,116.0,158.0,28.0
2023-05-03 09:00:00,0,408.0,116.0,71.0,28.0
2023-05-03 10:00:00,0,372.0,114.0,10.0,26.0
2023-05-03 11:00:00,0,376.0,115.0,16.0,26.0
2023-05-03 12:00:00,0,291.0,116.0,26.0,26.0
2023-05-03 13:00:00,0,374.0,115.0,13.0,26.0
2023-05-03 14:00:00,0,329.0,115.0,12.0,26.0
2023-05-03 15:00:00,0,264.0,200.0,3.0,25.0
2023-05-03 16:00:00,0,167.0,119.0,5.0,23.0
2023-05-03 17:00:00,0,162.0,122.0,5.0,23.0
2023-05-03 18:00:00,0,162.0,122.0,6.0,23.0
2023-05-03 19:00:00,0,163.0,120.0,9.0,23.0
2023-05-03 20:00:00,0,163.0,123.0,11.0,23.0
2023-05-03 21:00:00,0,176.0,123.0,4.0,23.0
2023-05-03 22:00:00,0,203.0,122.0,11.0,24.0
2023-05-03 23:00:00,0,222.0,126.0,11.0,27.0
