Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
39936,2023-07-23 00:00:00,2024-07-17 00:00:00,3.1,300.76,0.0,873.0,0.0,131.0,55.0,25.0,11.0
39937,2023-07-23 01:00:00,2024-07-17 00:00:00,3.1,302.27,0.0,875.0,0.0,132.0,49.0,25.0,11.0
39938,2023-07-23 02:00:00,2024-07-17 00:00:00,3.1,297.53,0.0,877.0,0.0,131.0,68.0,23.0,9.0
39939,2023-07-23 03:00:00,2024-07-17 00:00:00,3.1,291.42,0.0,883.0,0.0,130.0,86.0,25.0,3.0
39940,2023-07-23 04:00:00,2024-07-17 00:00:00,3.1,292.71,0.0,890.0,0.0,122.0,89.0,24.0,0.0
39941,2023-07-23 05:00:00,2024-07-17 00:00:00,3.1,301.32,0.0,895.0,0.0,25.0,155.0,24.0,0.0
39942,2023-07-23 06:00:00,2024-07-17 00:00:00,3.1,298.45,0.0,901.0,0.0,24.0,167.0,25.0,0.0
39943,2023-07-23 07:00:00,2024-07-17 00:00:00,3.1,294.62,0.0,899.0,0.0,25.0,180.0,25.0,0.0
39944,2023-07-23 08:00:00,2024-07-17 00:00:00,3.1,296.4,0.0,898.0,0.0,27.0,171.0,25.0,0.0
39945,2023-07-23 09:00:00,2024-07-17 00:00:00,3.1,306.42,0.0,882.0,0.0,24.0,134.0,25.0,0.0
39946,2023-07-23 10:00:00,2024-07-17 00:00:00,3.1,314.86,0.0,885.0,0.0,26.0,104.0,25.0,0.0
39947,2023-07-23 11:00:00,2024-07-17 00:00:00,3.1,320.91,0.0,889.0,0.0,25.0,90.0,21.0,0.0
39948,2023-07-23 12:00:00,2024-07-17 00:00:00,3.1,321.44,0.0,887.0,0.0,25.0,85.0,24.0,0.0
39949,2023-07-23 13:00:00,2024-07-17 00:00:00,3.1,325.32,0.0,881.0,0.0,26.0,70.0,25.0,0.0
39950,2023-07-23 14:00:00,2024-07-17 00:00:00,3.1,337.46,0.0,839.0,0.0,26.0,33.0,24.0,3.0
39951,2023-07-23 15:00:00,2024-07-17 00:00:00,3.1,346.07,0.0,830.0,0.0,21.0,18.0,25.0,10.0
39952,2023-07-23 16:00:00,2024-07-17 00:00:00,3.1,348.47,0.0,878.0,0.0,26.0,13.0,25.0,15.0
39953,2023-07-23 17:00:00,2024-07-17 00:00:00,3.1,350.02,0.0,882.0,0.0,26.0,9.0,25.0,15.0
39954,2023-07-23 18:00:00,2024-07-17 00:00:00,3.1,351.8,0.0,879.0,0.0,24.0,6.0,25.0,15.0
39955,2023-07-23 19:00:00,2024-07-17 00:00:00,3.1,353.18,0.0,886.0,0.0,25.0,2.0,24.0,14.0
39956,2023-07-23 20:00:00,2024-07-17 00:00:00,3.1,350.11,0.0,927.0,0.0,23.0,13.0,25.0,13.0
39957,2023-07-23 21:00:00,2024-07-17 00:00:00,3.1,338.39,0.0,938.0,0.0,23.0,48.0,25.0,12.0
39958,2023-07-23 22:00:00,2024-07-17 00:00:00,3.1,335.43,0.0,933.0,0.0,21.0,57.0,26.0,11.0
39959,2023-07-23 23:00:00,2024-07-17 00:00:00,3.1,334.48,0.0,933.0,0.0,24.0,58.0,25.0,11.0
