Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
42264,2023-10-28 00:00:00,2024-07-17 00:00:00,3.1,436.37,0,847.0,28.0,97.0,28.0
42265,2023-10-28 01:00:00,2024-07-17 00:00:00,3.1,440.56,0,859.0,27.0,89.0,27.0
42266,2023-10-28 02:00:00,2024-07-17 00:00:00,3.1,402.71,0,864.0,127.0,91.0,28.0
42267,2023-10-28 03:00:00,2024-07-17 00:00:00,3.1,398.7,0,868.0,131.0,98.0,26.0
42268,2023-10-28 04:00:00,2024-07-17 00:00:00,3.1,378.73,0,873.0,120.0,172.0,27.0
42269,2023-10-28 05:00:00,2024-07-17 00:00:00,3.1,390.23,0,871.0,29.0,224.0,28.0
42270,2023-10-28 06:00:00,2024-07-17 00:00:00,3.1,398.84,0,877.0,27.0,201.0,27.0
42271,2023-10-28 07:00:00,2024-07-17 00:00:00,3.1,420.5,0,880.0,28.0,140.0,26.0
42272,2023-10-28 08:00:00,2024-07-17 00:00:00,3.1,423.27,0,888.0,26.0,136.0,26.0
42273,2023-10-28 09:00:00,2024-07-17 00:00:00,3.1,442.41,0,889.0,27.0,88.0,27.0
42274,2023-10-28 10:00:00,2024-07-17 00:00:00,3.1,463.21,0,888.0,27.0,40.0,26.0
42275,2023-10-28 11:00:00,2024-07-17 00:00:00,3.1,477.04,0,892.0,27.0,11.0,26.0
42276,2023-10-28 12:00:00,2024-07-17 00:00:00,3.1,474.83,0,889.0,29.0,14.0,27.0
42277,2023-10-28 13:00:00,2024-07-17 00:00:00,3.1,479.01,0,894.0,26.0,8.0,26.0
42278,2023-10-28 14:00:00,2024-07-17 00:00:00,3.1,480.24,0,892.0,27.0,4.0,25.0
42279,2023-10-28 15:00:00,2024-07-17 00:00:00,3.1,481.96,0,891.0,27.0,1.0,26.0
42280,2023-10-28 16:00:00,2024-07-17 00:00:00,3.1,481.7,0,888.0,27.0,1.0,25.0
42281,2023-10-28 17:00:00,2024-07-17 00:00:00,3.1,482.14,0,882.0,26.0,1.0,25.0
42282,2023-10-28 18:00:00,2024-07-17 00:00:00,3.1,481.12,0,882.0,28.0,2.0,27.0
42283,2023-10-28 19:00:00,2024-07-17 00:00:00,3.1,480.15,0,883.0,27.0,4.0,25.0
42284,2023-10-28 20:00:00,2024-07-17 00:00:00,3.1,476.28,0,873.0,27.0,12.0,26.0
42285,2023-10-28 21:00:00,2024-07-17 00:00:00,3.1,472.72,0,851.0,30.0,15.0,25.0
42286,2023-10-28 22:00:00,2024-07-17 00:00:00,3.1,466.43,0,848.0,27.0,31.0,26.0
42287,2023-10-28 23:00:00,2024-07-17 00:00:00,3.1,459.04,0,850.0,28.0,45.0,25.0
