UTC time,coal,nat_gas,hydro,wind,other
2023-03-01 00:00:00,0,556.0,50.0,1.0,25.0
2023-03-01 01:00:00,0,644.0,52.0,1.0,26.0
2023-03-01 02:00:00,0,748.0,51.0,1.0,25.0
2023-03-01 03:00:00,0,784.0,52.0,3.0,25.0
2023-03-01 04:00:00,0,783.0,49.0,16.0,26.0
2023-03-01 05:00:00,0,765.0,53.0,33.0,26.0
2023-03-01 06:00:00,0,761.0,50.0,33.0,26.0
2023-03-01 07:00:00,0,753.0,47.0,45.0,26.0
2023-03-01 08:00:00,0,759.0,51.0,36.0,26.0
2023-03-01 09:00:00,0,675.0,51.0,30.0,26.0
2023-03-01 10:00:00,0,718.0,51.0,40.0,25.0
2023-03-01 11:00:00,0,748.0,48.0,47.0,27.0
2023-03-01 12:00:00,0,749.0,51.0,52.0,25.0
2023-03-01 13:00:00,0,749.0,49.0,48.0,26.0
2023-03-01 14:00:00,0,750.0,49.0,54.0,26.0
2023-03-01 15:00:00,0,809.0,47.0,44.0,27.0
2023-03-01 16:00:00,0,803.0,49.0,39.0,27.0
2023-03-01 17:00:00,0,800.0,52.0,27.0,26.0
2023-03-01 18:00:00,0,752.0,47.0,73.0,27.0
2023-03-01 19:00:00,0,616.0,50.0,217.0,27.0
2023-03-01 20:00:00,0,431.0,46.0,316.0,27.0
2023-03-01 21:00:00,0,383.0,50.0,340.0,26.0
2023-03-01 22:00:00,0,388.0,49.0,353.0,27.0
2023-03-01 23:00:00,0,387.0,47.0,346.0,26.0
