UTC time,coal,nat_gas,hydro,wind,other
2023-08-25 00:00:00,0,884.0,152.0,163.0,28.0
2023-08-25 01:00:00,0,776.0,151.0,182.0,26.0
2023-08-25 02:00:00,0,773.0,153.0,141.0,26.0
2023-08-25 03:00:00,0,810.0,152.0,131.0,26.0
2023-08-25 04:00:00,0,815.0,154.0,148.0,26.0
2023-08-25 05:00:00,0,820.0,152.0,189.0,27.0
2023-08-25 06:00:00,0,823.0,142.0,183.0,26.0
2023-08-25 07:00:00,0,826.0,43.0,183.0,27.0
2023-08-25 08:00:00,0,808.0,43.0,165.0,26.0
2023-08-25 09:00:00,0,788.0,40.0,117.0,27.0
2023-08-25 10:00:00,0,854.0,37.0,33.0,27.0
2023-08-25 11:00:00,0,852.0,34.0,143.0,27.0
2023-08-25 12:00:00,0,944.0,32.0,159.0,26.0
2023-08-25 13:00:00,0,949.0,28.0,197.0,27.0
2023-08-25 14:00:00,0,951.0,26.0,151.0,26.0
2023-08-25 15:00:00,0,827.0,21.0,161.0,27.0
2023-08-25 16:00:00,0,921.0,22.0,35.0,27.0
2023-08-25 17:00:00,0,931.0,19.0,111.0,27.0
2023-08-25 18:00:00,0,910.0,17.0,159.0,28.0
2023-08-25 19:00:00,0,806.0,15.0,34.0,26.0
2023-08-25 20:00:00,0,891.0,14.0,26.0,27.0
2023-08-25 21:00:00,0,914.0,15.0,25.0,28.0
2023-08-25 22:00:00,0,916.0,44.0,41.0,27.0
2023-08-25 23:00:00,0,907.0,151.0,32.0,27.0
