UTC time,coal,nat_gas,oil,hydro,solar,wind,other
2023-03-14 00:00:00,0.0,561.0,0.0,38.0,347.0,26.0,0.0
2023-03-14 01:00:00,0.0,715.0,0.0,90.0,374.0,25.0,0.0
2023-03-14 02:00:00,0.0,809.0,0.0,92.0,398.0,26.0,0.0
2023-03-14 03:00:00,0.0,809.0,0.0,91.0,405.0,26.0,0.0
2023-03-14 04:00:00,0.0,810.0,0.0,86.0,411.0,24.0,0.0
2023-03-14 05:00:00,0.0,811.0,0.0,36.0,415.0,26.0,0.0
2023-03-14 06:00:00,0.0,799.0,0.0,34.0,414.0,27.0,0.0
2023-03-14 07:00:00,0.0,763.0,0.0,28.0,398.0,26.0,0.0
2023-03-14 08:00:00,0.0,707.0,0.0,25.0,376.0,27.0,0.0
2023-03-14 09:00:00,0.0,718.0,0.0,24.0,241.0,27.0,0.0
2023-03-14 10:00:00,0.0,716.0,0.0,26.0,208.0,27.0,0.0
2023-03-14 11:00:00,0.0,718.0,0.0,25.0,173.0,27.0,0.0
2023-03-14 12:00:00,0.0,825.0,0.0,25.0,159.0,28.0,0.0
2023-03-14 13:00:00,0.0,857.0,0.0,23.0,67.0,27.0,0.0
2023-03-14 14:00:00,0.0,857.0,0.0,24.0,63.0,26.0,0.0
2023-03-14 15:00:00,0.0,857.0,0.0,76.0,132.0,27.0,0.0
2023-03-14 16:00:00,0.0,853.0,0.0,73.0,78.0,28.0,6.0
2023-03-14 17:00:00,0.0,852.0,0.0,25.0,31.0,27.0,11.0
2023-03-14 18:00:00,0.0,852.0,0.0,24.0,3.0,26.0,13.0
2023-03-14 19:00:00,0.0,850.0,0.0,23.0,2.0,27.0,13.0
2023-03-14 20:00:00,0.0,849.0,0.0,24.0,2.0,28.0,12.0
2023-03-14 21:00:00,0.0,843.0,0.0,25.0,5.0,28.0,10.0
2023-03-14 22:00:00,0.0,854.0,0.0,23.0,4.0,26.0,12.0
2023-03-14 23:00:00,0.0,853.0,0.0,31.0,6.0,27.0,12.0
