Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
43056,2023-11-30 00:00:00,2024-07-17 00:00:00,3.1,297.94,0.0,889.0,0.0,179.0,9.0,27.0,0.0
43057,2023-11-30 01:00:00,2024-07-17 00:00:00,3.1,297.4,0.0,893.0,0.0,178.0,13.0,27.0,0.0
43058,2023-11-30 02:00:00,2024-07-17 00:00:00,3.1,298.68,0.0,892.0,0.0,176.0,11.0,26.0,0.0
43059,2023-11-30 03:00:00,2024-07-17 00:00:00,3.1,296.86,0.0,893.0,0.0,175.0,18.0,27.0,0.0
43060,2023-11-30 04:00:00,2024-07-17 00:00:00,3.1,298.2,0.0,893.0,0.0,175.0,12.0,28.0,0.0
43061,2023-11-30 05:00:00,2024-07-17 00:00:00,3.1,297.33,0.0,896.0,0.0,179.0,11.0,29.0,0.0
43062,2023-11-30 06:00:00,2024-07-17 00:00:00,3.1,298.46,0.0,897.0,0.0,175.0,12.0,28.0,0.0
43063,2023-11-30 07:00:00,2024-07-17 00:00:00,3.1,300.9,0.0,897.0,0.0,169.0,10.0,27.0,0.0
43064,2023-11-30 08:00:00,2024-07-17 00:00:00,3.1,328.28,0.0,897.0,0.0,78.0,8.0,28.0,0.0
43065,2023-11-30 09:00:00,2024-07-17 00:00:00,3.1,327.59,0.0,896.0,0.0,78.0,11.0,27.0,0.0
43066,2023-11-30 10:00:00,2024-07-17 00:00:00,3.1,324.35,0.0,874.0,0.0,78.0,17.0,28.0,0.0
43067,2023-11-30 11:00:00,2024-07-17 00:00:00,3.1,324.61,0.0,894.0,0.0,77.0,21.0,27.0,0.0
43068,2023-11-30 12:00:00,2024-07-17 00:00:00,3.1,323.03,0.0,894.0,0.0,78.0,25.0,27.0,0.0
43069,2023-11-30 13:00:00,2024-07-17 00:00:00,3.1,328.2,0.0,895.0,0.0,77.0,10.0,27.0,0.0
43070,2023-11-30 14:00:00,2024-07-17 00:00:00,3.1,293.81,0.0,887.0,0.0,171.0,30.0,29.0,0.0
43071,2023-11-30 15:00:00,2024-07-17 00:00:00,3.1,288.57,0.0,893.0,0.0,173.0,52.0,27.0,0.0
43072,2023-11-30 16:00:00,2024-07-17 00:00:00,3.1,286.57,0.0,893.0,0.0,175.0,58.0,27.0,0.0
43073,2023-11-30 17:00:00,2024-07-17 00:00:00,3.1,278.59,0.0,893.0,0.0,177.0,88.0,28.0,0.0
43074,2023-11-30 18:00:00,2024-07-17 00:00:00,3.1,270.75,0.0,892.0,0.0,174.0,126.0,27.0,0.0
43075,2023-11-30 19:00:00,2024-07-17 00:00:00,3.1,271.92,0.0,890.0,0.0,175.0,119.0,27.0,0.0
43076,2023-11-30 20:00:00,2024-07-17 00:00:00,3.1,274.95,0.0,888.0,0.0,174.0,106.0,27.0,0.0
43077,2023-11-30 21:00:00,2024-07-17 00:00:00,3.1,280.79,0.0,888.0,2.0,165.0,92.0,26.0,0.0
43078,2023-11-30 22:00:00,2024-07-17 00:00:00,3.1,303.54,0.0,886.0,0.0,78.0,90.0,26.0,0.0
43079,2023-11-30 23:00:00,2024-07-17 00:00:00,3.1,303.76,0.0,885.0,0.0,78.0,88.0,27.0,0.0
