UTC time,coal,nat_gas,hydro,wind,other
2023-07-23 00:00:00,0,873.0,131.0,55.0,25.0
2023-07-23 01:00:00,0,875.0,132.0,49.0,25.0
2023-07-23 02:00:00,0,877.0,131.0,68.0,23.0
2023-07-23 03:00:00,0,883.0,130.0,86.0,25.0
2023-07-23 04:00:00,0,890.0,122.0,89.0,24.0
2023-07-23 05:00:00,0,895.0,25.0,155.0,24.0
2023-07-23 06:00:00,0,901.0,24.0,167.0,25.0
2023-07-23 07:00:00,0,899.0,25.0,180.0,25.0
2023-07-23 08:00:00,0,898.0,27.0,171.0,25.0
2023-07-23 09:00:00,0,882.0,24.0,134.0,25.0
2023-07-23 10:00:00,0,885.0,26.0,104.0,25.0
2023-07-23 11:00:00,0,889.0,25.0,90.0,21.0
2023-07-23 12:00:00,0,887.0,25.0,85.0,24.0
2023-07-23 13:00:00,0,881.0,26.0,70.0,25.0
2023-07-23 14:00:00,0,839.0,26.0,33.0,24.0
2023-07-23 15:00:00,0,830.0,21.0,18.0,25.0
2023-07-23 16:00:00,0,878.0,26.0,13.0,25.0
2023-07-23 17:00:00,0,882.0,26.0,9.0,25.0
2023-07-23 18:00:00,0,879.0,24.0,6.0,25.0
2023-07-23 19:00:00,0,886.0,25.0,2.0,24.0
2023-07-23 20:00:00,0,927.0,23.0,13.0,25.0
2023-07-23 21:00:00,0,938.0,23.0,48.0,25.0
2023-07-23 22:00:00,0,933.0,21.0,57.0,26.0
2023-07-23 23:00:00,0,933.0,24.0,58.0,25.0
