UTC time,coal,nat_gas,hydro,wind,other
2023-07-29 00:00:00,0,1059.0,130.0,18.0,27.0
2023-07-29 01:00:00,0,1058.0,132.0,22.0,25.0
2023-07-29 02:00:00,0,1062.0,133.0,17.0,26.0
2023-07-29 03:00:00,0,1064.0,132.0,16.0,26.0
2023-07-29 04:00:00,0,1073.0,126.0,11.0,27.0
2023-07-29 05:00:00,0,1054.0,33.0,18.0,27.0
2023-07-29 06:00:00,0,1087.0,36.0,25.0,26.0
2023-07-29 07:00:00,0,1091.0,34.0,24.0,27.0
2023-07-29 08:00:00,0,1093.0,32.0,34.0,26.0
2023-07-29 09:00:00,0,1092.0,28.0,31.0,27.0
2023-07-29 10:00:00,0,1099.0,22.0,58.0,27.0
2023-07-29 11:00:00,0,1075.0,24.0,147.0,27.0
2023-07-29 12:00:00,0,1069.0,22.0,192.0,27.0
2023-07-29 13:00:00,0,1088.0,23.0,204.0,25.0
2023-07-29 14:00:00,0,987.0,21.0,195.0,26.0
2023-07-29 15:00:00,0,823.0,21.0,189.0,25.0
2023-07-29 16:00:00,0,792.0,23.0,132.0,26.0
2023-07-29 17:00:00,0,877.0,23.0,59.0,24.0
2023-07-29 18:00:00,0,1007.0,23.0,27.0,26.0
2023-07-29 19:00:00,0,1082.0,23.0,38.0,25.0
2023-07-29 20:00:00,0,1057.0,22.0,68.0,25.0
2023-07-29 21:00:00,0,1077.0,23.0,91.0,26.0
2023-07-29 22:00:00,0,989.0,22.0,65.0,26.0
2023-07-29 23:00:00,0,1057.0,27.0,69.0,25.0
