UTC time,coal,nat_gas,hydro,wind,other
2023-05-19 00:00:00,0,286.0,280.0,11.0,4.0
2023-05-19 01:00:00,0,211.0,275.0,6.0,4.0
2023-05-19 02:00:00,0,209.0,278.0,4.0,4.0
2023-05-19 03:00:00,0,246.0,277.0,3.0,5.0
2023-05-19 04:00:00,0,240.0,278.0,5.0,4.0
2023-05-19 05:00:00,0,221.0,279.0,6.0,4.0
2023-05-19 06:00:00,0,198.0,270.0,26.0,1.0
2023-05-19 07:00:00,0,108.0,204.0,28.0,1.0
2023-05-19 08:00:00,0,109.0,226.0,22.0,4.0
2023-05-19 09:00:00,0,108.0,191.0,16.0,4.0
2023-05-19 10:00:00,0,107.0,150.0,16.0,4.0
2023-05-19 11:00:00,0,108.0,118.0,12.0,4.0
2023-05-19 12:00:00,0,108.0,123.0,12.0,4.0
2023-05-19 13:00:00,0,107.0,226.0,11.0,4.0
2023-05-19 14:00:00,0,108.0,174.0,4.0,4.0
2023-05-19 15:00:00,0,107.0,253.0,3.0,5.0
2023-05-19 16:00:00,0,107.0,261.0,1.0,4.0
2023-05-19 17:00:00,0,107.0,267.0,2.0,4.0
2023-05-19 18:00:00,0,107.0,259.0,8.0,4.0
2023-05-19 19:00:00,0,108.0,263.0,12.0,2.0
2023-05-19 20:00:00,0,107.0,265.0,15.0,4.0
2023-05-19 21:00:00,0,106.0,276.0,29.0,5.0
2023-05-19 22:00:00,0,107.0,272.0,45.0,9.0
2023-05-19 23:00:00,0,107.0,269.0,52.0,15.0
