UTC time,coal,nat_gas,hydro,wind,other
2023-07-31 00:00:00,0,997.0,24.0,150.0,25.0
2023-07-31 01:00:00,0,913.0,119.0,180.0,25.0
2023-07-31 02:00:00,0,882.0,123.0,239.0,24.0
2023-07-31 03:00:00,0,1011.0,123.0,232.0,25.0
2023-07-31 04:00:00,0,1010.0,120.0,247.0,26.0
2023-07-31 05:00:00,0,994.0,25.0,268.0,25.0
2023-07-31 06:00:00,0,967.0,21.0,261.0,26.0
2023-07-31 07:00:00,0,913.0,25.0,259.0,25.0
2023-07-31 08:00:00,0,936.0,22.0,211.0,26.0
2023-07-31 09:00:00,0,838.0,23.0,239.0,26.0
2023-07-31 10:00:00,0,752.0,23.0,244.0,25.0
2023-07-31 11:00:00,0,760.0,24.0,247.0,25.0
2023-07-31 12:00:00,0,714.0,23.0,261.0,27.0
2023-07-31 13:00:00,0,848.0,25.0,214.0,26.0
2023-07-31 14:00:00,0,901.0,22.0,165.0,27.0
2023-07-31 15:00:00,0,1009.0,22.0,89.0,27.0
2023-07-31 16:00:00,0,1022.0,24.0,48.0,27.0
2023-07-31 17:00:00,0,1024.0,24.0,18.0,27.0
2023-07-31 18:00:00,0,1021.0,24.0,4.0,27.0
2023-07-31 19:00:00,0,1012.0,23.0,3.0,27.0
2023-07-31 20:00:00,0,1012.0,24.0,5.0,27.0
2023-07-31 21:00:00,0,1006.0,24.0,23.0,28.0
2023-07-31 22:00:00,0,1002.0,25.0,35.0,27.0
2023-07-31 23:00:00,0,1001.0,128.0,37.0,26.0
