UTC time,coal,nat_gas,hydro,wind,other
2023-05-08 00:00:00,0,80.0,113.0,7.0,20.0
2023-05-08 01:00:00,0,80.0,115.0,18.0,20.0
2023-05-08 02:00:00,0,134.0,128.0,80.0,20.0
2023-05-08 03:00:00,0,204.0,219.0,242.0,21.0
2023-05-08 04:00:00,0,200.0,220.0,306.0,20.0
2023-05-08 05:00:00,0,213.0,209.0,223.0,20.0
2023-05-08 06:00:00,0,192.0,113.0,170.0,22.0
2023-05-08 07:00:00,0,132.0,116.0,142.0,20.0
2023-05-08 08:00:00,0,95.0,111.0,75.0,20.0
2023-05-08 09:00:00,0,82.0,113.0,52.0,20.0
2023-05-08 10:00:00,0,82.0,111.0,59.0,20.0
2023-05-08 11:00:00,0,82.0,112.0,58.0,20.0
2023-05-08 12:00:00,0,130.0,113.0,45.0,20.0
2023-05-08 13:00:00,0,151.0,214.0,39.0,20.0
2023-05-08 14:00:00,0,117.0,217.0,25.0,23.0
2023-05-08 15:00:00,0,90.0,218.0,29.0,22.0
2023-05-08 16:00:00,0,91.0,216.0,39.0,21.0
2023-05-08 17:00:00,0,95.0,218.0,39.0,20.0
2023-05-08 18:00:00,0,89.0,167.0,38.0,22.0
2023-05-08 19:00:00,0,87.0,112.0,28.0,23.0
2023-05-08 20:00:00,0,89.0,114.0,23.0,23.0
2023-05-08 21:00:00,0,89.0,110.0,14.0,23.0
2023-05-08 22:00:00,0,79.0,108.0,14.0,23.0
2023-05-08 23:00:00,0,76.0,111.0,24.0,22.0
