Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,hydro,wind,other
42336,2023-10-31 00:00:00,2024-07-17 00:00:00,3.1,328.03,0,865.0,129.0,2.0,27.0
42337,2023-10-31 01:00:00,2024-07-17 00:00:00,3.1,328.23,0,868.0,128.0,2.0,26.0
42338,2023-10-31 02:00:00,2024-07-17 00:00:00,3.1,328.71,0,868.0,128.0,2.0,28.0
42339,2023-10-31 03:00:00,2024-07-17 00:00:00,3.1,327.96,0,873.0,127.0,6.0,28.0
42340,2023-10-31 04:00:00,2024-07-17 00:00:00,3.1,326.82,0,876.0,130.0,7.0,28.0
42341,2023-10-31 05:00:00,2024-07-17 00:00:00,3.1,329.83,0,874.0,125.0,3.0,29.0
42342,2023-10-31 06:00:00,2024-07-17 00:00:00,3.1,343.08,0,876.0,82.0,5.0,27.0
42343,2023-10-31 07:00:00,2024-07-17 00:00:00,3.1,363.86,0,874.0,25.0,6.0,28.0
42344,2023-10-31 08:00:00,2024-07-17 00:00:00,3.1,365.33,0,855.0,25.0,2.0,28.0
42345,2023-10-31 09:00:00,2024-07-17 00:00:00,3.1,364.75,0,854.0,27.0,2.0,29.0
42346,2023-10-31 10:00:00,2024-07-17 00:00:00,3.1,364.53,0,855.0,25.0,4.0,28.0
42347,2023-10-31 11:00:00,2024-07-17 00:00:00,3.1,363.74,0,857.0,27.0,4.0,28.0
42348,2023-10-31 12:00:00,2024-07-17 00:00:00,3.1,357.94,0,879.0,37.0,9.0,27.0
42349,2023-10-31 13:00:00,2024-07-17 00:00:00,3.1,345.97,0,880.0,64.0,15.0,27.0
42350,2023-10-31 14:00:00,2024-07-17 00:00:00,3.1,321.6,0,882.0,128.0,26.0,27.0
42351,2023-10-31 15:00:00,2024-07-17 00:00:00,3.1,330.9,0,883.0,93.0,32.0,28.0
42352,2023-10-31 16:00:00,2024-07-17 00:00:00,3.1,316.79,0,881.0,127.0,43.0,27.0
42353,2023-10-31 17:00:00,2024-07-17 00:00:00,3.1,316.34,0,879.0,127.0,45.0,28.0
42354,2023-10-31 18:00:00,2024-07-17 00:00:00,3.1,318.83,0,863.0,127.0,34.0,28.0
42355,2023-10-31 19:00:00,2024-07-17 00:00:00,3.1,319.29,0,836.0,126.0,30.0,29.0
42356,2023-10-31 20:00:00,2024-07-17 00:00:00,3.1,324.25,0,860.0,105.0,38.0,28.0
42357,2023-10-31 21:00:00,2024-07-17 00:00:00,3.1,348.4,0,862.0,26.0,45.0,27.0
42358,2023-10-31 22:00:00,2024-07-17 00:00:00,3.1,351.67,0,836.0,26.0,36.0,29.0
42359,2023-10-31 23:00:00,2024-07-17 00:00:00,3.1,353.69,0,856.0,25.0,32.0,28.0
