UTC time,coal,nat_gas,hydro,wind,other
2023-01-07 00:00:00,0,614.0,144.0,126.0,28.0
2023-01-07 01:00:00,0,648.0,230.0,125.0,27.0
2023-01-07 02:00:00,0,650.0,238.0,119.0,28.0
2023-01-07 03:00:00,0,651.0,238.0,117.0,27.0
2023-01-07 04:00:00,0,651.0,233.0,103.0,28.0
2023-01-07 05:00:00,0,651.0,138.0,88.0,26.0
2023-01-07 06:00:00,0,650.0,138.0,122.0,27.0
2023-01-07 07:00:00,0,651.0,134.0,135.0,28.0
2023-01-07 08:00:00,0,652.0,125.0,128.0,28.0
2023-01-07 09:00:00,0,653.0,113.0,117.0,28.0
2023-01-07 10:00:00,0,652.0,110.0,95.0,28.0
2023-01-07 11:00:00,0,653.0,109.0,73.0,28.0
2023-01-07 12:00:00,0,651.0,109.0,78.0,27.0
2023-01-07 13:00:00,0,651.0,110.0,38.0,28.0
2023-01-07 14:00:00,0,651.0,107.0,35.0,27.0
2023-01-07 15:00:00,0,652.0,109.0,56.0,26.0
2023-01-07 16:00:00,0,656.0,106.0,57.0,26.0
2023-01-07 17:00:00,0,624.0,109.0,81.0,26.0
2023-01-07 18:00:00,0,647.0,110.0,110.0,27.0
2023-01-07 19:00:00,0,646.0,111.0,106.0,26.0
2023-01-07 20:00:00,0,653.0,112.0,128.0,26.0
2023-01-07 21:00:00,0,652.0,114.0,140.0,26.0
2023-01-07 22:00:00,0,653.0,112.0,130.0,25.0
2023-01-07 23:00:00,0,654.0,113.0,128.0,27.0
