UTC time,coal,nat_gas,hydro,wind,other
2023-08-13 00:00:00,0,944.0,17.0,122.0,26.0
2023-08-13 01:00:00,0,953.0,21.0,125.0,25.0
2023-08-13 02:00:00,0,1009.0,36.0,134.0,26.0
2023-08-13 03:00:00,0,1015.0,24.0,144.0,25.0
2023-08-13 04:00:00,0,965.0,16.0,150.0,26.0
2023-08-13 05:00:00,0,1006.0,16.0,159.0,26.0
2023-08-13 06:00:00,0,1039.0,15.0,174.0,26.0
2023-08-13 07:00:00,0,1003.0,19.0,176.0,25.0
2023-08-13 08:00:00,0,598.0,25.0,177.0,26.0
2023-08-13 09:00:00,0,560.0,25.0,227.0,26.0
2023-08-13 10:00:00,0,552.0,25.0,261.0,25.0
2023-08-13 11:00:00,0,563.0,25.0,245.0,25.0
2023-08-13 12:00:00,0,547.0,26.0,281.0,25.0
2023-08-13 13:00:00,0,539.0,26.0,306.0,25.0
2023-08-13 14:00:00,0,497.0,18.0,324.0,23.0
2023-08-13 15:00:00,0,433.0,15.0,293.0,24.0
2023-08-13 16:00:00,0,453.0,17.0,278.0,24.0
2023-08-13 17:00:00,0,539.0,16.0,263.0,25.0
2023-08-13 18:00:00,0,545.0,15.0,253.0,25.0
2023-08-13 19:00:00,0,542.0,17.0,199.0,25.0
2023-08-13 20:00:00,0,640.0,16.0,163.0,25.0
2023-08-13 21:00:00,0,692.0,23.0,133.0,25.0
2023-08-13 22:00:00,0,936.0,75.0,123.0,24.0
2023-08-13 23:00:00,0,953.0,77.0,104.0,25.0
