Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,coal,nat_gas,oil,hydro,solar,wind,other
38760,2023-06-04 00:00:00,2024-07-17 00:00:00,3.1,326.61,0.0,353.0,0.0,163.0,26.0,21.0,15.0
38761,2023-06-04 01:00:00,2024-07-17 00:00:00,3.1,329.47,0.0,376.0,0.0,167.0,30.0,20.0,15.0
38762,2023-06-04 02:00:00,2024-07-17 00:00:00,3.1,326.44,0.0,375.0,0.0,164.0,35.0,19.0,11.0
38763,2023-06-04 03:00:00,2024-07-17 00:00:00,3.1,321.02,0.0,377.0,0.0,167.0,33.0,21.0,4.0
38764,2023-06-04 04:00:00,2024-07-17 00:00:00,3.1,315.95,0.0,379.0,0.0,167.0,41.0,20.0,0.0
38765,2023-06-04 05:00:00,2024-07-17 00:00:00,3.1,307.29,0.0,379.0,0.0,166.0,61.0,21.0,0.0
38766,2023-06-04 06:00:00,2024-07-17 00:00:00,3.1,279.23,0.0,364.0,0.0,165.0,126.0,19.0,0.0
38767,2023-06-04 07:00:00,2024-07-17 00:00:00,3.1,291.17,0.0,381.0,0.0,152.0,120.0,20.0,0.0
38768,2023-06-04 08:00:00,2024-07-17 00:00:00,3.1,342.99,0.0,346.0,0.0,53.0,85.0,26.0,0.0
38769,2023-06-04 09:00:00,2024-07-17 00:00:00,3.1,323.92,0.0,341.0,0.0,53.0,118.0,25.0,0.0
38770,2023-06-04 10:00:00,2024-07-17 00:00:00,3.1,318.0,0.0,337.0,0.0,53.0,126.0,26.0,0.0
38771,2023-06-04 11:00:00,2024-07-17 00:00:00,3.1,334.54,0.0,402.0,0.0,54.0,130.0,25.0,0.0
38772,2023-06-04 12:00:00,2024-07-17 00:00:00,3.1,317.18,0.0,424.0,0.0,53.0,184.0,25.0,0.0
38773,2023-06-04 13:00:00,2024-07-17 00:00:00,3.1,306.37,0.0,381.0,0.0,55.0,180.0,25.0,0.0
38774,2023-06-04 14:00:00,2024-07-17 00:00:00,3.1,282.24,0.0,343.0,0.0,52.0,224.0,25.0,5.0
38775,2023-06-04 15:00:00,2024-07-17 00:00:00,3.1,261.6,0.0,289.0,0.0,51.0,243.0,26.0,12.0
38776,2023-06-04 16:00:00,2024-07-17 00:00:00,3.1,263.46,0.0,290.0,0.0,50.0,247.0,25.0,15.0
38777,2023-06-04 17:00:00,2024-07-17 00:00:00,3.1,272.25,0.0,295.0,0.0,65.0,210.0,26.0,15.0
38778,2023-06-04 18:00:00,2024-07-17 00:00:00,3.1,301.57,0.0,342.0,0.0,63.0,178.0,25.0,15.0
38779,2023-06-04 19:00:00,2024-07-17 00:00:00,3.1,328.63,0.0,427.0,0.0,62.0,168.0,25.0,15.0
38780,2023-06-04 20:00:00,2024-07-17 00:00:00,3.1,327.76,0.0,450.0,0.0,65.0,179.0,26.0,15.0
38781,2023-06-04 21:00:00,2024-07-17 00:00:00,3.1,298.75,0.0,451.0,0.0,159.0,162.0,26.0,15.0
38782,2023-06-04 22:00:00,2024-07-17 00:00:00,3.1,300.4,0.0,450.0,0.0,159.0,156.0,26.0,15.0
38783,2023-06-04 23:00:00,2024-07-17 00:00:00,3.1,294.15,0.0,447.0,0.0,159.0,175.0,25.0,15.0
