UTC time,coal,nat_gas,hydro,wind,other
2023-01-02 00:00:00,0,461.0,183.0,12.0,26.0
2023-01-02 01:00:00,0,476.0,188.0,11.0,26.0
2023-01-02 02:00:00,0,480.0,180.0,15.0,27.0
2023-01-02 03:00:00,0,479.0,183.0,15.0,25.0
2023-01-02 04:00:00,0,480.0,181.0,28.0,26.0
2023-01-02 05:00:00,0,479.0,181.0,24.0,25.0
2023-01-02 06:00:00,0,481.0,182.0,23.0,26.0
2023-01-02 07:00:00,0,481.0,180.0,37.0,26.0
2023-01-02 08:00:00,0,481.0,182.0,28.0,26.0
2023-01-02 09:00:00,0,480.0,220.0,31.0,26.0
2023-01-02 10:00:00,0,480.0,223.0,48.0,25.0
2023-01-02 11:00:00,0,479.0,222.0,78.0,24.0
2023-01-02 12:00:00,0,480.0,225.0,92.0,27.0
2023-01-02 13:00:00,0,480.0,220.0,58.0,25.0
2023-01-02 14:00:00,0,482.0,219.0,89.0,26.0
2023-01-02 15:00:00,0,480.0,220.0,94.0,26.0
2023-01-02 16:00:00,0,481.0,222.0,107.0,25.0
2023-01-02 17:00:00,0,481.0,218.0,114.0,27.0
2023-01-02 18:00:00,0,480.0,224.0,99.0,25.0
2023-01-02 19:00:00,0,480.0,220.0,95.0,27.0
2023-01-02 20:00:00,0,479.0,220.0,90.0,25.0
2023-01-02 21:00:00,0,479.0,221.0,79.0,26.0
2023-01-02 22:00:00,0,478.0,219.0,85.0,27.0
2023-01-02 23:00:00,0,479.0,221.0,97.0,26.0
