UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_hydro_production_forecast,avg_wind_production_forecast,avg_other_production_forecast
2023-05-20 00:00:00,2024-07-17 00:00:00,3.1,3.450757028693979,294.7212193932104,283.94251016214866,751.3167659895721,0.5307065986853156,0.0,172.07302,253.61538,107.06249,3.40879
2023-05-20 01:00:00,2024-07-17 00:00:00,3.1,2.519706878706885,289.3645595658079,284.93397597428054,247.7615201960478,0.4464439892459764,0.0,173.83901,244.66277,112.26353,3.41434
2023-05-20 02:00:00,2024-07-17 00:00:00,3.1,2.519706878706885,289.3645595658079,284.93397597428054,247.7615201960478,0.4464439892459764,0.0,175.24329,238.9628,113.22663,3.5406
2023-05-20 03:00:00,2024-07-17 00:00:00,3.1,2.519706878706885,289.3645595658079,284.93397597428054,247.7615201960478,0.4464439892459764,0.0,179.27219,249.19398,110.98624,3.88709
2023-05-20 04:00:00,2024-07-17 00:00:00,3.1,2.4023781508229374,285.6847624571878,283.41200125646293,126.15611253240766,0.5858842628244385,0.0,189.55739,250.75109,106.32943,4.04288
2023-05-20 05:00:00,2024-07-17 00:00:00,3.1,2.4023781508229374,285.6847624571878,283.41200125646293,126.15611253240766,0.5858842628244385,0.0,193.0151,258.57927,101.49386,4.29006
2023-05-20 06:00:00,2024-07-17 00:00:00,3.1,2.4023781508229374,285.6847624571878,283.41200125646293,126.15611253240766,0.5858842628244385,0.0,193.77044,267.29895,94.397,5.09923
2023-05-20 07:00:00,2024-07-17 00:00:00,3.1,2.232797456984557,284.4027221209723,282.65879507792897,0.0,0.101237865063223,0.34772,201.88627,261.0482,89.73404,5.17182
2023-05-20 08:00:00,2024-07-17 00:00:00,3.1,2.232797456984557,284.4027221209723,282.65879507792897,0.0,0.101237865063223,0.0,200.83544,248.26549,93.44791,5.56121
2023-05-20 09:00:00,2024-07-17 00:00:00,3.1,2.232797456984557,284.4027221209723,282.65879507792897,0.0,0.101237865063223,0.0,207.29956,223.62594,89.36942,5.5135
