UTC time,coal,nat_gas,hydro,wind,other
2023-09-19 00:00:00,0,880.0,15.0,348.0,27.0
2023-09-19 01:00:00,0,901.0,15.0,338.0,26.0
2023-09-19 02:00:00,0,928.0,15.0,342.0,27.0
2023-09-19 03:00:00,0,934.0,14.0,330.0,25.0
2023-09-19 04:00:00,0,940.0,15.0,249.0,26.0
2023-09-19 05:00:00,0,940.0,14.0,178.0,27.0
2023-09-19 06:00:00,0,944.0,14.0,161.0,27.0
2023-09-19 07:00:00,0,940.0,15.0,90.0,25.0
2023-09-19 08:00:00,0,899.0,15.0,66.0,27.0
2023-09-19 09:00:00,0,830.0,14.0,55.0,27.0
2023-09-19 10:00:00,0,873.0,14.0,67.0,26.0
2023-09-19 11:00:00,0,891.0,14.0,106.0,27.0
2023-09-19 12:00:00,0,901.0,15.0,108.0,27.0
2023-09-19 13:00:00,0,944.0,13.0,64.0,25.0
2023-09-19 14:00:00,0,944.0,11.0,50.0,26.0
2023-09-19 15:00:00,0,941.0,13.0,38.0,27.0
2023-09-19 16:00:00,0,941.0,14.0,100.0,27.0
2023-09-19 17:00:00,0,943.0,16.0,150.0,26.0
2023-09-19 18:00:00,0,935.0,13.0,212.0,26.0
2023-09-19 19:00:00,0,931.0,14.0,299.0,27.0
2023-09-19 20:00:00,0,925.0,14.0,338.0,25.0
2023-09-19 21:00:00,0,925.0,14.0,324.0,26.0
2023-09-19 22:00:00,0,921.0,14.0,342.0,27.0
2023-09-19 23:00:00,0,918.0,12.0,358.0,26.0
